fecha,Causas externas de morbilidad y de mortalidad,COVID-19,Tumores [Neoplasias],"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema circulatorio ,Enfermedades del sistema genitourinario,Enfermedades del sistema respiratorio ,Trastornos mentales y del comportamiento,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del sistema nervioso central,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ","Malformaciones congénitas, deformidades y anomalías cromosómicas","Embarazo, parto y puerperio",Ciertas afecciones originadas en el período perinatal,Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Códigos para propósitos especiales
2018-03-03,15,0,20,6,22,3,6,2,2,1,2,5,9,0,0,0,0,0,0,0,0
2018-03-04,13,0,24,3,27,2,9,3,1,1,3,3,5,2,1,1,0,1,0,0,0
2018-03-05,8,0,24,3,27,3,11,2,2,1,3,3,7,0,1,1,1,1,0,0,0
2018-03-06,9,0,29,4,21,1,5,4,1,0,5,3,11,0,1,0,0,0,0,0,0
2018-03-07,8,0,22,2,28,2,10,5,2,1,2,3,10,3,0,0,0,2,0,0,0
2018-03-08,11,0,22,2,26,5,11,1,3,1,10,1,11,1,0,0,0,0,0,0,0
2018-03-09,7,0,25,1,27,4,8,4,3,1,3,1,10,1,1,1,0,3,0,0,0
2018-03-10,6,0,36,3,28,1,14,2,5,1,5,1,6,0,0,0,0,2,0,0,0
2018-03-11,4,0,27,2,29,1,7,5,3,2,1,4,6,1,0,0,0,0,0,0,0
2018-03-12,4,0,22,4,27,5,10,4,2,1,2,2,6,0,0,0,0,0,0,0,0
2018-03-13,5,0,29,2,24,2,15,0,2,2,3,1,4,1,0,0,0,1,0,0,0
2018-03-14,10,0,32,7,20,5,7,6,0,1,2,2,9,1,0,0,0,2,0,0,0
2018-03-15,13,0,26,0,22,1,15,3,3,0,2,4,8,0,2,0,0,5,0,0,0
2018-03-16,6,0,26,5,20,3,8,2,0,0,5,2,12,3,0,0,0,1,0,0,0
2018-03-17,10,0,20,5,27,3,9,2,1,1,4,1,10,2,1,1,0,1,0,0,0
2018-03-18,13,0,22,4,25,6,8,1,0,0,5,1,9,0,0,2,0,0,0,0,0
2018-03-19,4,0,22,5,20,2,12,1,4,2,1,4,4,0,0,1,0,1,0,0,0
2018-03-20,5,0,28,9,37,3,13,2,2,1,4,1,8,1,0,0,0,2,0,0,0
2018-03-21,4,0,31,6,36,2,9,3,1,0,2,4,7,1,1,1,0,1,0,0,0
2018-03-22,5,0,28,3,28,1,8,5,1,0,5,1,7,0,0,1,0,1,0,0,0
2018-03-23,10,0,32,3,32,3,12,3,1,0,3,2,9,2,0,1,1,0,0,0,0
2018-03-24,9,0,28,2,18,2,6,4,2,0,5,3,3,1,1,0,0,1,0,0,0
2018-03-25,5,0,37,0,28,4,7,3,6,0,3,3,7,1,0,2,0,1,0,0,0
2018-03-26,2,0,22,1,33,4,10,4,4,1,6,3,10,0,0,1,0,1,0,0,0
2018-03-27,14,0,33,3,25,7,11,5,0,0,2,4,12,0,0,2,0,0,0,0,0
2018-03-28,6,0,32,6,22,2,11,2,4,0,5,1,6,0,0,1,0,1,0,0,0
2018-03-29,6,0,22,5,27,3,10,2,3,1,1,2,4,1,0,4,0,2,0,0,0
2018-03-30,9,0,31,4,22,3,9,3,0,1,5,3,9,1,0,0,0,1,0,0,0
2018-03-31,6,0,33,3,28,2,10,4,1,0,4,2,7,2,1,1,0,0,0,0,0
2018-04-01,3,0,26,2,31,3,9,2,3,0,2,5,7,1,0,2,0,1,0,0,0
2018-04-02,6,0,28,1,28,3,13,2,7,0,4,1,5,1,1,1,0,0,0,0,0
2018-04-03,9,0,25,1,29,5,11,5,2,0,5,1,3,3,0,0,0,0,0,0,0
2018-04-04,4,0,21,2,34,2,7,2,0,0,5,2,9,3,1,0,0,0,0,0,0
2018-04-05,2,0,20,4,24,5,9,2,1,1,2,1,10,0,0,2,0,0,0,0,0
2018-04-06,5,0,39,5,25,4,8,0,3,0,6,6,8,0,2,1,0,1,0,0,0
2018-04-07,9,0,33,4,33,3,15,1,3,1,3,2,8,2,0,2,0,1,0,0,0
2018-04-08,7,0,27,6,26,1,6,2,1,0,6,5,8,0,0,1,0,2,0,0,0
2018-04-09,7,0,24,5,21,6,5,6,1,0,8,0,8,0,2,0,0,1,0,0,0
2018-04-10,5,0,25,0,24,0,13,3,5,0,3,1,9,0,1,1,0,1,0,0,0
2018-04-11,6,0,28,3,32,1,15,1,0,0,6,2,7,2,0,0,0,0,0,0,0
2018-04-12,5,0,32,5,16,5,7,2,2,0,1,0,8,1,0,3,0,0,0,0,0
2018-04-13,5,0,35,3,43,7,15,2,2,0,5,4,10,0,1,1,0,0,0,0,0
2018-04-14,8,0,27,3,24,3,10,3,2,1,5,0,7,2,1,1,0,1,0,0,0
2018-04-15,6,0,25,3,31,5,7,2,4,2,9,3,4,1,0,0,0,0,0,0,0
2018-04-16,9,0,25,7,27,1,9,2,1,0,3,2,9,0,1,1,0,1,0,0,0
2018-04-17,10,0,21,4,24,5,11,1,4,0,4,2,7,0,1,1,1,0,0,0,0
2018-04-18,8,0,24,4,30,3,15,4,2,0,1,4,10,2,1,0,0,0,0,0,0
2018-04-19,12,0,30,3,27,3,14,4,4,1,3,0,9,1,1,1,0,1,0,0,0
2018-04-20,13,0,20,5,24,2,8,5,5,1,3,3,10,1,3,0,0,0,0,0,0
2018-04-21,10,0,27,4,28,4,12,1,3,1,3,2,8,0,1,0,0,1,0,0,0
2018-04-22,9,0,29,4,36,4,8,2,0,2,1,3,12,3,0,0,0,1,0,0,0
2018-04-23,2,0,23,3,22,4,15,2,0,0,2,5,5,0,0,1,0,0,0,0,0
2018-04-24,3,0,24,3,34,6,11,4,3,1,4,3,8,0,0,1,1,2,0,0,0
2018-04-25,7,0,28,3,27,1,6,1,4,0,3,4,5,0,0,2,0,0,0,0,0
2018-04-26,3,0,30,4,30,2,10,5,3,1,4,4,6,0,0,0,0,0,0,0,0
2018-04-27,7,0,18,4,27,7,14,2,2,0,6,3,14,1,0,0,0,1,0,0,0
2018-04-28,9,0,25,5,31,0,16,4,0,0,1,5,8,1,0,0,0,1,0,0,0
2018-04-29,8,0,30,4,20,1,11,2,4,0,2,3,10,2,1,2,0,0,0,0,0
2018-04-30,6,0,26,2,24,8,17,2,3,1,5,4,8,0,0,0,0,1,0,0,0
2018-05-01,3,0,33,6,33,1,8,4,4,1,5,0,11,1,2,1,0,1,0,0,0
2018-05-02,4,0,23,10,42,1,15,3,1,0,4,2,8,1,0,0,0,1,0,0,0
2018-05-03,5,0,26,4,27,0,11,3,3,2,1,2,17,0,0,2,0,0,0,0,0
2018-05-04,4,0,22,3,31,1,13,3,5,2,4,3,10,0,2,1,0,2,0,0,0
2018-05-05,7,0,33,5,21,2,14,1,5,0,4,3,11,0,0,0,0,3,0,0,0
2018-05-06,6,0,21,3,29,3,10,3,1,2,4,3,6,1,0,1,0,1,0,0,0
2018-05-07,5,0,27,1,32,1,9,1,1,0,5,1,10,0,1,0,0,1,0,0,0
2018-05-08,7,0,30,2,27,3,11,2,3,1,7,4,8,0,1,1,0,2,0,0,0
2018-05-09,5,0,20,2,16,2,16,3,2,0,2,2,9,0,0,0,0,1,0,0,0
2018-05-10,10,0,40,5,24,5,9,3,3,0,3,3,13,1,0,0,0,0,0,0,0
2018-05-11,3,0,35,3,31,2,6,2,3,0,3,1,6,1,1,0,0,0,0,0,0
2018-05-12,4,0,20,6,36,2,16,4,3,1,2,5,12,0,0,1,0,1,0,0,0
2018-05-13,11,0,35,4,30,0,16,2,0,0,4,4,10,2,0,1,0,0,0,0,0
2018-05-14,7,0,31,6,35,9,16,2,0,1,3,5,4,0,0,2,0,0,0,0,0
2018-05-15,9,0,31,4,19,4,14,3,3,0,7,6,11,0,0,0,0,0,0,0,0
2018-05-16,4,0,28,4,34,5,10,2,1,1,3,6,10,0,0,0,0,1,0,0,0
2018-05-17,5,0,22,4,27,4,9,2,3,1,5,3,9,1,0,2,0,1,0,0,0
2018-05-18,10,0,26,2,24,0,11,3,2,0,2,5,15,1,1,0,0,0,0,0,0
2018-05-19,5,0,25,5,34,3,17,1,3,0,4,2,9,0,0,0,0,1,0,0,0
2018-05-20,10,0,31,4,30,6,18,4,4,0,7,2,10,2,2,2,0,0,0,0,0
2018-05-21,11,0,25,8,38,2,13,0,5,1,4,4,8,0,2,0,0,0,0,0,0
2018-05-22,9,0,18,6,39,5,11,1,2,1,3,4,14,1,1,2,0,1,0,0,0
2018-05-23,8,0,29,5,34,4,14,3,3,0,3,2,6,3,1,0,1,0,0,0,0
2018-05-24,8,0,25,3,21,2,12,3,0,0,3,4,8,1,1,2,0,1,0,0,0
2018-05-25,8,0,48,3,35,4,10,1,2,1,4,4,5,2,0,0,0,0,0,0,0
2018-05-26,6,0,19,3,27,1,13,4,3,0,5,2,10,1,0,0,0,3,0,0,0
2018-05-27,11,0,24,2,48,1,17,3,1,0,4,3,12,0,1,1,0,0,0,0,0
2018-05-28,4,0,37,2,31,2,9,3,0,0,5,1,10,1,0,2,0,0,0,0,0
2018-05-29,4,0,22,3,27,4,11,6,4,0,1,1,8,2,1,0,0,0,0,0,0
2018-05-30,2,0,34,1,46,2,10,1,4,1,4,3,11,1,2,1,0,0,0,0,0
2018-05-31,12,0,25,4,46,2,15,5,0,0,3,1,8,0,0,3,0,1,0,0,0
2018-06-01,8,0,33,8,24,3,17,3,1,0,10,4,8,1,0,1,0,1,0,0,0
2018-06-02,5,0,29,2,32,5,17,1,1,1,7,1,6,0,2,0,0,0,0,0,0
2018-06-03,9,0,37,4,32,6,12,3,2,1,9,4,5,1,0,0,0,0,0,0,0
2018-06-04,9,0,26,4,33,2,17,3,8,2,7,6,7,0,1,1,0,1,0,0,0
2018-06-05,4,0,28,3,50,5,18,2,4,2,7,3,7,0,1,2,0,1,0,0,0
2018-06-06,8,0,29,9,35,10,18,3,1,0,4,4,11,3,0,3,0,1,0,0,0
2018-06-07,6,0,40,6,42,6,10,1,2,0,7,4,12,0,0,1,0,0,0,0,0
2018-06-08,10,0,24,8,39,7,17,4,0,0,4,6,7,2,1,1,0,1,0,0,0
2018-06-09,8,0,28,8,40,4,18,2,2,0,5,6,4,0,1,0,0,0,0,0,0
2018-06-10,7,0,15,4,37,5,15,1,5,1,9,2,12,0,0,1,0,2,0,0,0
2018-06-11,6,0,29,7,30,3,16,1,3,0,3,2,12,0,0,0,0,0,0,0,0
2018-06-12,9,0,31,7,30,5,18,4,4,1,4,6,13,0,0,0,0,0,0,0,0
2018-06-13,9,0,25,6,39,9,10,4,5,0,8,2,7,2,0,1,0,6,0,0,0
2018-06-14,6,0,38,11,53,6,20,6,7,0,5,3,8,1,0,2,0,1,0,0,0
2018-06-15,4,0,23,5,32,3,23,0,3,0,5,6,7,0,2,1,0,0,0,0,0
2018-06-16,7,0,47,6,45,4,15,2,3,1,5,1,4,2,1,2,1,0,0,0,0
2018-06-17,9,0,22,5,32,4,18,2,5,1,4,5,6,1,0,1,0,0,0,0,0
2018-06-18,11,0,29,5,33,2,21,4,2,1,6,4,9,0,0,0,0,0,0,0,0
2018-06-19,5,0,22,8,36,3,18,4,0,0,3,7,9,1,0,0,0,0,0,0,0
2018-06-20,4,0,29,5,24,5,14,2,3,2,4,3,7,1,2,2,0,0,0,0,0
2018-06-21,7,0,24,6,23,3,17,0,0,1,7,7,10,2,0,0,0,1,0,0,0
2018-06-22,11,0,31,2,38,3,9,4,1,2,6,6,17,1,0,2,0,0,0,0,0
2018-06-23,7,0,30,8,30,7,19,2,2,1,5,1,10,3,0,1,0,0,0,0,0
2018-06-24,10,0,29,4,49,5,9,5,4,0,8,5,10,2,1,0,0,0,0,0,0
2018-06-25,1,0,29,3,29,4,20,1,0,1,4,1,7,0,0,2,0,0,0,0,0
2018-06-26,5,0,37,5,34,3,12,5,1,1,5,3,8,3,1,0,0,0,0,0,0
2018-06-27,5,0,35,3,37,3,19,4,5,1,5,0,13,2,0,1,1,0,0,0,0
2018-06-28,6,0,30,5,30,3,13,3,1,1,5,6,8,2,0,1,0,3,0,0,0
2018-06-29,4,0,29,4,37,5,20,2,3,1,4,4,8,2,1,1,0,1,0,0,0
2018-06-30,7,0,22,2,35,4,25,1,1,0,4,4,10,3,1,3,0,0,0,0,0
2018-07-01,5,0,34,4,30,5,16,2,3,1,4,6,11,0,2,1,0,2,0,0,0
2018-07-02,8,0,25,1,37,3,11,4,5,0,4,1,10,1,1,0,1,0,0,0,0
2018-07-03,5,0,18,8,42,4,21,3,2,1,5,5,5,0,1,1,0,2,0,0,0
2018-07-04,8,0,32,7,36,5,11,5,0,0,7,2,9,1,1,1,0,3,0,0,0
2018-07-05,11,0,39,4,33,2,12,2,2,1,4,3,9,0,1,1,0,0,0,0,0
2018-07-06,8,0,33,9,28,5,16,2,3,0,3,3,10,0,0,1,0,1,0,0,0
2018-07-07,9,0,29,6,40,4,16,4,3,0,7,4,7,0,0,2,0,0,0,0,0
2018-07-08,10,0,31,7,43,5,16,2,2,2,4,2,16,0,0,0,0,3,0,0,0
2018-07-09,6,0,25,5,36,2,20,3,2,1,3,6,13,1,0,0,0,0,0,0,0
2018-07-10,6,0,28,5,35,4,12,3,2,1,8,2,11,1,0,2,0,1,0,0,0
2018-07-11,6,0,26,2,32,3,15,3,5,0,7,2,11,0,0,2,0,1,0,0,0
2018-07-12,6,0,26,3,33,3,11,1,5,1,5,4,15,0,2,1,0,1,0,0,0
2018-07-13,7,0,33,5,31,2,26,1,0,2,3,2,13,2,0,1,0,1,0,0,0
2018-07-14,13,0,28,3,31,4,21,4,1,2,2,2,3,0,1,0,0,1,0,0,0
2018-07-15,8,0,28,2,36,3,16,3,1,0,3,7,11,1,0,0,0,1,0,0,0
2018-07-16,6,0,27,4,34,3,11,1,2,0,8,2,8,0,1,1,0,1,0,0,0
2018-07-17,6,0,23,6,36,4,17,2,5,0,8,8,12,1,0,1,0,0,0,0,0
2018-07-18,5,0,36,6,30,5,23,2,2,0,2,1,5,0,0,1,0,1,0,0,0
2018-07-19,9,0,26,5,36,2,20,3,5,1,2,3,10,1,3,1,0,1,0,0,0
2018-07-20,5,0,22,5,36,1,16,1,6,3,4,0,10,1,0,1,0,3,0,0,0
2018-07-21,14,0,21,4,40,3,15,2,3,3,3,5,12,0,2,1,0,0,0,0,0
2018-07-22,9,0,36,8,41,7,15,4,5,1,6,3,11,0,0,0,0,1,0,0,0
2018-07-23,6,0,33,4,31,4,19,2,4,1,6,5,6,1,2,0,0,0,0,0,0
2018-07-24,11,0,35,8,36,1,21,5,1,1,3,4,7,2,0,0,0,0,0,0,0
2018-07-25,4,0,27,2,32,2,16,5,4,0,6,2,11,1,0,1,0,0,0,0,0
2018-07-26,6,0,42,6,40,2,14,8,2,1,6,4,3,1,1,0,1,2,0,0,0
2018-07-27,6,0,38,7,41,3,27,5,4,2,2,2,10,2,0,0,0,0,0,0,0
2018-07-28,5,0,28,3,40,2,21,0,1,1,3,1,3,2,2,1,0,2,0,0,0
2018-07-29,6,0,33,7,44,3,18,6,2,0,6,3,11,0,1,0,0,1,0,0,0
2018-07-30,6,0,30,5,37,4,20,5,3,0,8,4,12,2,0,0,0,0,0,0,0
2018-07-31,4,0,26,5,45,5,14,4,2,1,7,5,5,1,0,1,1,1,0,0,0
2018-08-01,11,0,30,5,51,4,17,4,4,0,10,2,7,0,2,1,0,1,0,0,0
2018-08-02,5,0,28,7,45,5,19,9,5,0,7,5,12,0,1,1,0,0,0,0,0
2018-08-03,6,0,23,2,40,3,11,4,3,2,5,3,19,1,0,0,0,0,0,0,0
2018-08-04,8,0,24,5,36,7,26,4,2,1,8,4,7,2,1,0,0,1,0,0,0
2018-08-05,8,0,22,4,30,5,22,6,5,3,4,5,6,1,1,1,0,0,0,0,0
2018-08-06,3,0,34,4,37,6,23,2,4,1,8,6,14,2,0,0,0,1,0,0,0
2018-08-07,6,0,32,8,35,5,18,5,1,0,4,5,7,1,0,1,0,2,0,0,0
2018-08-08,8,0,29,8,36,5,25,4,1,4,8,1,10,0,2,0,0,0,0,0,0
2018-08-09,7,0,27,4,37,4,20,7,7,1,8,3,6,0,1,1,0,2,0,0,0
2018-08-10,5,0,35,4,41,3,25,6,5,2,4,2,8,0,1,1,0,1,0,0,0
2018-08-11,11,0,38,9,37,0,14,0,2,1,5,6,5,1,2,1,0,2,0,0,0
2018-08-12,5,0,22,11,34,2,16,4,4,2,8,8,9,1,1,0,0,2,0,0,0
2018-08-13,6,0,34,4,40,3,14,3,3,1,4,2,1,0,2,1,0,0,0,0,0
2018-08-14,9,0,25,6,34,1,18,0,0,3,4,3,7,0,0,2,0,1,0,0,0
2018-08-15,5,0,31,2,37,5,20,3,2,0,7,4,5,0,0,0,0,1,0,0,0
2018-08-16,7,0,31,7,37,0,22,6,2,2,3,6,9,1,1,1,0,0,0,0,0
2018-08-17,4,0,33,6,36,4,13,3,0,4,5,1,6,2,0,1,0,1,0,0,0
2018-08-18,6,0,36,5,40,6,17,3,0,1,6,3,8,2,1,0,0,0,0,0,0
2018-08-19,6,0,25,4,21,4,22,3,4,0,3,3,6,1,0,1,0,1,0,0,0
2018-08-20,7,0,42,4,32,2,22,3,1,1,3,2,11,1,1,1,1,0,0,0,0
2018-08-21,7,0,30,5,31,2,21,5,0,0,3,4,6,1,3,2,0,2,0,0,0
2018-08-22,8,0,31,5,41,6,27,5,0,1,8,4,5,1,1,3,0,0,0,0,0
2018-08-23,9,0,28,5,35,5,26,4,2,0,4,2,9,2,1,0,0,0,0,0,0
2018-08-24,5,0,35,10,35,7,28,2,1,0,3,3,9,1,1,1,0,1,0,0,0
2018-08-25,12,0,46,2,34,3,27,1,5,2,6,1,10,0,0,0,0,1,0,0,0
2018-08-26,6,0,34,6,30,5,21,3,3,1,9,5,8,1,2,0,0,0,0,0,0
2018-08-27,5,0,30,6,34,2,31,2,3,0,6,2,8,1,0,1,0,1,0,0,0
2018-08-28,7,0,22,4,28,4,24,3,1,1,1,4,11,0,0,1,0,0,0,0,0
2018-08-29,5,0,31,5,36,3,18,5,2,1,1,5,10,0,2,0,0,2,0,0,0
2018-08-30,8,0,31,5,34,3,17,1,3,1,3,0,10,0,1,0,0,0,0,0,0
2018-08-31,8,0,23,3,34,6,19,6,1,0,3,2,12,1,1,1,0,2,0,0,0
2018-09-01,10,0,26,6,28,3,16,0,4,0,6,3,8,0,1,1,0,0,0,0,0
2018-09-02,9,0,31,6,32,5,17,6,2,0,4,4,4,0,0,2,0,0,0,0,0
2018-09-03,6,0,28,6,31,4,23,5,3,1,4,3,6,1,1,0,0,1,0,0,0
2018-09-04,5,0,31,4,30,6,20,5,4,1,4,6,9,0,1,2,0,1,0,0,0
2018-09-05,4,0,25,3,30,3,17,2,2,3,5,2,18,1,2,1,0,1,0,0,0
2018-09-06,3,0,34,5,30,4,13,1,1,2,5,3,8,1,0,2,0,0,0,0,0
2018-09-07,6,0,34,9,32,2,18,3,2,2,3,3,8,0,2,0,1,1,0,0,0
2018-09-08,6,0,36,1,25,1,14,4,4,1,4,0,15,0,0,0,0,4,0,0,0
2018-09-09,4,0,32,7,37,2,17,2,4,1,6,5,9,1,2,1,0,0,0,0,0
2018-09-10,10,0,27,5,25,5,16,1,3,0,7,0,8,1,0,1,0,0,0,0,0
2018-09-11,13,0,36,5,16,0,21,3,2,0,6,2,9,0,1,1,0,4,0,0,0
2018-09-12,4,0,21,3,25,2,19,3,1,0,6,0,10,1,1,1,0,0,0,0,0
2018-09-13,10,0,27,4,38,3,21,2,4,0,5,2,12,0,1,2,0,1,0,0,0
2018-09-14,11,0,30,5,37,1,13,6,2,1,3,2,9,1,1,3,0,1,0,0,0
2018-09-15,9,0,30,5,38,8,13,1,4,1,2,0,8,3,1,1,0,0,0,0,0
2018-09-16,9,0,38,5,40,4,14,2,1,1,3,4,12,1,1,2,1,2,0,0,0
2018-09-17,6,0,28,4,35,4,12,4,4,0,6,1,10,1,0,1,0,3,0,0,0
2018-09-18,12,0,26,6,29,5,16,5,1,1,5,5,9,0,1,0,0,0,0,0,0
2018-09-19,5,0,34,1,29,7,14,2,3,0,7,0,6,0,0,1,0,1,0,0,0
2018-09-20,13,0,28,5,32,1,17,3,4,1,3,4,9,1,0,1,0,0,0,0,0
2018-09-21,11,0,27,6,33,2,7,3,2,0,3,3,11,1,1,1,1,0,0,0,0
2018-09-22,11,0,24,4,31,3,17,3,2,1,6,0,4,2,1,0,0,0,0,0,0
2018-09-23,6,0,17,4,23,5,14,2,6,1,1,3,11,2,0,2,0,0,0,0,0
2018-09-24,7,0,25,7,22,2,19,1,5,1,2,2,5,0,0,0,0,1,0,0,0
2018-09-25,3,0,21,2,28,7,14,4,2,0,4,1,14,2,0,2,0,0,0,0,0
2018-09-26,10,0,32,8,28,5,20,1,3,3,5,2,6,0,0,2,0,0,0,0,0
2018-09-27,5,0,36,2,24,6,12,5,1,0,6,6,10,1,3,1,0,2,0,0,0
2018-09-28,2,0,28,4,29,3,7,6,0,0,2,3,10,1,0,1,0,1,0,0,0
2018-09-29,11,0,32,3,34,3,10,2,3,0,3,1,9,0,0,0,0,1,0,0,0
2018-09-30,7,0,23,2,30,1,10,3,4,0,2,1,6,0,1,0,0,1,0,0,0
2018-10-01,4,0,26,3,38,4,13,1,3,1,14,1,5,1,1,0,0,0,0,0,0
2018-10-02,2,0,33,4,32,6,15,1,2,2,3,4,4,0,3,0,0,1,0,0,0
2018-10-03,8,0,29,3,34,6,23,4,5,0,2,2,6,2,0,0,0,0,0,0,0
2018-10-04,7,0,19,4,30,4,16,1,3,0,6,4,13,1,1,0,0,3,0,0,0
2018-10-05,7,0,24,6,21,4,15,2,1,0,8,3,6,5,0,0,0,0,0,0,0
2018-10-06,6,0,25,3,45,2,20,3,1,0,5,2,4,0,2,2,0,0,0,0,0
2018-10-07,11,0,21,5,20,1,11,3,4,0,1,2,8,0,0,3,0,0,0,0,0
2018-10-08,5,0,16,3,30,2,15,3,2,0,8,4,5,1,1,0,0,2,0,0,0
2018-10-09,4,0,38,4,29,1,11,0,5,0,3,4,6,3,0,0,0,2,0,0,0
2018-10-10,5,0,24,2,27,2,14,2,1,1,4,3,3,0,2,2,0,0,0,0,0
2018-10-11,9,0,27,3,26,1,12,1,4,0,6,4,5,3,1,0,0,0,0,0,0
2018-10-12,3,0,26,3,27,4,10,2,1,1,5,7,7,0,1,2,0,0,0,0,0
2018-10-13,9,0,26,3,24,2,8,3,1,2,2,7,10,0,0,2,0,1,0,0,0
2018-10-14,7,0,20,2,38,5,18,2,1,0,4,1,8,0,1,1,0,1,0,0,0
2018-10-15,5,0,28,1,40,4,12,2,3,3,2,3,8,2,1,1,0,1,0,0,0
2018-10-16,6,0,22,9,16,4,11,3,2,1,2,3,8,0,1,0,0,0,0,0,0
2018-10-17,3,0,23,2,28,0,14,3,1,2,2,3,7,2,0,1,0,0,0,0,0
2018-10-18,8,0,34,2,27,5,6,3,3,2,6,2,6,0,0,1,0,1,0,0,0
2018-10-19,7,0,34,3,32,2,12,3,3,0,6,4,3,0,1,0,0,2,0,0,0
2018-10-20,7,0,23,2,28,3,11,5,1,0,3,5,10,0,1,3,0,1,0,0,0
2018-10-21,17,0,30,6,28,6,10,5,2,0,6,3,10,1,1,1,0,1,0,0,0
2018-10-22,8,0,35,7,31,3,10,6,3,0,3,2,5,0,1,1,0,1,0,0,0
2018-10-23,9,0,25,8,28,1,7,3,2,0,8,1,11,1,0,1,0,0,0,0,0
2018-10-24,8,0,28,5,27,1,14,2,3,1,4,1,10,0,1,0,0,0,0,0,0
2018-10-25,6,0,34,3,29,3,14,2,2,0,8,3,6,0,0,0,0,2,0,0,0
2018-10-26,6,0,30,3,29,6,15,3,2,0,7,2,3,0,0,0,0,0,0,0,0
2018-10-27,10,0,28,4,28,5,10,3,4,1,4,3,11,0,0,1,0,0,0,0,0
2018-10-28,8,0,22,4,30,1,13,1,6,1,2,2,7,1,0,0,0,0,0,0,0
2018-10-29,5,0,26,7,32,5,10,3,2,0,3,4,5,1,1,1,0,0,0,0,0
2018-10-30,6,0,18,6,30,4,13,2,2,0,4,6,6,1,0,0,1,1,0,0,0
2018-10-31,9,0,28,1,26,2,13,2,2,2,4,1,5,1,1,1,0,0,0,0,0
2018-11-01,6,0,29,4,31,3,12,2,1,1,2,5,6,0,1,0,0,0,0,0,0
2018-11-02,6,0,18,3,28,2,12,4,2,1,9,5,4,1,1,0,1,0,0,0,0
2018-11-03,8,0,25,4,34,4,6,1,1,0,1,0,12,0,1,1,0,0,0,0,0
2018-11-04,6,0,29,5,39,3,16,3,3,0,6,2,5,0,0,0,0,1,0,0,0
2018-11-05,6,0,27,5,29,3,5,2,2,2,6,6,5,0,0,1,0,1,0,0,0
2018-11-06,13,0,25,10,31,3,7,3,3,0,7,2,8,0,1,2,0,0,0,0,0
2018-11-07,9,0,30,4,29,7,10,2,2,0,5,2,10,0,1,1,0,2,0,0,0
2018-11-08,10,0,24,4,27,5,12,4,5,1,7,6,9,0,0,1,0,1,0,0,0
2018-11-09,8,0,29,6,35,1,9,4,1,1,3,1,12,0,0,1,0,2,0,0,0
2018-11-10,11,0,29,3,30,1,11,2,5,1,5,2,9,0,0,0,0,2,0,0,0
2018-11-11,7,0,20,3,25,6,11,1,4,1,0,2,5,1,0,0,0,1,0,0,0
2018-11-12,7,0,27,3,26,1,11,1,2,0,5,3,5,0,0,0,0,0,0,0,0
2018-11-13,2,0,24,6,41,1,10,7,3,0,3,4,4,0,0,0,1,0,0,0,0
2018-11-14,7,0,35,4,31,0,13,0,1,0,6,6,5,1,1,0,0,0,0,0,0
2018-11-15,6,0,29,3,27,2,9,1,2,2,5,2,9,0,0,1,0,0,0,0,0
2018-11-16,8,0,28,3,25,2,6,1,2,0,3,1,7,0,0,1,0,0,0,0,0
2018-11-17,6,0,33,3,30,3,14,3,4,0,4,3,7,0,0,0,0,0,0,0,0
2018-11-18,16,0,34,4,20,2,18,1,4,0,4,1,8,0,1,1,0,2,0,0,0
2018-11-19,9,0,33,4,27,5,11,1,2,0,6,5,6,1,0,0,1,1,0,0,0
2018-11-20,3,0,34,7,34,5,15,4,1,0,4,1,8,3,0,1,0,2,0,0,0
2018-11-21,13,0,30,2,31,3,15,3,1,0,3,2,12,0,3,0,0,1,0,0,0
2018-11-22,5,0,39,2,22,6,9,2,3,0,4,7,6,1,1,2,0,1,0,0,0
2018-11-23,5,0,33,2,30,2,12,2,3,1,3,5,5,1,1,0,0,1,0,0,0
2018-11-24,6,0,21,1,15,2,15,1,4,0,2,3,10,0,0,2,0,2,0,0,0
2018-11-25,8,0,24,2,34,3,10,2,4,0,4,3,5,2,0,0,0,0,0,0,0
2018-11-26,8,0,36,2,20,4,20,3,1,1,2,3,6,1,1,3,0,0,0,0,0
2018-11-27,7,0,23,5,17,5,17,3,6,0,3,4,5,0,0,0,1,1,0,0,0
2018-11-28,8,0,19,7,18,4,9,2,2,0,3,0,6,0,0,2,0,1,0,0,0
2018-11-29,7,0,25,1,30,2,12,0,3,1,6,2,5,1,0,2,1,0,0,0,0
2018-11-30,7,0,38,6,21,3,10,1,4,2,3,2,8,0,1,0,0,2,0,0,0
2018-12-01,7,0,24,2,25,2,11,1,3,0,1,4,6,0,0,0,0,1,0,0,0
2018-12-02,9,0,36,4,28,3,12,0,3,1,5,6,3,1,0,1,0,2,0,0,0
2018-12-03,5,0,25,1,21,7,12,3,1,0,3,4,7,0,4,1,0,1,0,0,0
