fecha,Causas externas de morbilidad y de mortalidad,COVID-19,Tumores [Neoplasias],"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema circulatorio ,Enfermedades del sistema genitourinario,Enfermedades del sistema respiratorio ,Trastornos mentales y del comportamiento,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del sistema nervioso central,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ","Malformaciones congénitas, deformidades y anomalías cromosómicas","Embarazo, parto y puerperio",Ciertas afecciones originadas en el período perinatal,Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Códigos para propósitos especiales
2018-03-21,13,0,78,17,72,7,21,7,5,0,12,4,20,2,1,2,0,3,0,0,0
2018-03-22,17,0,77,6,65,8,23,6,2,4,14,7,14,0,5,1,0,3,0,0,0
2018-03-23,20,0,77,5,79,7,22,7,3,1,9,2,20,3,0,4,1,1,0,0,0
2018-03-24,26,0,64,8,56,6,27,8,5,1,8,5,18,2,1,0,0,2,0,0,0
2018-03-25,19,0,85,8,65,10,23,5,7,0,11,3,27,3,0,3,0,2,0,0,0
2018-03-26,12,0,77,7,86,9,26,8,6,1,9,6,21,1,3,1,1,1,0,0,0
2018-03-27,29,0,86,13,63,11,37,6,4,0,7,8,29,1,3,3,0,0,0,0,0
2018-03-28,14,0,92,17,65,8,29,7,11,2,13,4,24,0,4,1,0,4,0,0,0
2018-03-29,19,0,57,12,70,9,30,2,5,1,10,5,17,2,1,7,0,4,0,0,0
2018-03-30,22,0,85,14,69,9,25,9,4,2,14,5,21,2,2,2,0,3,0,0,0
2018-03-31,22,0,95,18,85,5,27,5,3,2,9,7,18,4,2,1,0,1,0,0,0
2018-04-01,19,0,68,8,68,10,31,4,3,1,5,8,19,2,0,3,1,1,0,0,0
2018-04-02,22,0,79,7,69,8,26,2,8,2,7,4,18,2,2,2,0,1,0,0,0
2018-04-03,23,0,75,9,64,20,31,7,5,1,17,4,14,4,0,1,0,0,0,0,0
2018-04-04,17,0,71,8,73,5,28,6,7,0,11,6,26,7,3,4,0,1,0,0,0
2018-04-05,9,0,68,9,65,7,16,5,5,1,12,5,25,1,1,4,0,0,0,0,0
2018-04-06,13,0,76,11,71,10,21,4,7,3,11,6,26,2,3,2,0,4,0,0,0
2018-04-07,29,0,84,11,84,8,40,4,6,3,12,11,23,2,1,6,0,3,0,0,0
2018-04-08,23,0,70,10,66,10,32,5,5,0,16,9,16,0,3,1,0,2,0,0,0
2018-04-09,24,0,79,10,66,9,20,8,2,1,16,4,28,1,5,4,0,2,0,0,0
2018-04-10,19,0,77,15,62,2,34,8,8,2,11,4,21,2,2,1,0,4,0,0,0
2018-04-11,18,0,86,9,69,7,35,7,1,1,11,7,28,5,1,0,2,3,0,0,0
2018-04-12,25,0,83,8,70,10,23,5,7,1,4,6,24,2,0,5,0,0,0,0,0
2018-04-13,18,0,57,9,93,10,33,8,9,0,10,8,23,0,2,6,0,1,0,0,0
2018-04-14,25,0,77,11,65,10,28,4,5,1,13,7,18,2,1,2,0,2,0,0,0
2018-04-15,24,0,69,10,78,10,22,2,7,3,14,9,15,1,1,1,0,1,0,0,0
2018-04-16,20,0,65,17,64,8,25,5,4,0,11,8,26,1,1,2,0,4,0,0,0
2018-04-17,22,0,68,9,56,13,26,3,4,0,13,4,16,2,3,1,1,0,0,0,0
2018-04-18,30,0,71,9,72,7,32,7,7,1,8,6,26,5,1,0,0,1,0,0,0
2018-04-19,26,0,79,5,75,9,33,10,7,2,7,4,22,1,2,5,0,1,0,0,0
2018-04-20,26,0,76,11,64,5,30,6,8,1,9,5,25,4,3,2,0,0,0,0,0
2018-04-21,27,0,73,12,79,8,35,2,9,3,11,4,23,2,3,0,1,1,0,0,0
2018-04-22,30,0,81,8,69,9,15,6,6,3,11,7,29,3,0,0,0,3,0,0,0
2018-04-23,14,0,68,13,64,8,36,4,2,0,10,9,18,3,0,2,0,2,0,0,0
2018-04-24,13,0,75,9,89,17,33,4,4,1,9,4,31,1,1,2,1,6,0,1,0
2018-04-25,14,0,78,8,69,12,18,2,10,0,8,8,15,2,3,6,0,1,0,0,0
2018-04-26,11,0,84,14,82,6,25,9,5,3,11,7,23,3,1,0,0,2,0,0,0
2018-04-27,20,0,63,11,75,14,21,7,4,0,11,9,29,1,2,2,0,4,0,0,0
2018-04-28,29,0,78,17,77,5,30,5,2,0,6,8,18,2,0,2,0,2,0,0,0
2018-04-29,28,0,80,7,60,5,25,5,9,1,9,7,24,2,2,4,0,1,0,0,0
2018-04-30,17,0,77,6,67,15,40,5,6,1,7,7,22,3,1,0,0,3,0,0,0
2018-05-01,25,0,85,12,73,13,29,6,9,2,14,2,23,3,3,1,0,5,0,0,0
2018-05-02,16,0,75,12,90,7,31,4,8,0,13,9,16,3,2,0,0,1,0,0,0
2018-05-03,15,0,72,13,69,3,25,5,6,3,7,6,33,1,0,3,0,4,0,0,0
2018-05-04,8,0,72,9,92,5,31,9,8,3,8,6,21,1,2,2,0,2,0,0,0
2018-05-05,21,0,78,12,88,9,34,6,5,1,9,7,23,0,1,1,0,4,0,0,0
2018-05-06,19,0,69,8,80,8,26,3,2,4,8,7,24,3,2,1,0,2,0,0,0
2018-05-07,18,0,71,6,59,3,29,6,2,0,11,2,21,1,1,2,1,4,0,0,0
2018-05-08,19,0,61,9,69,11,27,5,7,3,13,7,23,0,1,2,0,4,0,0,0
2018-05-09,23,0,72,7,55,6,40,5,2,2,8,5,20,0,0,1,0,1,0,0,0
2018-05-10,20,0,84,13,70,8,28,5,7,4,9,3,24,2,2,0,0,3,0,0,0
2018-05-11,10,0,80,12,82,7,27,3,6,0,11,3,15,2,2,3,1,1,0,0,0
2018-05-12,17,0,63,13,71,7,34,6,9,1,9,11,27,0,2,2,0,1,0,0,0
2018-05-13,27,0,92,15,76,5,31,7,0,1,13,7,21,4,1,1,1,0,0,0,0
2018-05-14,24,0,74,15,84,19,39,2,2,2,13,14,18,4,3,3,0,1,0,0,0
2018-05-15,17,0,83,10,57,8,38,7,5,0,16,7,28,1,1,3,0,3,0,0,0
2018-05-16,15,0,65,19,70,11,27,5,4,1,6,11,30,4,1,0,0,1,0,0,0
2018-05-17,22,0,79,5,69,12,27,4,6,1,13,5,19,1,2,4,0,3,0,0,0
2018-05-18,20,0,69,10,65,6,30,8,11,1,11,11,30,1,3,1,0,0,0,0,0
2018-05-19,25,0,65,10,90,8,37,4,6,1,13,6,20,2,1,1,0,3,0,0,0
2018-05-20,25,0,76,15,85,13,42,5,7,0,8,8,21,2,2,3,0,1,0,0,0
2018-05-21,22,0,75,18,83,8,28,2,7,1,15,6,22,1,2,0,0,0,0,0,0
2018-05-22,17,0,75,14,87,8,29,1,7,2,8,7,23,4,2,3,0,1,0,0,0
2018-05-23,18,0,97,9,96,16,42,6,10,2,6,4,19,5,1,0,1,0,0,0,0
2018-05-24,19,0,67,9,75,10,36,6,3,0,10,9,23,3,2,5,0,2,0,0,0
2018-05-25,19,0,88,8,86,7,24,5,10,1,18,6,24,5,1,2,0,0,0,0,0
2018-05-26,31,0,72,12,84,8,28,7,6,0,11,4,27,2,2,2,0,4,0,0,0
2018-05-27,22,0,76,7,95,4,32,10,3,1,7,8,27,1,1,3,0,1,0,0,0
2018-05-28,17,0,76,12,80,8,33,7,3,0,9,3,30,2,0,2,0,2,0,0,0
2018-05-29,11,0,66,13,74,7,34,9,9,1,9,5,25,6,2,3,0,2,0,0,0
2018-05-30,13,0,102,9,85,12,34,4,6,2,13,10,20,4,3,4,0,3,0,0,0
2018-05-31,27,0,84,10,86,12,41,7,0,1,10,6,25,1,3,4,0,2,0,0,0
2018-06-01,19,0,77,17,80,11,39,7,5,1,14,7,27,3,0,2,1,1,0,0,0
2018-06-02,24,0,80,12,84,11,39,5,5,1,16,8,14,0,3,2,0,3,0,0,0
2018-06-03,26,0,73,13,77,12,34,4,6,2,16,13,21,1,2,1,0,2,0,0,0
2018-06-04,17,0,72,9,91,8,46,8,12,2,15,9,22,1,2,3,0,3,0,0,0
2018-06-05,18,0,70,15,108,12,32,5,7,4,11,9,19,1,4,2,0,1,0,0,0
2018-06-06,22,0,91,23,103,19,42,5,8,1,16,13,21,4,1,4,0,3,0,0,0
2018-06-07,18,0,97,11,95,16,31,2,5,0,12,13,29,0,2,4,0,4,0,0,0
2018-06-08,16,0,73,19,99,13,41,13,5,3,14,8,19,4,3,3,0,4,0,0,0
2018-06-09,22,0,84,15,95,14,48,5,4,0,13,10,21,0,1,1,0,1,0,0,0
2018-06-10,20,0,86,11,115,11,35,1,7,1,19,6,25,3,1,1,0,3,0,0,0
2018-06-11,28,0,88,12,84,5,37,3,11,1,7,9,20,3,0,3,0,2,0,0,0
2018-06-12,20,0,88,15,85,10,44,7,9,1,10,16,25,1,1,3,0,1,0,0,0
2018-06-13,23,0,84,21,97,16,26,7,6,1,14,5,23,3,1,5,0,7,0,0,0
2018-06-14,21,0,96,25,119,13,37,9,11,0,21,6,21,3,1,2,0,4,0,0,0
2018-06-15,18,0,83,16,91,10,51,6,5,3,11,10,26,1,5,4,0,1,0,0,0
2018-06-16,24,0,100,12,98,9,43,9,8,4,11,8,16,3,3,4,1,1,0,0,0
2018-06-17,35,0,80,16,82,20,44,7,8,2,12,17,25,4,5,2,0,0,0,0,0
2018-06-18,23,0,84,14,86,6,46,9,8,3,13,7,21,0,3,1,0,3,0,0,0
2018-06-19,15,0,83,16,84,11,52,8,7,1,8,13,24,2,0,1,0,0,0,0,0
2018-06-20,19,0,69,15,73,12,37,7,6,4,16,7,26,3,5,8,0,1,0,0,0
2018-06-21,23,0,79,14,88,7,44,5,2,2,10,9,26,4,3,2,0,3,0,0,0
2018-06-22,17,0,79,14,74,14,40,9,3,2,12,8,32,4,1,2,0,1,0,0,0
2018-06-23,21,0,70,19,80,13,47,5,4,3,16,5,24,4,1,1,0,1,0,0,0
2018-06-24,30,0,75,14,106,7,33,10,8,0,15,10,27,3,2,0,0,0,0,0,0
2018-06-25,19,0,77,14,82,18,46,6,7,1,10,6,29,1,1,2,0,3,0,0,0
2018-06-26,15,0,93,14,99,9,54,13,2,2,8,10,25,6,3,3,0,1,0,0,0
2018-06-27,15,0,85,15,97,8,36,7,14,1,12,5,27,5,0,2,1,0,0,0,0
2018-06-28,20,0,72,19,82,12,39,7,5,4,14,10,24,4,0,1,0,4,0,0,0
2018-06-29,12,0,81,12,99,13,48,9,8,3,14,8,23,3,2,1,0,2,0,0,0
2018-06-30,24,0,78,12,111,12,48,3,5,0,7,5,29,5,4,4,0,2,0,0,0
2018-07-01,22,0,83,18,100,12,44,6,5,1,13,9,22,2,5,1,0,4,0,0,0
2018-07-02,29,0,65,11,85,8,46,8,10,3,12,3,28,3,1,2,1,0,1,0,0
2018-07-03,24,0,78,13,101,15,55,9,9,2,18,8,27,1,1,2,0,4,0,0,0
2018-07-04,25,0,84,13,87,14,35,7,4,0,19,7,17,5,1,2,0,4,0,0,0
2018-07-05,24,0,96,11,97,8,42,9,7,1,9,5,25,3,1,4,0,1,0,0,0
2018-07-06,20,0,73,22,83,12,45,4,8,0,8,15,19,2,2,3,0,3,0,0,0
2018-07-07,31,0,73,17,90,8,37,5,6,3,15,9,16,3,1,2,1,0,0,0,0
2018-07-08,29,0,84,15,90,13,47,5,10,4,10,6,28,2,0,2,0,5,0,0,0
2018-07-09,21,0,69,16,92,13,49,10,5,1,12,8,24,5,1,1,0,0,0,0,0
2018-07-10,17,0,66,18,90,10,30,5,7,1,18,8,29,6,0,4,0,1,0,0,0
2018-07-11,22,0,85,16,73,12,44,7,13,0,19,8,25,3,3,3,0,1,0,0,0
2018-07-12,14,0,76,17,91,6,40,3,13,1,11,9,34,1,3,4,0,1,0,0,0
2018-07-13,20,0,81,17,84,9,55,7,9,2,9,5,30,5,1,3,0,2,0,0,0
2018-07-14,22,0,71,9,77,11,51,7,6,3,8,8,22,2,2,3,0,1,0,0,0
2018-07-15,24,0,78,11,87,9,50,6,8,1,11,16,27,2,2,3,0,4,0,0,0
2018-07-16,23,0,82,13,91,9,48,4,8,1,16,8,19,2,3,1,0,2,0,0,0
2018-07-17,19,0,79,16,98,12,40,3,6,2,17,10,29,4,0,3,0,2,0,0,0
2018-07-18,21,0,81,13,77,10,53,7,5,0,6,4,20,4,2,2,0,3,0,0,0
2018-07-19,18,0,79,16,83,6,41,6,11,3,12,9,24,2,5,2,0,1,0,0,0
2018-07-20,14,0,73,17,81,7,57,5,14,4,14,5,29,2,1,2,1,4,0,0,0
2018-07-21,24,0,56,15,102,11,46,6,8,3,15,10,34,1,2,3,0,0,0,0,0
2018-07-22,22,0,91,21,106,11,34,11,9,3,16,14,25,3,2,3,0,1,0,0,0
2018-07-23,16,0,88,16,101,9,52,8,4,1,16,9,24,1,5,0,0,2,0,0,0
2018-07-24,25,0,81,22,110,5,51,8,7,2,13,11,20,4,2,1,0,2,0,0,0
2018-07-25,16,0,100,12,83,12,53,13,5,0,15,7,30,2,4,1,0,3,1,0,0
2018-07-26,15,0,92,20,111,11,44,9,4,2,15,9,17,4,3,1,1,2,0,0,0
2018-07-27,22,0,80,20,112,5,58,16,7,4,12,9,26,4,0,2,0,0,0,0,0
2018-07-28,27,0,71,16,99,9,49,7,4,2,13,9,15,5,3,4,0,2,0,0,0
2018-07-29,19,0,78,15,115,7,46,7,6,0,17,7,28,2,2,0,0,4,0,0,0
2018-07-30,28,0,81,15,97,14,55,10,9,3,19,12,36,3,2,0,0,1,0,0,0
2018-07-31,20,0,76,15,105,15,44,9,5,4,13,9,18,4,3,1,1,1,0,0,0
2018-08-01,25,0,77,17,115,8,39,8,4,2,15,9,22,2,6,2,0,2,0,0,0
2018-08-02,17,0,74,14,112,17,51,14,8,3,21,8,31,2,1,2,0,0,0,0,0
2018-08-03,17,0,75,7,107,14,41,12,6,4,12,10,32,6,1,3,0,2,0,0,0
2018-08-04,19,0,84,12,96,16,52,8,7,2,19,11,16,4,2,1,0,3,0,0,0
2018-08-05,31,0,68,14,89,10,67,15,10,7,13,9,21,1,2,1,0,0,0,0,0
2018-08-06,19,0,100,17,112,17,47,6,6,3,14,12,26,5,3,1,0,2,0,0,0
2018-08-07,19,0,82,20,84,12,55,13,7,0,7,9,22,2,0,2,0,2,0,0,0
2018-08-08,22,0,77,15,92,14,59,11,4,6,19,8,25,0,6,1,0,0,0,0,0
2018-08-09,21,0,77,13,98,9,48,9,9,3,18,7,26,4,1,1,1,2,0,0,0
2018-08-10,18,0,96,16,96,10,51,10,9,2,11,6,19,0,2,4,0,1,0,0,0
2018-08-11,21,0,96,14,84,8,44,3,6,2,11,11,18,3,5,2,0,3,0,0,0
2018-08-12,23,0,71,26,78,14,51,7,7,5,14,15,17,1,3,2,0,2,0,0,0
2018-08-13,21,0,73,14,112,9,53,7,9,4,15,5,16,1,2,3,0,1,0,0,0
2018-08-14,38,0,69,14,90,10,41,5,6,5,17,4,23,1,1,3,0,2,0,0,0
2018-08-15,15,0,85,7,95,10,54,4,6,0,17,11,17,0,0,1,0,3,0,0,0
2018-08-16,25,0,80,16,89,3,46,9,5,2,9,16,25,2,1,2,0,1,0,0,0
2018-08-17,16,0,82,18,76,10,41,11,7,5,16,8,24,5,1,3,0,4,0,0,0
2018-08-18,17,0,89,18,95,15,45,7,4,1,20,10,20,3,3,3,0,1,0,0,0
2018-08-19,22,0,77,10,80,7,45,8,7,0,12,7,16,1,1,2,0,3,0,0,0
2018-08-20,20,0,93,8,88,9,43,5,7,1,12,7,25,2,1,4,1,0,0,0,0
2018-08-21,16,0,87,21,89,6,43,7,3,3,10,11,20,2,3,3,0,2,0,0,0
2018-08-22,24,0,84,15,89,9,57,12,8,3,17,9,19,2,2,3,0,2,0,0,0
2018-08-23,29,0,75,15,82,9,49,10,5,4,17,4,18,4,2,2,0,0,0,0,0
2018-08-24,22,0,78,15,99,15,60,7,6,2,10,6,19,2,2,2,0,3,0,0,0
2018-08-25,24,0,95,14,91,12,45,7,10,3,14,8,19,0,1,1,1,2,0,0,0
2018-08-26,23,0,84,18,86,25,48,10,5,2,20,11,22,2,5,0,0,1,0,0,0
2018-08-27,17,0,87,11,85,7,54,10,12,0,13,5,20,3,0,2,0,2,0,0,0
2018-08-28,23,0,68,8,83,5,46,9,5,1,4,7,27,4,1,4,0,0,0,0,0
2018-08-29,15,0,80,19,104,7,41,9,9,1,9,7,24,3,2,0,0,3,0,0,0
2018-08-30,22,0,78,10,80,10,35,6,7,2,7,4,26,2,1,3,0,0,0,0,0
2018-08-31,19,0,67,12,88,12,51,12,4,0,10,6,26,4,1,2,0,4,0,0,0
2018-09-01,25,0,68,16,75,10,48,4,7,0,18,7,24,1,1,2,1,0,0,0,0
2018-09-02,17,0,68,15,90,10,42,13,5,3,13,10,12,0,2,3,1,2,0,0,0
2018-09-03,21,0,80,19,92,12,46,10,11,1,13,4,22,1,2,3,0,2,0,0,0
2018-09-04,17,0,84,14,76,18,45,10,9,2,11,7,19,1,1,2,0,4,0,0,0
2018-09-05,17,0,77,17,68,6,46,9,8,3,15,13,32,2,3,1,0,2,0,0,0
2018-09-06,14,0,80,13,77,11,44,5,4,3,14,7,21,3,1,6,0,6,0,0,0
2018-09-07,15,0,79,20,82,5,41,7,4,5,10,6,18,3,5,2,1,1,0,0,0
2018-09-08,21,0,97,10,76,6,43,8,8,3,10,4,24,0,0,1,0,5,0,0,0
2018-09-09,20,0,85,16,92,6,40,6,7,3,12,11,24,4,3,3,0,0,0,0,0
2018-09-10,17,0,70,13,81,8,52,4,7,2,16,2,18,2,2,1,0,1,0,0,0
2018-09-11,24,0,87,16,66,3,41,6,6,0,12,6,29,1,4,1,0,4,0,0,0
2018-09-12,22,0,69,11,63,7,47,5,6,0,17,4,23,2,2,4,0,0,0,0,0
2018-09-13,19,0,75,11,92,9,42,4,7,1,12,6,22,1,1,2,0,3,0,0,0
2018-09-14,29,0,68,15,82,5,41,11,9,6,7,4,17,4,1,5,0,2,0,0,0
2018-09-15,28,0,82,11,86,12,38,4,6,2,9,4,18,6,2,1,0,3,0,0,0
2018-09-16,26,0,91,12,84,15,38,4,5,1,6,11,28,1,2,2,2,5,0,0,0
2018-09-17,24,0,78,11,88,9,34,14,12,2,12,7,25,1,0,2,0,4,0,0,0
2018-09-18,35,0,64,13,88,7,47,10,7,3,14,14,26,2,2,1,1,1,0,0,0
2018-09-19,24,0,82,7,85,13,42,7,5,2,13,7,22,1,2,3,0,4,0,0,0
2018-09-20,24,0,71,14,85,8,41,5,13,1,13,12,20,3,2,2,0,0,0,0,0
2018-09-21,20,0,70,16,89,10,24,5,8,1,9,9,28,1,3,2,1,1,0,0,0
2018-09-22,23,0,87,16,73,11,56,15,2,2,14,5,25,5,1,1,0,1,0,0,0
2018-09-23,19,0,65,16,76,12,37,6,7,1,10,6,30,3,2,4,0,1,0,0,0
2018-09-24,14,0,66,14,74,13,44,6,11,3,6,5,19,0,3,2,0,1,0,0,0
2018-09-25,15,0,60,10,74,12,34,9,5,0,11,4,25,4,0,3,0,4,0,0,0
2018-09-26,21,0,75,18,72,15,45,5,7,4,13,4,24,4,1,3,0,2,0,0,0
2018-09-27,24,0,80,10,77,17,38,12,5,2,14,7,23,2,3,1,0,2,0,0,0
2018-09-28,11,0,69,11,82,9,34,12,6,1,8,5,29,2,0,2,0,3,0,0,0
2018-09-29,24,0,70,15,87,9,36,3,5,1,12,5,20,4,1,1,0,5,0,0,0
2018-09-30,28,0,68,14,82,3,26,7,10,1,13,2,18,6,1,1,0,3,0,0,0
2018-10-01,17,0,65,13,91,11,34,3,9,2,21,2,17,2,2,1,0,3,0,0,0
2018-10-02,18,0,78,11,82,11,41,8,5,2,10,9,16,0,4,2,0,1,0,0,0
2018-10-03,16,0,72,19,73,14,43,7,8,0,6,7,16,4,2,3,0,1,0,0,0
2018-10-04,15,0,64,12,90,13,41,6,8,3,18,9,31,2,2,0,0,3,0,0,0
2018-10-05,17,0,70,8,67,8,42,8,3,0,16,7,22,8,2,0,0,2,0,0,0
2018-10-06,15,0,68,8,97,11,37,7,5,0,15,5,19,2,2,4,0,2,0,0,0
2018-10-07,30,0,65,11,74,10,33,11,6,1,11,4,23,0,0,3,0,0,0,0,0
2018-10-08,15,0,57,14,83,7,33,5,5,1,14,7,17,4,1,1,0,3,0,0,0
2018-10-09,12,0,82,11,87,6,36,4,10,1,12,4,15,3,0,4,0,2,0,0,0
2018-10-10,14,0,64,5,81,7,34,5,10,3,14,8,19,0,3,4,0,2,0,0,0
2018-10-11,18,0,71,11,90,8,29,3,8,1,15,8,24,4,2,1,0,3,0,0,0
2018-10-12,16,0,77,8,85,7,22,3,6,1,11,9,20,1,2,2,0,2,0,0,0
2018-10-13,27,0,76,9,68,7,29,5,11,4,11,13,25,0,1,2,0,2,0,0,0
2018-10-14,25,0,67,8,86,14,40,7,2,1,12,2,29,0,2,3,0,1,0,0,0
2018-10-15,20,0,71,8,81,12,32,6,6,5,8,9,17,4,2,2,0,2,0,0,0
2018-10-16,21,0,75,17,71,8,37,6,9,3,8,7,22,3,2,1,0,1,0,0,0
2018-10-17,14,0,65,7,74,7,36,6,4,5,7,8,22,2,3,2,0,0,0,0,0
2018-10-18,20,0,76,9,70,6,25,3,5,3,15,5,17,2,1,2,0,2,0,0,0
2018-10-19,22,0,87,12,70,7,28,5,4,0,17,11,13,2,2,1,0,4,0,0,0
2018-10-20,21,0,84,11,76,7,23,10,5,1,11,10,27,3,3,6,0,2,0,0,0
2018-10-21,28,0,79,18,84,13,31,10,7,2,13,7,19,3,3,2,0,1,0,0,0
2018-10-22,25,0,74,11,73,12,32,8,6,1,8,3,19,1,1,2,0,3,0,0,0
2018-10-23,16,0,79,18,77,8,26,8,3,1,15,3,26,2,0,4,0,0,0,0,0
2018-10-24,25,0,85,14,89,7,41,6,9,3,11,3,23,2,4,1,0,1,0,0,0
2018-10-25,20,0,77,9,74,6,32,9,3,1,14,7,19,0,0,1,0,2,0,0,0
2018-10-26,22,0,74,12,65,12,28,7,8,2,14,6,15,3,1,0,0,0,0,0,0
2018-10-27,21,0,78,12,73,7,30,10,7,2,11,9,17,2,0,2,0,2,0,0,0
2018-10-28,21,0,76,10,94,8,42,4,11,2,11,6,23,1,1,2,0,3,0,0,0
2018-10-29,24,0,79,15,77,10,29,8,7,1,6,11,16,2,5,4,0,1,0,0,0
2018-10-30,12,0,63,11,70,9,37,5,3,1,9,9,16,2,0,2,1,3,0,0,0
2018-10-31,20,0,83,5,82,8,35,5,7,6,11,5,15,2,2,2,0,2,0,0,0
2018-11-01,18,0,77,7,79,10,28,6,3,2,11,8,18,3,1,2,0,1,0,0,0
2018-11-02,21,0,59,10,75,7,28,7,5,1,16,7,14,4,2,0,1,1,0,0,0
2018-11-03,26,0,65,12,88,9,29,3,6,0,9,2,19,1,1,3,0,1,0,0,0
2018-11-04,19,0,68,11,82,17,38,8,7,0,20,5,17,1,0,0,0,5,0,0,0
2018-11-05,19,0,72,16,69,7,26,7,4,5,12,13,14,2,0,2,0,3,0,0,0
2018-11-06,22,0,71,17,81,10,29,6,6,1,14,5,25,2,3,2,0,2,0,0,0
2018-11-07,24,0,82,15,91,11,25,5,4,1,17,5,27,4,1,1,0,4,0,0,0
2018-11-08,25,0,67,16,58,10,23,10,11,1,17,11,23,1,0,2,0,3,0,0,0
2018-11-09,22,0,79,9,64,6,31,5,8,2,9,3,25,1,0,4,0,4,0,0,0
2018-11-10,23,0,70,11,76,4,30,5,6,2,21,5,22,3,1,1,0,3,0,0,0
2018-11-11,17,0,79,10,61,12,17,3,10,1,7,7,13,5,1,0,0,1,0,0,0
2018-11-12,12,0,77,9,71,5,39,3,3,0,15,7,17,3,0,4,0,3,0,0,0
2018-11-13,17,0,63,14,87,6,27,9,8,3,11,9,20,1,0,0,1,2,0,0,0
2018-11-14,16,0,81,10,86,4,37,3,5,1,16,11,17,3,1,3,0,2,0,0,0
2018-11-15,15,0,76,14,72,11,25,2,6,2,12,7,13,2,1,4,0,1,0,0,0
2018-11-16,21,0,85,7,74,5,19,5,9,0,11,7,17,2,3,4,0,1,0,0,0
2018-11-17,21,0,78,10,75,6,21,8,6,1,14,7,20,3,2,3,0,2,0,0,0
2018-11-18,24,0,84,8,67,7,44,3,6,3,13,5,21,1,1,2,1,4,0,0,0
2018-11-19,23,0,80,11,69,9,35,3,5,1,12,10,20,3,0,0,1,1,0,0,0
2018-11-20,13,0,88,13,74,11,32,10,7,1,10,8,22,4,2,2,0,3,0,0,0
2018-11-21,25,0,82,6,76,9,44,5,6,1,7,7,26,2,4,2,1,3,0,0,0
2018-11-22,22,0,91,7,55,8,16,6,4,1,15,14,20,1,3,4,0,1,0,0,0
2018-11-23,19,0,83,8,76,5,33,5,8,3,12,14,17,2,1,0,0,1,0,0,0
2018-11-24,25,0,73,10,58,10,35,6,7,0,8,9,24,1,2,2,0,4,0,0,0
2018-11-25,27,0,76,7,70,10,34,8,6,0,10,7,15,3,0,3,0,1,0,0,0
2018-11-26,26,0,86,6,69,8,33,6,5,4,13,5,23,2,2,7,0,2,0,0,0
2018-11-27,23,0,75,7,60,9,35,7,9,1,8,10,26,2,1,0,1,1,0,0,0
2018-11-28,24,0,65,11,58,9,26,4,7,0,10,3,22,3,1,2,0,1,0,0,0
2018-11-29,16,0,80,6,73,7,31,1,7,1,12,8,15,2,1,2,1,0,0,0,0
2018-11-30,23,0,78,11,64,9,30,5,5,2,7,6,25,1,2,0,1,3,0,0,0
2018-12-01,23,0,80,11,75,5,25,6,4,0,15,9,23,2,2,2,0,3,0,0,0
2018-12-02,30,0,81,11,65,11,27,0,4,1,15,10,21,2,3,2,0,3,0,0,0
2018-12-03,14,0,66,9,46,10,31,8,4,0,9,8,22,0,5,1,0,2,0,0,0
2018-12-04,19,0,79,12,68,7,29,5,6,1,10,8,20,2,3,0,0,0,0,0,0
2018-12-05,16,0,82,13,55,8,25,8,10,3,4,7,27,1,2,2,0,2,0,0,0
2018-12-06,18,0,82,17,66,12,29,6,9,5,14,4,24,3,0,1,0,2,0,0,0
2018-12-07,21,0,72,13,75,4,26,7,5,0,13,8,21,2,1,1,0,2,0,0,0
2018-12-08,19,0,56,9,70,8,22,2,6,2,10,5,22,0,5,3,0,0,0,0,0
2018-12-09,14,0,89,8,71,10,26,3,5,0,20,4,22,1,3,3,0,2,0,0,0
2018-12-10,30,0,94,12,69,10,31,6,8,1,9,7,17,3,1,1,0,3,0,0,0
2018-12-11,23,0,87,7,58,5,27,6,8,0,10,3,21,5,1,2,0,1,0,0,0
2018-12-12,29,0,82,17,69,7,22,6,7,0,14,7,20,5,0,0,0,3,0,0,0
2018-12-13,24,0,61,6,76,9,27,9,4,1,11,7,21,2,1,2,0,1,0,0,0
2018-12-14,19,0,61,14,61,4,24,8,7,1,13,7,24,1,1,1,0,5,0,0,0
2018-12-15,27,0,89,12,59,5,20,6,3,2,6,5,21,2,2,1,0,1,0,0,0
2018-12-16,24,0,77,5,64,14,27,10,7,1,12,13,24,2,0,3,0,0,0,0,0
2018-12-17,21,0,63,8,83,13,28,5,6,3,5,8,19,0,1,3,0,3,0,0,0
2018-12-18,28,0,85,11,79,9,18,6,1,0,10,4,20,1,1,3,0,2,0,0,0
2018-12-19,23,0,77,9,85,7,30,7,4,1,14,13,14,0,1,2,0,2,0,0,0
2018-12-20,22,0,82,13,82,9,24,5,11,2,9,7,15,3,1,2,0,1,0,0,0
2018-12-21,16,0,83,12,63,7,30,6,7,0,15,6,24,3,0,2,0,4,0,0,0
