fecha,COVID-19,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,Tumores [Neoplasias],Enfermedades del sistema circulatorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema respiratorio ,Enfermedades del sistema digestivo,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ciertas enfermedades infecciosas y parasitarias,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-12-13,0,9,1,7,6,25,31,3,9,10,1,1,1,0,0,1,0,0,0,0,0
2018-12-14,0,8,1,4,3,15,21,1,10,10,2,1,0,0,1,1,0,0,2,0,0
2018-12-15,0,9,0,2,1,29,25,5,6,6,1,2,0,1,1,1,0,0,0,0,0
2018-12-16,0,9,7,5,4,30,22,5,7,7,6,2,1,0,0,3,0,0,0,0,0
2018-12-17,0,7,6,3,3,21,46,2,13,6,6,2,0,0,0,1,0,0,1,0,0
2018-12-18,0,9,4,3,1,28,31,2,7,10,3,0,0,1,0,2,0,0,0,0,0
2018-12-19,0,11,4,6,3,31,36,5,8,8,8,2,0,0,0,0,0,0,0,0,0
2018-12-20,0,11,4,3,2,23,37,2,10,5,5,3,0,0,0,0,0,0,0,0,0
2018-12-21,0,6,3,4,2,29,25,4,14,11,4,5,1,0,0,0,0,0,4,0,0
2018-12-22,0,4,4,5,2,29,25,7,7,13,2,1,1,2,1,0,0,0,0,0,0
2018-12-23,0,13,4,6,2,25,18,2,10,9,6,4,0,2,0,1,0,0,1,0,0
2018-12-24,0,10,4,5,1,25,25,8,12,4,1,2,0,1,0,0,0,0,1,0,0
2018-12-25,0,6,4,5,4,27,28,8,14,7,3,3,0,0,0,1,0,0,0,0,0
2018-12-26,0,8,1,3,2,27,15,7,8,9,3,2,2,2,2,0,0,0,0,0,0
2018-12-27,0,7,2,6,4,28,24,5,8,7,3,2,2,0,0,1,0,0,3,0,0
2018-12-28,0,7,4,1,3,26,19,1,18,8,7,4,2,0,0,1,0,0,0,0,0
2018-12-29,0,2,5,2,1,25,19,4,15,7,5,2,2,1,0,0,0,0,1,0,0
2018-12-30,0,9,5,3,2,22,30,3,17,5,8,1,1,0,3,1,0,0,2,0,0
2018-12-31,0,11,3,3,2,22,31,1,5,8,1,1,0,0,0,0,0,0,3,0,0
2019-01-01,0,23,3,3,4,18,25,3,10,7,5,3,2,1,0,1,0,0,1,0,0
2019-01-02,0,16,3,4,4,34,32,3,13,11,6,1,1,0,1,0,0,0,0,0,0
2019-01-03,0,3,1,4,8,34,28,7,9,10,2,3,2,0,0,2,0,0,0,0,0
2019-01-04,0,11,4,4,2,25,23,6,15,6,11,3,0,0,2,0,0,0,0,0,0
2019-01-05,0,8,3,4,5,29,23,4,9,11,0,7,2,1,0,0,0,0,0,0,0
2019-01-06,0,6,1,2,2,31,22,3,7,7,4,2,1,0,0,2,0,0,3,1,0
2019-01-07,0,8,5,3,1,25,32,6,12,6,1,1,1,0,1,1,0,0,0,0,0
2019-01-08,0,6,4,7,0,26,29,1,10,10,1,1,0,0,2,2,0,0,0,0,0
2019-01-09,0,3,2,1,3,25,21,3,9,8,3,6,0,0,0,0,0,0,2,0,0
2019-01-10,0,3,0,6,0,23,25,6,11,4,0,2,1,0,1,3,0,0,3,0,0
2019-01-11,0,8,3,2,2,26,22,3,11,12,3,2,0,0,0,0,0,0,1,0,0
2019-01-12,0,6,0,2,2,37,13,4,11,8,4,5,1,1,2,0,0,0,0,0,0
2019-01-13,0,19,1,3,4,22,27,3,13,8,4,4,0,1,0,0,0,0,1,0,0
2019-01-14,0,5,3,4,1,25,27,2,11,8,0,0,0,0,1,1,0,0,1,0,0
2019-01-15,0,8,1,4,1,22,22,4,7,11,2,8,1,0,2,0,0,0,0,0,0
2019-01-16,0,7,2,4,5,27,21,7,11,7,2,2,2,1,0,0,0,0,0,0,0
2019-01-17,0,9,3,2,1,27,18,3,6,12,6,0,0,0,0,0,0,0,1,0,0
2019-01-18,0,6,4,2,1,25,31,8,9,2,5,2,2,0,2,2,0,0,0,0,0
2019-01-19,0,10,2,1,2,32,24,1,15,11,4,2,0,1,0,0,0,0,2,0,0
2019-01-20,0,16,2,0,4,26,20,6,7,2,1,2,1,0,0,1,0,0,0,1,0
2019-01-21,0,8,3,2,2,34,32,7,13,8,1,1,2,0,0,1,0,0,2,0,0
2019-01-22,0,4,5,3,1,25,23,5,7,11,3,0,0,0,0,0,0,0,0,0,0
2019-01-23,0,6,2,2,2,36,28,4,7,5,4,1,1,0,0,0,0,0,0,0,0
2019-01-24,0,10,9,8,1,27,26,8,4,5,3,3,1,1,1,1,1,0,2,0,0
2019-01-25,0,10,3,3,3,21,25,6,13,13,1,2,2,1,1,3,0,0,0,0,0
2019-01-26,0,10,6,5,0,30,25,3,12,10,7,4,0,0,1,3,0,0,2,0,0
2019-01-27,0,13,4,5,2,24,29,7,11,9,3,2,1,0,0,1,0,0,1,0,0
2019-01-28,0,2,2,2,2,35,23,8,11,16,3,6,0,2,0,0,0,0,0,0,0
2019-01-29,0,4,1,2,1,35,34,1,11,9,6,3,1,0,0,0,0,0,0,0,0
2019-01-30,0,8,1,6,3,27,30,3,10,9,1,4,1,0,0,1,0,0,3,0,0
2019-01-31,0,5,4,3,1,34,24,6,9,10,2,2,0,2,2,0,0,0,1,0,0
2019-02-01,0,8,2,3,2,33,32,5,6,9,2,4,2,1,0,0,0,0,0,1,0
2019-02-02,0,12,2,10,1,30,34,5,10,3,2,2,2,0,4,0,0,0,1,0,0
2019-02-03,0,6,5,5,5,27,25,5,10,12,1,3,1,1,0,0,0,0,0,0,0
2019-02-04,0,11,6,6,4,16,29,8,11,10,2,2,2,0,0,0,0,0,2,0,0
2019-02-05,0,7,3,5,5,28,24,3,9,5,8,2,0,0,0,1,1,0,1,0,0
2019-02-06,0,9,4,10,4,29,32,6,12,11,5,10,0,1,0,1,0,0,1,0,0
2019-02-07,0,7,0,6,4,31,31,2,9,4,4,5,1,1,0,0,0,0,0,0,0
2019-02-08,0,10,2,9,3,33,30,6,9,8,8,1,0,0,0,2,0,0,1,0,0
2019-02-09,0,10,0,7,3,18,27,4,14,11,7,3,0,0,0,0,0,0,0,0,0
2019-02-10,0,6,2,5,3,31,27,3,16,7,5,2,0,0,0,1,0,0,2,0,0
2019-02-11,0,4,2,4,6,17,21,2,9,5,2,4,0,0,0,2,0,0,0,0,0
2019-02-12,0,7,7,2,2,37,15,6,10,8,4,1,2,1,1,0,0,0,0,0,0
2019-02-13,0,9,4,5,2,15,18,4,12,5,4,2,0,0,1,0,0,0,0,0,0
2019-02-14,0,7,6,9,1,21,22,7,12,9,4,2,1,0,0,1,0,0,0,0,0
2019-02-15,0,6,4,5,6,39,29,1,12,7,5,2,2,2,0,2,0,0,1,0,0
2019-02-16,0,8,0,3,2,24,23,4,9,8,8,2,2,0,1,0,0,0,3,0,0
2019-02-17,0,8,3,3,2,19,23,0,10,9,3,3,2,1,1,0,0,0,0,0,0
2019-02-18,0,8,3,3,3,27,26,3,13,10,7,3,0,2,3,2,0,0,0,0,0
2019-02-19,0,16,7,2,1,29,16,5,6,10,5,3,0,0,2,1,0,0,0,0,0
2019-02-20,0,6,2,5,2,13,33,3,8,8,4,5,0,2,1,1,0,0,0,0,0
2019-02-21,0,6,4,0,3,26,23,1,10,5,6,0,1,0,0,1,0,0,1,0,0
2019-02-22,0,7,3,2,0,29,18,6,11,7,3,1,0,2,1,0,0,0,3,0,0
2019-02-23,0,20,8,2,6,31,30,4,8,11,1,5,0,3,2,0,0,0,3,0,0
2019-02-24,0,10,2,2,3,26,30,4,12,9,1,3,0,2,0,0,0,0,0,0,0
2019-02-25,0,6,4,5,4,25,16,3,10,10,2,0,1,1,0,0,0,0,0,0,0
2019-02-26,0,9,2,4,1,41,21,4,10,7,2,1,1,1,0,0,0,0,2,0,0
2019-02-27,0,10,1,2,5,32,25,2,17,12,4,3,1,0,0,0,0,0,1,0,0
2019-02-28,0,3,3,3,2,40,21,6,12,7,3,1,3,2,0,1,0,0,1,0,0
2019-03-01,0,6,3,0,1,27,22,2,7,7,1,1,0,1,1,4,0,0,0,0,0
2019-03-02,0,10,2,7,3,26,26,1,7,4,3,4,1,0,1,1,0,0,1,0,0
2019-03-03,0,14,1,2,8,34,23,2,12,10,6,1,2,2,3,0,0,0,0,0,0
2019-03-04,0,4,2,3,1,28,19,6,7,2,4,3,1,3,0,0,0,0,2,0,0
2019-03-05,0,6,2,4,0,26,17,3,12,8,5,3,1,0,1,2,0,0,0,0,0
2019-03-06,0,5,3,0,2,20,23,6,10,11,3,3,1,1,1,1,0,0,1,0,0
2019-03-07,0,3,5,5,4,31,20,3,9,6,1,0,0,0,0,1,0,0,0,0,0
2019-03-08,0,8,2,2,2,30,28,3,11,7,1,2,0,1,0,1,0,0,1,0,0
2019-03-09,0,4,2,4,4,18,18,3,10,10,2,2,1,1,1,0,0,0,1,0,0
2019-03-10,0,6,0,2,2,27,19,4,13,9,3,2,1,0,1,1,0,1,0,0,0
2019-03-11,0,4,1,1,2,36,28,3,5,5,5,4,1,2,0,1,0,0,1,0,0
2019-03-12,0,10,4,2,0,23,29,4,9,9,0,2,1,1,1,2,0,0,0,0,0
2019-03-13,0,2,2,4,5,35,31,3,6,10,1,6,0,1,0,3,0,0,1,0,0
2019-03-14,0,12,3,2,3,30,20,5,16,13,3,2,0,0,0,0,0,0,0,0,0
2019-03-15,0,3,0,2,4,28,22,4,10,4,3,2,2,2,0,0,0,0,0,0,0
2019-03-16,0,11,3,5,4,30,22,1,7,11,7,2,0,1,2,0,0,0,0,0,0
2019-03-17,0,14,6,3,4,30,28,4,12,5,1,1,1,0,0,0,0,0,1,0,0
2019-03-18,0,10,4,5,1,22,27,6,11,7,1,4,2,1,0,0,0,0,1,0,0
2019-03-19,0,7,3,2,2,18,26,3,11,7,2,3,0,1,1,1,0,0,1,0,0
2019-03-20,0,2,5,4,1,23,22,5,12,10,5,4,2,2,0,2,0,0,2,0,0
2019-03-21,0,8,4,6,1,45,16,2,9,8,4,3,0,1,1,1,0,0,1,0,0
2019-03-22,0,5,5,7,2,23,32,4,10,8,1,2,1,1,0,0,0,0,0,0,0
2019-03-23,0,13,4,1,5,32,29,6,11,8,2,4,0,3,1,2,0,0,0,0,0
2019-03-24,0,5,1,5,3,36,35,1,6,4,2,1,1,1,0,0,0,0,0,0,0
2019-03-25,0,11,4,3,4,29,21,3,13,12,5,1,2,0,0,3,0,0,2,0,0
2019-03-26,0,7,2,3,2,18,18,3,9,10,2,3,0,1,0,3,0,0,1,0,0
2019-03-27,0,3,7,3,4,22,19,4,12,6,2,4,1,2,2,4,0,0,0,0,0
2019-03-28,0,4,1,3,1,20,26,3,11,11,5,1,0,1,0,0,0,0,0,0,0
2019-03-29,0,4,4,1,0,29,18,4,7,10,4,1,1,0,0,0,0,0,1,0,0
2019-03-30,0,12,6,4,3,38,27,6,11,14,3,2,0,0,0,0,0,0,1,0,0
2019-03-31,0,8,4,5,2,27,21,0,12,18,4,2,1,0,0,0,0,0,1,0,0
2019-04-01,0,11,7,6,2,23,33,9,9,15,5,1,2,0,0,1,0,0,0,0,0
2019-04-02,0,8,4,4,3,29,19,5,7,11,3,4,0,0,1,0,0,0,0,0,0
2019-04-03,0,6,2,0,0,22,28,7,11,9,1,3,0,0,0,1,0,0,0,0,0
2019-04-04,0,4,3,2,3,28,20,3,11,4,5,2,0,1,2,0,0,0,0,0,0
2019-04-05,0,8,4,3,2,26,24,4,12,7,4,3,4,1,0,1,0,0,1,0,0
2019-04-06,0,8,1,3,4,46,37,6,11,6,3,4,0,0,0,0,0,0,0,0,0
2019-04-07,0,10,0,4,3,35,18,4,11,11,3,2,2,2,0,0,0,0,0,0,0
2019-04-08,0,8,1,5,1,29,24,6,14,6,2,3,0,2,0,0,0,0,1,0,0
2019-04-09,0,7,2,5,2,31,25,1,13,9,3,1,3,0,0,0,0,0,0,0,0
2019-04-10,0,5,3,5,6,33,23,4,8,12,1,2,1,1,0,1,0,0,2,0,0
2019-04-11,0,8,1,0,2,22,27,4,12,8,0,2,1,0,0,0,0,0,1,0,0
2019-04-12,0,5,1,4,4,32,28,6,15,13,7,1,0,2,0,0,0,0,0,0,0
2019-04-13,0,4,5,4,2,29,16,4,13,6,2,1,0,0,0,2,0,0,0,0,0
2019-04-14,0,9,2,6,4,33,36,5,12,14,2,2,1,1,1,0,0,0,0,0,0
2019-04-15,0,3,0,5,1,39,32,2,17,8,5,2,1,0,0,1,0,0,1,0,0
2019-04-16,0,10,3,4,2,29,28,4,14,10,5,0,1,1,3,0,0,0,1,0,0
2019-04-17,0,10,5,10,2,29,21,4,11,16,2,3,0,0,1,2,0,0,0,0,0
2019-04-18,0,7,1,5,3,41,21,8,10,11,4,3,0,0,1,1,0,0,1,0,0
2019-04-19,0,13,3,1,2,28,33,0,9,4,6,1,0,1,1,0,0,0,1,0,0
2019-04-20,0,4,1,7,1,33,33,1,12,5,3,2,0,0,0,1,0,0,1,0,0
2019-04-21,0,6,2,5,3,30,20,3,6,9,2,1,1,0,1,0,0,0,1,0,0
2019-04-22,0,9,3,1,6,21,24,6,12,9,0,0,0,1,0,1,0,0,0,0,0
2019-04-23,0,4,0,6,2,40,25,6,13,7,2,1,0,2,0,0,0,0,0,0,0
2019-04-24,0,11,2,3,4,32,34,3,8,7,1,2,1,1,1,0,0,0,2,0,0
2019-04-25,0,4,0,5,2,30,22,2,11,8,3,3,0,1,0,3,0,0,0,0,0
2019-04-26,0,8,2,9,1,23,34,6,11,10,4,1,0,2,1,1,0,0,2,0,0
2019-04-27,0,4,1,2,2,27,30,3,13,8,3,2,0,2,0,1,0,0,1,0,0
2019-04-28,0,9,1,4,5,31,37,0,15,13,4,0,0,1,1,1,0,0,1,0,0
2019-04-29,0,6,4,4,3,28,28,4,17,12,1,2,2,1,1,0,0,0,0,0,0
2019-04-30,0,7,3,3,8,34,36,3,16,7,4,2,0,1,1,0,0,0,1,0,0
2019-05-01,0,11,5,3,3,36,23,3,13,9,4,2,0,0,0,1,0,0,0,0,0
2019-05-02,0,9,5,4,3,33,29,6,11,5,3,3,0,0,3,1,0,0,1,0,0
2019-05-03,0,7,2,0,4,38,31,5,10,8,7,2,0,2,1,2,0,0,2,0,0
2019-05-04,0,11,5,2,3,33,32,3,17,8,4,3,1,1,0,1,0,0,1,0,0
2019-05-05,0,3,2,6,1,35,15,8,11,8,1,0,0,1,0,2,0,0,1,0,0
2019-05-06,0,5,1,2,2,30,27,10,11,3,3,1,0,1,1,2,0,0,0,0,0
2019-05-07,0,9,1,5,1,23,17,1,15,8,4,6,2,2,1,0,0,0,0,0,0
2019-05-08,0,6,3,5,4,21,24,1,16,10,0,4,0,1,0,0,0,0,0,0,0
2019-05-09,0,2,2,4,6,30,33,4,20,12,4,1,0,1,1,2,0,0,0,0,0
2019-05-10,0,5,4,4,1,20,24,2,15,11,6,0,2,1,0,2,0,0,0,0,0
2019-05-11,0,4,7,1,3,29,35,4,14,12,7,1,1,0,0,0,0,0,0,0,0
2019-05-12,0,14,3,4,3,32,44,5,19,10,3,4,0,0,1,0,0,0,0,0,0
2019-05-13,0,6,3,8,0,30,34,3,19,8,7,5,0,1,1,1,0,0,2,0,0
2019-05-14,0,13,1,7,0,26,35,2,14,17,5,2,2,2,0,2,0,0,2,0,0
2019-05-15,0,12,4,9,7,31,35,3,11,11,7,6,0,0,1,1,0,0,0,0,0
2019-05-16,0,7,4,7,3,30,31,1,19,11,6,1,0,1,2,0,0,0,0,0,0
2019-05-17,0,7,2,2,2,34,27,4,17,13,5,0,1,1,0,0,0,0,1,0,0
2019-05-18,0,8,3,3,0,36,34,1,17,7,2,5,0,1,0,1,0,0,0,0,0
2019-05-19,0,12,2,4,0,29,37,4,19,10,4,1,0,2,0,0,0,0,1,0,0
2019-05-20,0,15,4,6,3,26,40,6,16,8,5,2,0,2,1,2,0,0,1,0,0
2019-05-21,0,8,5,1,2,26,42,4,15,8,6,5,1,0,1,1,0,0,0,0,0
2019-05-22,0,11,6,5,2,33,31,6,27,12,6,1,2,1,1,0,0,0,2,0,0
2019-05-23,0,3,4,4,6,26,40,4,17,7,2,3,1,0,0,0,0,0,1,0,0
2019-05-24,0,8,3,2,6,31,35,2,22,8,2,3,0,0,0,1,0,0,0,0,0
2019-05-25,0,6,2,6,5,30,37,5,22,7,7,1,0,0,1,1,0,0,1,0,0
2019-05-26,0,8,3,7,2,19,37,5,24,10,5,1,0,1,1,1,0,0,0,0,0
2019-05-27,0,6,2,7,6,18,39,4,7,15,4,3,1,1,3,0,0,0,1,0,0
2019-05-28,0,1,2,3,5,25,24,6,23,9,3,3,1,0,3,1,0,0,3,0,0
2019-05-29,0,4,4,10,3,34,34,6,28,8,2,2,0,1,0,2,0,0,1,0,0
2019-05-30,0,6,2,5,2,37,33,6,23,13,4,2,1,0,1,0,0,0,3,0,0
2019-05-31,0,4,3,4,2,34,29,5,21,9,4,2,1,1,2,1,0,0,1,0,0
2019-06-01,0,9,7,4,3,31,29,7,22,3,5,4,0,1,0,0,0,0,3,0,0
2019-06-02,0,8,4,3,1,24,20,4,27,11,6,2,0,0,1,0,0,0,0,0,0
2019-06-03,0,9,8,3,0,24,43,7,30,14,7,4,0,0,1,2,0,0,1,0,0
2019-06-04,0,3,4,1,2,37,32,8,30,10,0,2,0,3,0,3,0,0,0,0,0
2019-06-05,0,6,4,6,0,32,41,5,24,8,8,2,2,0,1,1,0,0,0,0,0
2019-06-06,0,5,6,7,1,25,33,5,29,9,5,3,0,2,0,1,0,0,0,0,0
2019-06-07,0,10,1,5,2,31,31,9,18,8,12,3,1,0,0,0,0,0,1,0,0
2019-06-08,0,5,5,3,0,29,27,6,25,15,7,3,2,3,1,1,0,0,1,0,0
2019-06-09,0,5,2,5,4,28,30,6,30,7,7,3,2,0,0,1,0,0,1,0,0
2019-06-10,0,8,5,0,3,37,33,4,19,9,9,2,0,0,1,1,0,0,0,0,0
2019-06-11,0,8,5,6,3,27,36,5,31,8,3,0,0,2,0,4,0,0,2,0,0
2019-06-12,0,4,7,11,3,28,39,3,17,5,7,3,1,1,1,3,0,0,0,0,0
2019-06-13,0,5,3,5,6,31,41,5,18,12,12,5,1,0,0,3,0,0,0,0,0
2019-06-14,0,2,5,9,3,36,27,6,21,8,5,2,0,1,0,1,0,0,0,1,0
2019-06-15,0,14,1,2,4,26,30,6,21,12,4,6,0,0,0,0,0,0,0,0,0
2019-06-16,0,7,6,4,1,34,35,3,28,6,7,5,1,1,0,0,0,0,0,0,0
2019-06-17,0,8,7,5,4,27,39,3,22,8,9,5,0,1,1,2,0,0,0,0,0
2019-06-18,0,2,2,4,3,33,41,7,36,4,8,6,0,2,0,1,0,0,1,0,0
2019-06-19,0,6,7,5,3,30,42,4,39,6,8,4,0,0,2,0,0,1,0,0,0
2019-06-20,0,11,6,5,2,26,37,4,29,12,9,4,1,0,1,0,0,0,2,0,0
2019-06-21,0,3,6,2,2,28,32,5,27,11,7,3,0,1,1,1,0,0,0,0,0
2019-06-22,0,9,5,4,3,28,38,7,29,10,7,3,1,2,0,0,0,0,1,0,0
2019-06-23,0,6,4,7,3,29,30,11,17,6,8,4,1,5,0,1,0,0,0,0,0
2019-06-24,0,14,3,4,1,33,35,3,38,8,14,3,2,0,0,1,0,0,2,0,0
2019-06-25,0,9,2,6,2,25,37,12,25,7,8,3,2,1,0,0,0,0,0,0,0
2019-06-26,0,7,6,4,2,32,34,7,32,13,10,6,0,0,0,0,0,0,0,0,0
2019-06-27,0,3,2,3,2,32,31,2,23,4,6,2,0,1,0,2,0,0,0,0,0
2019-06-28,0,5,4,4,0,26,42,5,31,12,7,2,2,0,0,0,0,0,0,0,0
2019-06-29,0,8,3,1,2,27,49,2,40,4,7,1,0,1,0,1,0,0,1,0,0
2019-06-30,0,11,3,2,1,24,44,3,30,5,7,3,1,0,0,2,0,0,0,0,0
2019-07-01,0,3,11,5,5,33,41,10,31,13,10,1,0,0,0,1,0,0,2,0,0
2019-07-02,0,12,2,6,2,21,30,6,19,7,11,5,1,0,0,0,0,0,2,1,0
2019-07-03,0,7,4,4,2,28,47,7,19,6,4,1,2,3,0,0,0,0,1,0,0
2019-07-04,0,8,4,8,5,35,37,2,24,9,9,1,0,0,2,1,0,0,0,0,0
2019-07-05,0,5,4,3,2,35,43,3,23,14,5,1,1,0,2,1,0,0,0,0,0
2019-07-06,0,9,6,5,4,29,38,7,21,10,12,0,0,0,0,1,0,0,0,0,0
2019-07-07,0,6,3,8,4,19,43,8,30,8,9,4,1,1,0,1,0,0,1,0,0
2019-07-08,0,9,2,0,6,30,40,5,26,10,6,4,2,0,0,1,0,0,1,0,0
2019-07-09,0,12,6,4,2,35,30,2,26,11,3,6,0,0,1,0,0,0,0,0,0
2019-07-10,0,9,4,2,3,26,30,4,31,10,6,2,1,0,0,0,0,0,0,0,0
2019-07-11,0,11,2,8,3,26,36,5,26,7,12,3,0,0,0,0,0,0,0,0,0
2019-07-12,0,10,12,2,1,23,51,5,23,3,4,2,1,0,0,1,0,0,0,0,0
2019-07-13,0,8,7,4,3,25,31,8,19,7,6,4,0,2,0,1,0,0,1,0,0
2019-07-14,0,6,9,6,2,22,42,6,21,3,3,1,2,0,1,1,0,0,0,0,0
2019-07-15,0,7,4,4,4,39,34,5,37,9,5,0,0,1,0,1,0,0,1,0,0
2019-07-16,0,10,7,7,1,31,37,2,41,10,3,3,2,1,0,1,0,0,0,0,0
2019-07-17,0,5,2,5,3,23,26,1,22,14,10,1,1,0,0,2,0,0,2,0,0
2019-07-18,0,5,3,0,3,25,30,1,34,10,7,2,2,0,1,2,0,0,0,0,0
2019-07-19,0,3,4,3,3,33,28,8,23,10,6,2,2,1,0,2,0,0,2,0,0
2019-07-20,0,3,6,7,1,42,29,10,22,7,13,3,1,0,2,1,0,0,2,0,0
2019-07-21,0,8,5,4,2,22,35,6,24,6,13,4,0,2,2,0,0,0,1,0,0
2019-07-22,0,4,2,5,2,29,50,6,27,6,6,2,2,0,2,0,0,0,0,0,0
2019-07-23,0,2,3,2,2,24,50,4,27,14,4,2,2,0,0,0,0,0,0,0,0
2019-07-24,0,6,3,3,3,26,31,3,23,5,4,1,1,1,1,0,0,0,1,1,0
2019-07-25,0,6,9,9,6,25,37,4,21,7,6,3,3,2,0,0,0,0,0,0,0
2019-07-26,0,4,5,8,6,33,37,5,27,7,2,2,1,1,0,2,0,0,1,0,0
2019-07-27,0,7,4,7,4,29,41,4,31,10,3,3,2,0,0,0,0,0,0,0,0
2019-07-28,0,14,5,4,5,27,36,3,21,8,7,4,1,1,0,0,0,0,3,0,0
2019-07-29,0,15,5,7,0,28,46,4,24,10,6,4,0,1,1,0,0,0,1,0,0
2019-07-30,0,8,7,5,3,35,38,5,19,8,4,3,0,0,0,1,0,0,1,0,0
2019-07-31,0,6,5,2,2,26,37,7,18,2,7,0,2,0,0,0,0,0,0,0,0
2019-08-01,0,5,6,5,4,26,30,6,29,8,6,2,1,0,0,0,0,0,0,0,0
2019-08-02,0,6,4,5,0,21,30,6,18,11,5,9,1,0,1,0,0,0,1,0,0
2019-08-03,0,5,0,6,3,26,31,8,18,8,7,1,0,1,2,0,0,0,2,0,0
2019-08-04,0,12,5,1,3,28,41,6,22,12,7,2,0,0,0,0,0,0,2,0,0
2019-08-05,0,11,2,7,4,29,39,4,14,11,7,3,0,0,2,0,0,0,1,0,0
2019-08-06,0,7,1,4,3,21,31,6,25,7,8,8,2,2,0,2,0,0,2,0,0
2019-08-07,0,5,5,3,6,24,30,2,21,11,3,2,0,1,2,0,0,0,3,0,0
2019-08-08,0,11,2,2,5,36,28,2,24,6,3,0,0,2,0,0,0,0,0,0,0
2019-08-09,0,5,9,2,2,29,39,5,22,9,6,1,0,1,1,0,0,0,2,0,0
2019-08-10,0,5,3,5,1,30,37,8,24,7,4,2,0,1,3,1,0,0,1,0,0
2019-08-11,0,5,4,5,3,30,40,4,18,11,4,5,0,1,0,1,0,0,0,1,0
2019-08-12,0,9,4,7,2,23,31,5,31,6,3,2,2,1,2,0,0,0,0,0,0
2019-08-13,0,6,2,6,2,29,27,4,21,8,9,1,3,1,0,0,0,0,2,0,0
2019-08-14,0,10,6,8,3,26,27,4,22,11,6,1,2,1,2,2,0,0,0,0,0
2019-08-15,0,16,5,5,1,36,25,3,23,6,4,7,1,1,0,0,0,0,0,0,0
2019-08-16,0,8,3,7,3,22,33,4,19,9,3,2,0,0,0,0,0,0,1,0,0
2019-08-17,0,7,5,4,2,26,30,8,22,5,3,3,1,0,1,0,0,0,1,0,0
2019-08-18,0,3,5,3,3,23,37,3,13,5,10,6,3,0,0,1,0,0,0,0,0
2019-08-19,0,5,4,2,1,20,30,3,19,8,3,2,1,2,1,0,0,0,1,1,0
2019-08-20,0,10,4,2,3,29,38,5,24,9,6,2,1,0,1,1,0,0,1,0,0
2019-08-21,0,5,3,4,2,41,41,4,23,8,4,3,0,0,0,1,0,0,0,0,0
2019-08-22,0,7,4,4,2,30,34,4,22,7,8,3,2,0,0,1,0,0,1,0,0
2019-08-23,0,5,1,5,5,19,37,5,18,6,3,1,1,1,2,2,0,0,1,0,0
2019-08-24,0,10,1,2,6,29,31,1,22,13,2,1,0,2,1,0,0,0,0,0,0
2019-08-25,0,9,2,5,3,40,24,7,22,5,6,1,2,0,0,0,0,0,3,0,0
2019-08-26,0,5,4,1,5,34,32,8,25,5,4,0,1,4,1,2,0,0,2,0,0
2019-08-27,0,6,4,5,1,31,26,8,25,9,5,2,3,0,0,1,0,0,0,0,0
2019-08-28,0,7,7,5,3,33,28,9,21,7,7,3,1,0,2,0,0,0,2,0,0
2019-08-29,0,8,2,2,3,34,37,6,21,7,3,1,0,0,0,1,0,0,0,0,0
2019-08-30,0,9,4,3,2,15,21,4,20,8,3,6,0,0,0,2,0,0,2,0,0
2019-08-31,0,8,3,9,2,29,32,6,10,11,2,2,0,1,0,0,0,0,3,0,0
2019-09-01,0,6,3,4,1,36,40,3,24,9,7,5,0,0,1,1,0,0,0,0,0
2019-09-02,0,6,3,3,1,31,36,3,11,12,2,2,2,0,2,0,0,0,1,0,0
2019-09-03,0,1,6,2,3,30,27,6,35,10,6,4,0,0,0,0,0,0,0,0,0
2019-09-04,0,5,5,6,1,35,38,3,24,12,5,4,0,0,0,1,0,0,0,0,0
2019-09-05,0,7,3,3,3,28,29,4,13,7,4,1,2,0,1,2,0,0,1,0,0
2019-09-06,0,6,2,5,5,31,27,2,15,13,6,2,1,1,1,1,0,0,1,0,0
2019-09-07,0,13,6,6,3,31,42,6,15,8,8,1,1,3,1,0,0,0,2,0,0
2019-09-08,0,5,3,5,1,26,29,6,17,9,9,2,2,0,0,0,0,0,2,0,0
2019-09-09,0,8,2,6,1,28,34,9,13,7,5,5,0,0,1,0,0,0,1,0,0
2019-09-10,0,7,3,5,3,25,29,4,17,8,4,2,3,1,1,1,0,0,0,0,0
2019-09-11,0,6,4,3,4,26,36,4,26,4,6,2,1,0,1,3,0,0,0,0,0
2019-09-12,0,3,4,3,0,26,27,2,25,13,6,1,2,1,0,1,0,0,0,0,0
2019-09-13,0,6,4,2,4,20,29,3,17,7,2,1,1,1,0,1,0,0,1,0,0
2019-09-14,0,6,3,6,4,17,27,4,22,7,2,3,0,1,1,1,0,0,2,0,0
