fecha,COVID-19,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,Tumores [Neoplasias],Enfermedades del sistema circulatorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema respiratorio ,Enfermedades del sistema digestivo,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ciertas enfermedades infecciosas y parasitarias,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-03-03,0,29,8,11,5,64,61,11,18,21,7,5,3,2,4,3,0,0,1,0,0
2018-03-04,0,29,10,8,6,73,75,5,28,19,7,3,5,1,1,3,0,0,1,0,0
2018-03-05,0,25,5,4,4,64,80,12,29,17,6,4,3,1,2,1,0,0,3,1,0
2018-03-06,0,19,10,7,6,79,61,7,16,19,11,5,0,2,1,1,0,0,1,0,0
2018-03-07,0,24,6,8,8,72,60,8,24,28,8,5,6,0,1,1,0,0,2,0,0
2018-03-08,0,25,11,13,6,85,70,13,27,29,8,4,3,4,4,2,0,0,2,0,0
2018-03-09,0,23,9,9,10,69,59,9,29,23,4,5,1,3,4,3,0,0,4,0,0
2018-03-10,0,17,4,15,4,87,67,8,34,23,3,7,0,0,2,0,0,0,3,0,0
2018-03-11,0,20,4,5,6,87,67,8,26,17,5,4,3,1,3,2,0,0,2,0,0
2018-03-12,0,15,10,10,8,68,68,8,17,17,4,5,0,2,2,1,0,0,1,0,0
2018-03-13,0,12,10,9,3,86,64,11,27,19,2,4,1,2,4,0,0,0,3,0,0
2018-03-14,0,24,14,4,10,80,50,13,14,24,5,6,2,0,2,0,0,0,2,0,0
2018-03-15,0,21,11,8,5,66,58,7,28,22,9,7,3,4,0,3,0,0,5,1,0
2018-03-16,0,21,9,11,6,67,58,10,28,23,9,2,5,0,1,1,0,0,3,0,0
2018-03-17,0,19,11,11,3,69,75,11,25,24,3,5,2,3,1,1,0,0,3,0,0
2018-03-18,0,30,11,16,2,79,66,8,24,20,3,3,0,0,2,3,0,0,2,0,0
2018-03-19,0,19,10,6,5,71,66,14,26,25,7,9,1,0,3,2,0,0,1,0,0
2018-03-20,0,13,5,13,6,76,73,17,24,27,4,5,1,1,4,0,0,0,3,0,0
2018-03-21,0,13,7,12,7,78,72,17,21,20,4,5,2,1,0,2,0,0,3,0,0
2018-03-22,0,17,8,14,6,77,65,6,23,14,7,2,0,5,4,1,0,0,3,0,0
2018-03-23,0,20,7,9,7,77,79,5,22,20,2,3,3,0,1,4,0,0,1,1,0
2018-03-24,0,26,6,8,8,64,56,8,27,18,5,5,2,1,1,0,0,0,2,0,0
2018-03-25,0,19,10,11,5,85,65,8,23,27,3,7,3,0,0,3,0,0,2,0,0
2018-03-26,0,12,9,9,8,77,86,7,26,21,6,6,1,3,1,1,0,0,1,1,0
2018-03-27,0,29,11,7,6,86,63,13,37,29,8,4,1,3,0,3,0,0,0,0,0
2018-03-28,0,14,8,13,7,92,65,17,29,24,4,11,0,4,2,1,0,0,4,0,0
2018-03-29,0,19,9,10,2,57,70,12,30,17,5,5,2,1,1,7,0,0,4,0,0
2018-03-30,0,22,9,14,9,85,69,14,25,21,5,4,2,2,2,2,0,0,3,0,0
2018-03-31,0,22,5,9,5,95,85,18,27,18,7,3,4,2,2,1,0,0,1,0,0
2018-04-01,0,19,10,5,4,68,68,8,31,19,8,3,2,0,1,3,0,0,1,1,0
2018-04-02,0,22,8,7,2,79,69,7,26,18,4,8,2,2,2,2,0,0,1,0,0
2018-04-03,0,23,20,17,7,75,64,9,31,14,4,5,4,0,1,1,0,0,0,0,0
2018-04-04,0,17,5,11,6,71,73,8,28,26,6,7,7,3,0,4,0,0,1,0,0
2018-04-05,0,9,7,12,5,68,65,9,16,25,5,5,1,1,1,4,0,0,0,0,0
2018-04-06,0,13,10,11,4,76,71,11,21,26,6,7,2,3,3,2,0,0,4,0,0
2018-04-07,0,29,8,12,4,84,84,11,40,23,11,6,2,1,3,6,0,0,3,0,0
2018-04-08,0,23,10,16,5,70,66,10,32,16,9,5,0,3,0,1,0,0,2,0,0
2018-04-09,0,24,9,16,8,79,66,10,20,28,4,2,1,5,1,4,0,0,2,0,0
2018-04-10,0,19,2,11,8,77,62,15,34,21,4,8,2,2,2,1,0,0,4,0,0
2018-04-11,0,18,7,11,7,86,69,9,35,28,7,1,5,1,1,0,0,0,3,2,0
2018-04-12,0,25,10,4,5,83,70,8,23,24,6,7,2,0,1,5,0,0,0,0,0
2018-04-13,0,18,10,10,8,57,93,9,33,23,8,9,0,2,0,6,0,0,1,0,0
2018-04-14,0,25,10,13,4,77,65,11,28,18,7,5,2,1,1,2,0,0,2,0,0
2018-04-15,0,24,10,14,2,69,78,10,22,15,9,7,1,1,3,1,0,0,1,0,0
2018-04-16,0,20,8,11,5,65,64,17,25,26,8,4,1,1,0,2,0,0,4,0,0
2018-04-17,0,22,13,13,3,68,56,9,26,16,4,4,2,3,0,1,0,0,0,1,0
2018-04-18,0,30,7,8,7,71,72,9,32,26,6,7,5,1,1,0,0,0,1,0,0
2018-04-19,0,26,9,7,10,79,75,5,33,22,4,7,1,2,2,5,0,0,1,0,0
2018-04-20,0,26,5,9,6,76,64,11,30,25,5,8,4,3,1,2,0,0,0,0,0
2018-04-21,0,27,8,11,2,73,79,12,35,23,4,9,2,3,3,0,0,0,1,1,0
2018-04-22,0,30,9,11,6,81,69,8,15,29,7,6,3,0,3,0,0,0,3,0,0
2018-04-23,0,14,8,10,4,68,64,13,36,18,9,2,3,0,0,2,0,0,2,0,0
2018-04-24,0,13,17,9,4,75,89,9,33,31,4,4,1,1,1,2,0,1,6,1,0
2018-04-25,0,14,12,8,2,78,69,8,18,15,8,10,2,3,0,6,0,0,1,0,0
2018-04-26,0,11,6,11,9,84,82,14,25,23,7,5,3,1,3,0,0,0,2,0,0
2018-04-27,0,20,14,11,7,63,75,11,21,29,9,4,1,2,0,2,0,0,4,0,0
2018-04-28,0,29,5,6,5,78,77,17,30,18,8,2,2,0,0,2,0,0,2,0,0
2018-04-29,0,28,5,9,5,80,60,7,25,24,7,9,2,2,1,4,0,0,1,0,0
2018-04-30,0,17,15,7,5,77,67,6,40,22,7,6,3,1,1,0,0,0,3,0,0
2018-05-01,0,25,13,14,6,85,73,12,29,23,2,9,3,3,2,1,0,0,5,0,0
2018-05-02,0,16,7,13,4,75,90,12,31,16,9,8,3,2,0,0,0,0,1,0,0
2018-05-03,0,15,3,7,5,72,69,13,25,33,6,6,1,0,3,3,0,0,4,0,0
2018-05-04,0,8,5,8,9,72,92,9,31,21,6,8,1,2,3,2,0,0,2,0,0
2018-05-05,0,21,9,9,6,78,88,12,34,23,7,5,0,1,1,1,0,0,4,0,0
2018-05-06,0,19,8,8,3,69,80,8,26,24,7,2,3,2,4,1,0,0,2,0,0
2018-05-07,0,18,3,11,6,71,59,6,29,21,2,2,1,1,0,2,0,0,4,1,0
2018-05-08,0,19,11,13,5,61,69,9,27,23,7,7,0,1,3,2,0,0,4,0,0
2018-05-09,0,23,6,8,5,72,55,7,40,20,5,2,0,0,2,1,0,0,1,0,0
2018-05-10,0,20,8,9,5,84,70,13,28,24,3,7,2,2,4,0,0,0,3,0,0
2018-05-11,0,10,7,11,3,80,82,12,27,15,3,6,2,2,0,3,0,0,1,1,0
2018-05-12,0,17,7,9,6,63,71,13,34,27,11,9,0,2,1,2,0,0,1,0,0
2018-05-13,0,27,5,13,7,92,76,15,31,21,7,0,4,1,1,1,0,0,0,1,0
2018-05-14,0,24,19,13,2,74,84,15,39,18,14,2,4,3,2,3,0,0,1,0,0
2018-05-15,0,17,8,16,7,83,57,10,38,28,7,5,1,1,0,3,0,0,3,0,0
2018-05-16,0,15,11,6,5,65,70,19,27,30,11,4,4,1,1,0,0,0,1,0,0
2018-05-17,0,22,12,13,4,79,69,5,27,19,5,6,1,2,1,4,0,0,3,0,0
2018-05-18,0,20,6,11,8,69,65,10,30,30,11,11,1,3,1,1,0,0,0,0,0
2018-05-19,0,25,8,13,4,65,90,10,37,20,6,6,2,1,1,1,0,0,3,0,0
2018-05-20,0,25,13,8,5,76,85,15,42,21,8,7,2,2,0,3,0,0,1,0,0
2018-05-21,0,22,8,15,2,75,83,18,28,22,6,7,1,2,1,0,0,0,0,0,0
2018-05-22,0,17,8,8,1,75,87,14,29,23,7,7,4,2,2,3,0,0,1,0,0
2018-05-23,0,18,16,6,6,97,96,9,42,19,4,10,5,1,2,0,0,0,0,1,0
2018-05-24,0,19,10,10,6,67,75,9,36,23,9,3,3,2,0,5,0,0,2,0,0
2018-05-25,0,19,7,18,5,88,86,8,24,24,6,10,5,1,1,2,0,0,0,0,0
2018-05-26,0,31,8,11,7,72,84,12,28,27,4,6,2,2,0,2,0,0,4,0,0
2018-05-27,0,22,4,7,10,76,95,7,32,27,8,3,1,1,1,3,0,0,1,0,0
2018-05-28,0,17,8,9,7,76,80,12,33,30,3,3,2,0,0,2,0,0,2,0,0
2018-05-29,0,11,7,9,9,66,74,13,34,25,5,9,6,2,1,3,0,0,2,0,0
2018-05-30,0,13,12,13,4,102,85,9,34,20,10,6,4,3,2,4,0,0,3,0,0
2018-05-31,0,27,12,10,7,84,86,10,41,25,6,0,1,3,1,4,0,0,2,0,0
2018-06-01,0,19,11,14,7,77,80,17,39,27,7,5,3,0,1,2,0,0,1,1,0
2018-06-02,0,24,11,16,5,80,84,12,39,14,8,5,0,3,1,2,0,0,3,0,0
2018-06-03,0,26,12,16,4,73,77,13,34,21,13,6,1,2,2,1,0,0,2,0,0
2018-06-04,0,17,8,15,8,72,91,9,46,22,9,12,1,2,2,3,0,0,3,0,0
2018-06-05,0,18,12,11,5,70,108,15,32,19,9,7,1,4,4,2,0,0,1,0,0
2018-06-06,0,22,19,16,5,91,103,23,42,21,13,8,4,1,1,4,0,0,3,0,0
2018-06-07,0,18,16,12,2,97,95,11,31,29,13,5,0,2,0,4,0,0,4,0,0
2018-06-08,0,16,13,14,13,73,99,19,41,19,8,5,4,3,3,3,0,0,4,0,0
2018-06-09,0,22,14,13,5,84,95,15,48,21,10,4,0,1,0,1,0,0,1,0,0
2018-06-10,0,20,11,19,1,86,115,11,35,25,6,7,3,1,1,1,0,0,3,0,0
2018-06-11,0,28,5,7,3,88,84,12,37,20,9,11,3,0,1,3,0,0,2,0,0
2018-06-12,0,20,10,10,7,88,85,15,44,25,16,9,1,1,1,3,0,0,1,0,0
2018-06-13,0,23,16,14,7,84,97,21,26,23,5,6,3,1,1,5,0,0,7,0,0
2018-06-14,0,21,13,21,9,96,119,25,37,21,6,11,3,1,0,2,0,0,4,0,0
2018-06-15,0,18,10,11,6,83,91,16,51,26,10,5,1,5,3,4,0,0,1,0,0
2018-06-16,0,24,9,11,9,100,98,12,43,16,8,8,3,3,4,4,0,0,1,1,0
2018-06-17,0,35,20,12,7,80,82,16,44,25,17,8,4,5,2,2,0,0,0,0,0
2018-06-18,0,23,6,13,9,84,86,14,46,21,7,8,0,3,3,1,0,0,3,0,0
2018-06-19,0,15,11,8,8,83,84,16,52,24,13,7,2,0,1,1,0,0,0,0,0
2018-06-20,0,19,12,16,7,69,73,15,37,26,7,6,3,5,4,8,0,0,1,0,0
2018-06-21,0,23,7,10,5,79,88,14,44,26,9,2,4,3,2,2,0,0,3,0,0
2018-06-22,0,17,14,12,9,79,74,14,40,32,8,3,4,1,2,2,0,0,1,0,0
2018-06-23,0,21,13,16,5,70,80,19,47,24,5,4,4,1,3,1,0,0,1,0,0
2018-06-24,0,30,7,15,10,75,106,14,33,27,10,8,3,2,0,0,0,0,0,0,0
2018-06-25,0,19,18,10,6,77,82,14,46,29,6,7,1,1,1,2,0,0,3,0,0
2018-06-26,0,15,9,8,13,93,99,14,54,25,10,2,6,3,2,3,0,0,1,0,0
2018-06-27,0,15,8,12,7,85,97,15,36,27,5,14,5,0,1,2,0,0,0,1,0
2018-06-28,0,20,12,14,7,72,82,19,39,24,10,5,4,0,4,1,0,0,4,0,0
2018-06-29,0,12,13,14,9,81,99,12,48,23,8,8,3,2,3,1,0,0,2,0,0
2018-06-30,0,24,12,7,3,78,111,12,48,29,5,5,5,4,0,4,0,0,2,0,0
2018-07-01,0,22,12,13,6,83,100,18,44,22,9,5,2,5,1,1,0,0,4,0,0
2018-07-02,0,29,8,12,8,65,85,11,46,28,3,10,3,1,3,2,1,0,0,1,0
2018-07-03,0,24,15,18,9,78,101,13,55,27,8,9,1,1,2,2,0,0,4,0,0
2018-07-04,0,25,14,19,7,84,87,13,35,17,7,4,5,1,0,2,0,0,4,0,0
2018-07-05,0,24,8,9,9,96,97,11,42,25,5,7,3,1,1,4,0,0,1,0,0
2018-07-06,0,20,12,8,4,73,83,22,45,19,15,8,2,2,0,3,0,0,3,0,0
2018-07-07,0,31,8,15,5,73,90,17,37,16,9,6,3,1,3,2,0,0,0,1,0
2018-07-08,0,29,13,10,5,84,90,15,47,28,6,10,2,0,4,2,0,0,5,0,0
2018-07-09,0,21,13,12,10,69,92,16,49,24,8,5,5,1,1,1,0,0,0,0,0
2018-07-10,0,17,10,18,5,66,90,18,30,29,8,7,6,0,1,4,0,0,1,0,0
2018-07-11,0,22,12,19,7,85,73,16,44,25,8,13,3,3,0,3,0,0,1,0,0
2018-07-12,0,14,6,11,3,76,91,17,40,34,9,13,1,3,1,4,0,0,1,0,0
2018-07-13,0,20,9,9,7,81,84,17,55,30,5,9,5,1,2,3,0,0,2,0,0
2018-07-14,0,22,11,8,7,71,77,9,51,22,8,6,2,2,3,3,0,0,1,0,0
2018-07-15,0,24,9,11,6,78,87,11,50,27,16,8,2,2,1,3,0,0,4,0,0
2018-07-16,0,23,9,16,4,82,91,13,48,19,8,8,2,3,1,1,0,0,2,0,0
2018-07-17,0,19,12,17,3,79,98,16,40,29,10,6,4,0,2,3,0,0,2,0,0
2018-07-18,0,21,10,6,7,81,77,13,53,20,4,5,4,2,0,2,0,0,3,0,0
2018-07-19,0,18,6,12,6,79,83,16,41,24,9,11,2,5,3,2,0,0,1,0,0
2018-07-20,0,14,7,14,5,73,81,17,57,29,5,14,2,1,4,2,0,0,4,1,0
2018-07-21,0,24,11,15,6,56,102,15,46,34,10,8,1,2,3,3,0,0,0,0,0
2018-07-22,0,22,11,16,11,91,106,21,34,25,14,9,3,2,3,3,0,0,1,0,0
2018-07-23,0,16,9,16,8,88,101,16,52,24,9,4,1,5,1,0,0,0,2,0,0
2018-07-24,0,25,5,13,8,81,110,22,51,20,11,7,4,2,2,1,0,0,2,0,0
2018-07-25,0,16,12,15,13,100,83,12,53,30,7,5,2,4,0,1,1,0,3,0,0
2018-07-26,0,15,11,15,9,92,111,20,44,17,9,4,4,3,2,1,0,0,2,1,0
2018-07-27,0,22,5,12,16,80,112,20,58,26,9,7,4,0,4,2,0,0,0,0,0
2018-07-28,0,27,9,13,7,71,99,16,49,15,9,4,5,3,2,4,0,0,2,0,0
2018-07-29,0,19,7,17,7,78,115,15,46,28,7,6,2,2,0,0,0,0,4,0,0
2018-07-30,0,28,14,19,10,81,97,15,55,36,12,9,3,2,3,0,0,0,1,0,0
2018-07-31,0,20,15,13,9,76,105,15,44,18,9,5,4,3,4,1,0,0,1,1,0
2018-08-01,0,25,8,15,8,77,115,17,39,22,9,4,2,6,2,2,0,0,2,0,0
2018-08-02,0,17,17,21,14,74,112,14,51,31,8,8,2,1,3,2,0,0,0,0,0
2018-08-03,0,17,14,12,12,75,107,7,41,32,10,6,6,1,4,3,0,0,2,0,0
2018-08-04,0,19,16,19,8,84,96,12,52,16,11,7,4,2,2,1,0,0,3,0,0
2018-08-05,0,31,10,13,15,68,89,14,67,21,9,10,1,2,7,1,0,0,0,0,0
2018-08-06,0,19,17,14,6,100,112,17,47,26,12,6,5,3,3,1,0,0,2,0,0
2018-08-07,0,19,12,7,13,82,84,20,55,22,9,7,2,0,0,2,0,0,2,0,0
2018-08-08,0,22,14,19,11,77,92,15,59,25,8,4,0,6,6,1,0,0,0,0,0
2018-08-09,0,21,9,18,9,77,98,13,48,26,7,9,4,1,3,1,0,0,2,1,0
2018-08-10,0,18,10,11,10,96,96,16,51,19,6,9,0,2,2,4,0,0,1,0,0
2018-08-11,0,21,8,11,3,96,84,14,44,18,11,6,3,5,2,2,0,0,3,0,0
2018-08-12,0,23,14,14,7,71,78,26,51,17,15,7,1,3,5,2,0,0,2,0,0
2018-08-13,0,21,9,15,7,73,112,14,53,16,5,9,1,2,4,3,0,0,1,0,0
2018-08-14,0,38,10,17,5,69,90,14,41,23,4,6,1,1,5,3,0,0,2,0,0
2018-08-15,0,15,10,17,4,85,95,7,54,17,11,6,0,0,0,1,0,0,3,0,0
2018-08-16,0,25,3,9,9,80,89,16,46,25,16,5,2,1,2,2,0,0,1,0,0
2018-08-17,0,16,10,16,11,82,76,18,41,24,8,7,5,1,5,3,0,0,4,0,0
2018-08-18,0,17,15,20,7,89,95,18,45,20,10,4,3,3,1,3,0,0,1,0,0
2018-08-19,0,22,7,12,8,77,80,10,45,16,7,7,1,1,0,2,0,0,3,0,0
2018-08-20,0,20,9,12,5,93,88,8,43,25,7,7,2,1,1,4,0,0,0,1,0
2018-08-21,0,16,6,10,7,87,89,21,43,20,11,3,2,3,3,3,0,0,2,0,0
2018-08-22,0,24,9,17,12,84,89,15,57,19,9,8,2,2,3,3,0,0,2,0,0
2018-08-23,0,29,9,17,10,75,82,15,49,18,4,5,4,2,4,2,0,0,0,0,0
2018-08-24,0,22,15,10,7,78,99,15,60,19,6,6,2,2,2,2,0,0,3,0,0
2018-08-25,0,24,12,14,7,95,91,14,45,19,8,10,0,1,3,1,0,0,2,1,0
2018-08-26,0,23,25,20,10,84,86,18,48,22,11,5,2,5,2,0,0,0,1,0,0
2018-08-27,0,17,7,13,10,87,85,11,54,20,5,12,3,0,0,2,0,0,2,0,0
2018-08-28,0,23,5,4,9,68,83,8,46,27,7,5,4,1,1,4,0,0,0,0,0
2018-08-29,0,15,7,9,9,80,104,19,41,24,7,9,3,2,1,0,0,0,3,0,0
2018-08-30,0,22,10,7,6,78,80,10,35,26,4,7,2,1,2,3,0,0,0,0,0
2018-08-31,0,19,12,10,12,67,88,12,51,26,6,4,4,1,0,2,0,0,4,0,0
2018-09-01,0,25,10,18,4,68,75,16,48,24,7,7,1,1,0,2,0,0,0,1,0
2018-09-02,0,17,10,13,13,68,90,15,42,12,10,5,0,2,3,3,0,0,2,1,0
2018-09-03,0,21,12,13,10,80,92,19,46,22,4,11,1,2,1,3,0,0,2,0,0
2018-09-04,0,17,18,11,10,84,76,14,45,19,7,9,1,1,2,2,0,0,4,0,0
2018-09-05,0,17,6,15,9,77,68,17,46,32,13,8,2,3,3,1,0,0,2,0,0
2018-09-06,0,14,11,14,5,80,77,13,44,21,7,4,3,1,3,6,0,0,6,0,0
2018-09-07,0,15,5,10,7,79,82,20,41,18,6,4,3,5,5,2,0,0,1,1,0
2018-09-08,0,21,6,10,8,97,76,10,43,24,4,8,0,0,3,1,0,0,5,0,0
2018-09-09,0,20,6,12,6,85,92,16,40,24,11,7,4,3,3,3,0,0,0,0,0
2018-09-10,0,17,8,16,4,70,81,13,52,18,2,7,2,2,2,1,0,0,1,0,0
2018-09-11,0,24,3,12,6,87,66,16,41,29,6,6,1,4,0,1,0,0,4,0,0
2018-09-12,0,22,7,17,5,69,63,11,47,23,4,6,2,2,0,4,0,0,0,0,0
2018-09-13,0,19,9,12,4,75,92,11,42,22,6,7,1,1,1,2,0,0,3,0,0
2018-09-14,0,29,5,7,11,68,82,15,41,17,4,9,4,1,6,5,0,0,2,0,0
2018-09-15,0,28,12,9,4,82,86,11,38,18,4,6,6,2,2,1,0,0,3,0,0
2018-09-16,0,26,15,6,4,91,84,12,38,28,11,5,1,2,1,2,0,0,5,2,0
2018-09-17,0,24,9,12,14,78,88,11,34,25,7,12,1,0,2,2,0,0,4,0,0
2018-09-18,0,35,7,14,10,64,88,13,47,26,14,7,2,2,3,1,0,0,1,1,0
2018-09-19,0,24,13,13,7,82,85,7,42,22,7,5,1,2,2,3,0,0,4,0,0
2018-09-20,0,24,8,13,5,71,85,14,41,20,12,13,3,2,1,2,0,0,0,0,0
2018-09-21,0,20,10,9,5,70,89,16,24,28,9,8,1,3,1,2,0,0,1,1,0
2018-09-22,0,23,11,14,15,87,73,16,56,25,5,2,5,1,2,1,0,0,1,0,0
2018-09-23,0,19,12,10,6,65,76,16,37,30,6,7,3,2,1,4,0,0,1,0,0
2018-09-24,0,14,13,6,6,66,74,14,44,19,5,11,0,3,3,2,0,0,1,0,0
2018-09-25,0,15,12,11,9,60,74,10,34,25,4,5,4,0,0,3,0,0,4,0,0
2018-09-26,0,21,15,13,5,75,72,18,45,24,4,7,4,1,4,3,0,0,2,0,0
2018-09-27,0,24,17,14,12,80,77,10,38,23,7,5,2,3,2,1,0,0,2,0,0
2018-09-28,0,11,9,8,12,69,82,11,34,29,5,6,2,0,1,2,0,0,3,0,0
2018-09-29,0,24,9,12,3,70,87,15,36,20,5,5,4,1,1,1,0,0,5,0,0
2018-09-30,0,28,3,13,7,68,82,14,26,18,2,10,6,1,1,1,0,0,3,0,0
2018-10-01,0,17,11,21,3,65,91,13,34,17,2,9,2,2,2,1,0,0,3,0,0
2018-10-02,0,18,11,10,8,78,82,11,41,16,9,5,0,4,2,2,0,0,1,0,0
2018-10-03,0,16,14,6,7,72,73,19,43,16,7,8,4,2,0,3,0,0,1,0,0
2018-10-04,0,15,13,18,6,64,90,12,41,31,9,8,2,2,3,0,0,0,3,0,0
2018-10-05,0,17,8,16,8,70,67,8,42,22,7,3,8,2,0,0,0,0,2,0,0
2018-10-06,0,15,11,15,7,68,97,8,37,19,5,5,2,2,0,4,0,0,2,0,0
2018-10-07,0,30,10,11,11,65,74,11,33,23,4,6,0,0,1,3,0,0,0,0,0
2018-10-08,0,15,7,14,5,57,83,14,33,17,7,5,4,1,1,1,0,0,3,0,0
2018-10-09,0,12,6,12,4,82,87,11,36,15,4,10,3,0,1,4,0,0,2,0,0
2018-10-10,0,14,7,14,5,64,81,5,34,19,8,10,0,3,3,4,0,0,2,0,0
2018-10-11,0,18,8,15,3,71,90,11,29,24,8,8,4,2,1,1,0,0,3,0,0
2018-10-12,0,16,7,11,3,77,85,8,22,20,9,6,1,2,1,2,0,0,2,0,0
2018-10-13,0,27,7,11,5,76,68,9,29,25,13,11,0,1,4,2,0,0,2,0,0
2018-10-14,0,25,14,12,7,67,86,8,40,29,2,2,0,2,1,3,0,0,1,0,0
2018-10-15,0,20,12,8,6,71,81,8,32,17,9,6,4,2,5,2,0,0,2,0,0
2018-10-16,0,21,8,8,6,75,71,17,37,22,7,9,3,2,3,1,0,0,1,0,0
2018-10-17,0,14,7,7,6,65,74,7,36,22,8,4,2,3,5,2,0,0,0,0,0
2018-10-18,0,20,6,15,3,76,70,9,25,17,5,5,2,1,3,2,0,0,2,0,0
2018-10-19,0,22,7,17,5,87,70,12,28,13,11,4,2,2,0,1,0,0,4,0,0
2018-10-20,0,21,7,11,10,84,76,11,23,27,10,5,3,3,1,6,0,0,2,0,0
2018-10-21,0,28,13,13,10,79,84,18,31,19,7,7,3,3,2,2,0,0,1,0,0
2018-10-22,0,25,12,8,8,74,73,11,32,19,3,6,1,1,1,2,0,0,3,0,0
2018-10-23,0,16,8,15,8,79,77,18,26,26,3,3,2,0,1,4,0,0,0,0,0
2018-10-24,0,25,7,11,6,85,89,14,41,23,3,9,2,4,3,1,0,0,1,0,0
2018-10-25,0,20,6,14,9,77,74,9,32,19,7,3,0,0,1,1,0,0,2,0,0
2018-10-26,0,22,12,14,7,74,65,12,28,15,6,8,3,1,2,0,0,0,0,0,0
2018-10-27,0,21,7,11,10,78,73,12,30,17,9,7,2,0,2,2,0,0,2,0,0
2018-10-28,0,21,8,11,4,76,94,10,42,23,6,11,1,1,2,2,0,0,3,0,0
2018-10-29,0,24,10,6,8,79,77,15,29,16,11,7,2,5,1,4,0,0,1,0,0
2018-10-30,0,12,9,9,5,63,70,11,37,16,9,3,2,0,1,2,0,0,3,1,0
2018-10-31,0,20,8,11,5,83,82,5,35,15,5,7,2,2,6,2,0,0,2,0,0
2018-11-01,0,18,10,11,6,77,79,7,28,18,8,3,3,1,2,2,0,0,1,0,0
2018-11-02,0,21,7,16,7,59,75,10,28,14,7,5,4,2,1,0,0,0,1,1,0
2018-11-03,0,26,9,9,3,65,88,12,29,19,2,6,1,1,0,3,0,0,1,0,0
2018-11-04,0,19,17,20,8,68,82,11,38,17,5,7,1,0,0,0,0,0,5,0,0
2018-11-05,0,19,7,12,7,72,69,16,26,14,13,4,2,0,5,2,0,0,3,0,0
2018-11-06,0,22,10,14,6,71,81,17,29,25,5,6,2,3,1,2,0,0,2,0,0
2018-11-07,0,24,11,17,5,82,91,15,25,27,5,4,4,1,1,1,0,0,4,0,0
2018-11-08,0,25,10,17,10,67,58,16,23,23,11,11,1,0,1,2,0,0,3,0,0
2018-11-09,0,22,6,9,5,79,64,9,31,25,3,8,1,0,2,4,0,0,4,0,0
2018-11-10,0,23,4,21,5,70,76,11,30,22,5,6,3,1,2,1,0,0,3,0,0
2018-11-11,0,17,12,7,3,79,61,10,17,13,7,10,5,1,1,0,0,0,1,0,0
2018-11-12,0,12,5,15,3,77,71,9,39,17,7,3,3,0,0,4,0,0,3,0,0
2018-11-13,0,17,6,11,9,63,87,14,27,20,9,8,1,0,3,0,0,0,2,1,0
2018-11-14,0,16,4,16,3,81,86,10,37,17,11,5,3,1,1,3,0,0,2,0,0
2018-11-15,0,15,11,12,2,76,72,14,25,13,7,6,2,1,2,4,0,0,1,0,0
2018-11-16,0,21,5,11,5,85,74,7,19,17,7,9,2,3,0,4,0,0,1,0,0
2018-11-17,0,21,6,14,8,78,75,10,21,20,7,6,3,2,1,3,0,0,2,0,0
2018-11-18,0,24,7,13,3,84,67,8,44,21,5,6,1,1,3,2,0,0,4,1,0
2018-11-19,0,23,9,12,3,80,69,11,35,20,10,5,3,0,1,0,0,0,1,1,0
2018-11-20,0,13,11,10,10,88,74,13,32,22,8,7,4,2,1,2,0,0,3,0,0
2018-11-21,0,25,9,7,5,82,76,6,44,26,7,6,2,4,1,2,0,0,3,1,0
2018-11-22,0,22,8,15,6,91,55,7,16,20,14,4,1,3,1,4,0,0,1,0,0
2018-11-23,0,19,5,12,5,83,76,8,33,17,14,8,2,1,3,0,0,0,1,0,0
2018-11-24,0,25,10,8,6,73,58,10,35,24,9,7,1,2,0,2,0,0,4,0,0
2018-11-25,0,27,10,10,8,76,70,7,34,15,7,6,3,0,0,3,0,0,1,0,0
2018-11-26,0,26,8,13,6,86,69,6,33,23,5,5,2,2,4,7,0,0,2,0,0
2018-11-27,0,23,9,8,7,75,60,7,35,26,10,9,2,1,1,0,0,0,1,1,0
2018-11-28,0,24,9,10,4,65,58,11,26,22,3,7,3,1,0,2,0,0,1,0,0
2018-11-29,0,16,7,12,1,80,73,6,31,15,8,7,2,1,1,2,0,0,0,1,0
2018-11-30,0,23,9,7,5,78,64,11,30,25,6,5,1,2,2,0,0,0,3,1,0
2018-12-01,0,23,5,15,6,80,75,11,25,23,9,4,2,2,0,2,0,0,3,0,0
2018-12-02,0,30,11,15,0,81,65,11,27,21,10,4,2,3,1,2,0,0,3,0,0
2018-12-03,0,14,10,9,8,66,46,9,31,22,8,4,0,5,0,1,0,0,2,0,0
