fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2018-01-30,71,0,17,81,4,6,5,5,19,23,6,12,1,0,2,3,0,1,0,0,0,0
2018-01-31,71,0,20,79,11,5,8,7,32,22,5,8,2,1,0,1,0,3,0,0,0,0
2018-02-01,65,0,21,78,17,3,9,4,21,16,3,8,0,2,1,3,0,2,0,0,0,0
2018-02-02,72,0,17,85,7,2,13,5,22,24,4,13,1,2,0,2,0,1,0,0,0,0
2018-02-03,70,0,27,68,9,11,12,6,19,27,9,12,2,0,3,2,0,2,0,0,0,0
2018-02-04,73,0,38,87,8,9,15,10,14,19,8,7,0,2,2,2,0,1,0,0,0,0
2018-02-05,60,0,30,82,8,2,10,10,15,27,8,17,0,1,1,1,0,1,0,0,0,0
2018-02-06,65,0,20,79,6,3,11,4,16,27,13,11,0,3,1,1,0,0,0,0,0,0
2018-02-07,71,0,22,73,7,3,14,5,16,27,8,2,0,1,2,5,0,3,0,0,0,0
2018-02-08,64,0,16,65,8,3,8,12,21,21,3,11,1,2,1,2,0,4,0,0,0,0
2018-02-09,60,0,20,73,9,6,14,6,19,17,3,11,1,0,1,4,0,0,1,0,0,0
2018-02-10,82,0,29,78,10,3,11,8,20,27,6,12,1,3,1,2,0,2,0,0,0,0
2018-02-11,65,0,23,67,9,3,8,8,11,27,5,10,0,1,4,1,0,2,0,0,0,0
2018-02-12,69,0,30,82,17,3,9,5,15,18,11,11,0,2,3,1,0,4,2,0,0,0
2018-02-13,68,0,16,83,8,4,22,4,23,25,7,10,2,1,5,3,0,3,0,0,0,0
2018-02-14,79,0,23,79,14,4,8,3,19,21,6,7,1,2,1,1,0,5,0,0,0,0
2018-02-15,58,0,16,84,10,6,18,10,21,15,10,8,3,0,1,1,0,2,0,0,0,0
2018-02-16,59,0,27,79,12,5,14,3,31,16,3,7,4,1,4,1,0,1,0,0,0,0
2018-02-17,69,0,29,58,8,7,8,3,18,18,4,9,1,2,2,2,0,2,0,0,0,0
2018-02-18,74,0,23,72,12,5,14,8,23,21,7,7,3,2,1,3,0,2,0,0,0,0
2018-02-19,63,0,20,86,10,5,8,9,21,24,5,12,1,2,5,4,0,1,0,0,0,0
2018-02-20,69,0,15,65,10,2,8,6,17,28,2,4,1,1,3,3,0,5,0,0,0,0
2018-02-21,59,0,17,68,5,9,5,2,26,26,5,9,1,3,1,2,0,1,0,0,0,0
2018-02-22,70,0,21,88,7,2,9,8,26,27,3,11,4,1,1,2,0,2,0,0,0,0
2018-02-23,63,0,24,73,8,6,13,12,18,23,7,7,0,1,1,4,0,1,0,0,0,0
2018-02-24,59,0,26,68,7,6,10,1,16,27,7,12,0,3,5,0,0,0,0,0,0,0
2018-02-25,72,0,21,69,10,5,10,11,23,14,10,10,1,4,0,3,0,2,0,0,0,0
2018-02-26,75,0,17,80,3,2,15,5,15,24,7,12,1,0,3,1,0,2,0,0,0,0
2018-02-27,72,0,21,65,9,6,7,3,25,18,4,5,0,3,4,1,0,1,0,0,0,0
2018-02-28,54,0,16,85,4,4,11,2,23,33,7,10,2,1,2,2,0,1,0,0,0,0
2018-03-01,62,0,16,74,4,5,10,4,19,22,11,11,3,1,0,2,0,1,0,0,0,0
2018-03-02,54,0,13,73,8,2,16,7,21,32,5,8,2,2,2,2,0,0,0,0,0,0
2018-03-03,61,0,29,64,11,5,11,7,21,18,5,8,2,4,3,3,0,1,0,0,0,0
2018-03-04,75,0,29,73,8,6,5,7,19,28,3,10,1,1,5,3,0,1,0,0,0,0
2018-03-05,80,0,25,64,4,4,12,6,17,29,4,5,1,2,3,1,0,3,1,0,0,0
2018-03-06,61,0,19,79,7,6,7,11,19,16,5,10,2,1,0,1,0,1,0,0,0,0
2018-03-07,60,0,24,72,8,8,8,8,28,24,5,6,0,1,6,1,0,2,0,0,0,0
2018-03-08,70,0,25,85,13,6,13,8,29,27,4,11,4,4,3,2,0,2,0,0,0,0
2018-03-09,59,0,23,69,9,10,9,4,23,29,5,9,3,4,1,3,0,4,0,0,0,0
2018-03-10,67,0,17,87,15,4,8,3,23,34,7,4,0,2,0,0,0,3,0,0,0,0
2018-03-11,67,0,20,87,5,6,8,5,17,26,4,4,1,3,3,2,0,2,0,0,0,0
2018-03-12,68,0,15,68,10,8,8,4,17,17,5,10,2,2,0,1,0,1,0,0,0,0
2018-03-13,64,0,12,86,9,3,11,2,19,27,4,10,2,4,1,0,0,3,0,0,0,0
2018-03-14,50,0,24,80,4,10,13,5,24,14,6,14,0,2,2,0,0,2,0,0,0,0
2018-03-15,58,0,21,66,8,5,7,9,22,28,7,11,4,0,3,3,0,5,1,0,0,0
2018-03-16,58,0,21,67,11,6,10,9,23,28,2,9,0,1,5,1,0,3,0,0,0,0
2018-03-17,75,0,19,69,11,3,11,3,24,25,5,11,3,1,2,1,0,3,0,0,0,0
2018-03-18,66,0,30,79,16,2,8,3,20,24,3,11,0,2,0,3,0,2,0,0,0,0
2018-03-19,66,0,19,71,6,5,14,7,25,26,9,10,0,3,1,2,0,1,0,0,0,0
2018-03-20,73,0,13,76,13,6,17,4,27,24,5,5,1,4,1,0,0,3,0,0,0,0
2018-03-21,72,0,13,78,12,7,17,4,20,21,5,7,1,0,2,2,0,3,0,0,0,0
2018-03-22,65,0,17,77,14,6,6,7,14,23,2,8,5,4,0,1,0,3,0,0,0,0
2018-03-23,79,0,20,77,9,7,5,2,20,22,3,7,0,1,3,4,0,1,1,0,0,0
2018-03-24,56,0,26,64,8,8,8,5,18,27,5,6,1,1,2,0,0,2,0,0,0,0
2018-03-25,65,0,19,85,11,5,8,3,27,23,7,10,0,0,3,3,0,2,0,0,0,0
2018-03-26,86,0,12,77,9,8,7,6,21,26,6,9,3,1,1,1,0,1,1,0,0,0
2018-03-27,63,0,29,86,7,6,13,8,29,37,4,11,3,0,1,3,0,0,0,0,0,0
2018-03-28,65,0,14,92,13,7,17,4,24,29,11,8,4,2,0,1,0,4,0,0,0,0
2018-03-29,70,0,19,57,10,2,12,5,17,30,5,9,1,1,2,7,0,4,0,0,0,0
2018-03-30,69,0,22,85,14,9,14,5,21,25,4,9,2,2,2,2,0,3,0,0,0,0
2018-03-31,85,0,22,95,9,5,18,7,18,27,3,5,2,2,4,1,0,1,0,0,0,0
2018-04-01,68,0,19,68,5,4,8,8,19,31,3,10,0,1,2,3,0,1,1,0,0,0
2018-04-02,69,0,22,79,7,2,7,4,18,26,8,8,2,2,2,2,0,1,0,0,0,0
2018-04-03,64,0,23,75,17,7,9,4,14,31,5,20,0,1,4,1,0,0,0,0,0,0
2018-04-04,73,0,17,71,11,6,8,6,26,28,7,5,3,0,7,4,0,1,0,0,0,0
2018-04-05,65,0,9,68,12,5,9,5,25,16,5,7,1,1,1,4,0,0,0,0,0,0
2018-04-06,71,0,13,76,11,4,11,6,26,21,7,10,3,3,2,2,0,4,0,0,0,0
2018-04-07,84,0,29,84,12,4,11,11,23,40,6,8,1,3,2,6,0,3,0,0,0,0
2018-04-08,66,0,23,70,16,5,10,9,16,32,5,10,3,0,0,1,0,2,0,0,0,0
2018-04-09,66,0,24,79,16,8,10,4,28,20,2,9,5,1,1,4,0,2,0,0,0,0
2018-04-10,62,0,19,77,11,8,15,4,21,34,8,2,2,2,2,1,0,4,0,0,0,0
2018-04-11,69,0,18,86,11,7,9,7,28,35,1,7,1,1,5,0,0,3,2,0,0,0
2018-04-12,70,0,25,83,4,5,8,6,24,23,7,10,0,1,2,5,0,0,0,0,0,0
2018-04-13,93,0,18,57,10,8,9,8,23,33,9,10,2,0,0,6,0,1,0,0,0,0
2018-04-14,65,0,25,77,13,4,11,7,18,28,5,10,1,1,2,2,0,2,0,0,0,0
2018-04-15,78,0,24,69,14,2,10,9,15,22,7,10,1,3,1,1,0,1,0,0,0,0
2018-04-16,64,0,20,65,11,5,17,8,26,25,4,8,1,0,1,2,0,4,0,0,0,0
2018-04-17,56,0,22,68,13,3,9,4,16,26,4,13,3,0,2,1,0,0,1,0,0,0
2018-04-18,72,0,30,71,8,7,9,6,26,32,7,7,1,1,5,0,0,1,0,0,0,0
2018-04-19,75,0,26,79,7,10,5,4,22,33,7,9,2,2,1,5,0,1,0,0,0,0
2018-04-20,64,0,26,76,9,6,11,5,25,30,8,5,3,1,4,2,0,0,0,0,0,0
2018-04-21,79,0,27,73,11,2,12,4,23,35,9,8,3,3,2,0,0,1,1,0,0,0
2018-04-22,69,0,30,81,11,6,8,7,29,15,6,9,0,3,3,0,0,3,0,0,0,0
2018-04-23,64,0,14,68,10,4,13,9,18,36,2,8,0,0,3,2,0,2,0,0,0,0
2018-04-24,89,0,13,75,9,4,9,4,31,33,4,17,1,1,1,2,0,6,1,0,1,0
2018-04-25,69,0,14,78,8,2,8,8,15,18,10,12,3,0,2,6,0,1,0,0,0,0
2018-04-26,82,0,11,84,11,9,14,7,23,25,5,6,1,3,3,0,0,2,0,0,0,0
2018-04-27,75,0,20,63,11,7,11,9,29,21,4,14,2,0,1,2,0,4,0,0,0,0
2018-04-28,77,0,29,78,6,5,17,8,18,30,2,5,0,0,2,2,0,2,0,0,0,0
2018-04-29,60,0,28,80,9,5,7,7,24,25,9,5,2,1,2,4,0,1,0,0,0,0
2018-04-30,67,0,17,77,7,5,6,7,22,40,6,15,1,1,3,0,0,3,0,0,0,0
2018-05-01,73,0,25,85,14,6,12,2,23,29,9,13,3,2,3,1,0,5,0,0,0,0
2018-05-02,90,0,16,75,13,4,12,9,16,31,8,7,2,0,3,0,0,1,0,0,0,0
2018-05-03,69,0,15,72,7,5,13,6,33,25,6,3,0,3,1,3,0,4,0,0,0,0
2018-05-04,92,0,8,72,8,9,9,6,21,31,8,5,2,3,1,2,0,2,0,0,0,0
2018-05-05,88,0,21,78,9,6,12,7,23,34,5,9,1,1,0,1,0,4,0,0,0,0
2018-05-06,80,0,19,69,8,3,8,7,24,26,2,8,2,4,3,1,0,2,0,0,0,0
2018-05-07,59,0,18,71,11,6,6,2,21,29,2,3,1,0,1,2,0,4,1,0,0,0
2018-05-08,69,0,19,61,13,5,9,7,23,27,7,11,1,3,0,2,0,4,0,0,0,0
2018-05-09,55,0,23,72,8,5,7,5,20,40,2,6,0,2,0,1,0,1,0,0,0,0
2018-05-10,70,0,20,84,9,5,13,3,24,28,7,8,2,4,2,0,0,3,0,0,0,0
2018-05-11,82,0,10,80,11,3,12,3,15,27,6,7,2,0,2,3,0,1,1,0,0,0
2018-05-12,71,0,17,63,9,6,13,11,27,34,9,7,2,1,0,2,0,1,0,0,0,0
2018-05-13,76,0,27,92,13,7,15,7,21,31,0,5,1,1,4,1,0,0,1,0,0,0
2018-05-14,84,0,24,74,13,2,15,14,18,39,2,19,3,2,4,3,0,1,0,0,0,0
2018-05-15,57,0,17,83,16,7,10,7,28,38,5,8,1,0,1,3,0,3,0,0,0,0
2018-05-16,70,0,15,65,6,5,19,11,30,27,4,11,1,1,4,0,0,1,0,0,0,0
2018-05-17,69,0,22,79,13,4,5,5,19,27,6,12,2,1,1,4,0,3,0,0,0,0
2018-05-18,65,0,20,69,11,8,10,11,30,30,11,6,3,1,1,1,0,0,0,0,0,0
2018-05-19,90,0,25,65,13,4,10,6,20,37,6,8,1,1,2,1,0,3,0,0,0,0
2018-05-20,85,0,25,76,8,5,15,8,21,42,7,13,2,0,2,3,0,1,0,0,0,0
2018-05-21,83,0,22,75,15,2,18,6,22,28,7,8,2,1,1,0,0,0,0,0,0,0
2018-05-22,87,0,17,75,8,1,14,7,23,29,7,8,2,2,4,3,0,1,0,0,0,0
2018-05-23,96,0,18,97,6,6,9,4,19,42,10,16,1,2,5,0,0,0,1,0,0,0
2018-05-24,75,0,19,67,10,6,9,9,23,36,3,10,2,0,3,5,0,2,0,0,0,0
2018-05-25,86,0,19,88,18,5,8,6,24,24,10,7,1,1,5,2,0,0,0,0,0,0
2018-05-26,84,0,31,72,11,7,12,4,27,28,6,8,2,0,2,2,0,4,0,0,0,0
2018-05-27,95,0,22,76,7,10,7,8,27,32,3,4,1,1,1,3,0,1,0,0,0,0
2018-05-28,80,0,17,76,9,7,12,3,30,33,3,8,0,0,2,2,0,2,0,0,0,0
2018-05-29,74,0,11,66,9,9,13,5,25,34,9,7,2,1,6,3,0,2,0,0,0,0
2018-05-30,85,0,13,102,13,4,9,10,20,34,6,12,3,2,4,4,0,3,0,0,0,0
2018-05-31,86,0,27,84,10,7,10,6,25,41,0,12,3,1,1,4,0,2,0,0,0,0
2018-06-01,80,0,19,77,14,7,17,7,27,39,5,11,0,1,3,2,0,1,1,0,0,0
2018-06-02,84,0,24,80,16,5,12,8,14,39,5,11,3,1,0,2,0,3,0,0,0,0
2018-06-03,77,0,26,73,16,4,13,13,21,34,6,12,2,2,1,1,0,2,0,0,0,0
2018-06-04,91,0,17,72,15,8,9,9,22,46,12,8,2,2,1,3,0,3,0,0,0,0
2018-06-05,108,0,18,70,11,5,15,9,19,32,7,12,4,4,1,2,0,1,0,0,0,0
2018-06-06,103,0,22,91,16,5,23,13,21,42,8,19,1,1,4,4,0,3,0,0,0,0
2018-06-07,95,0,18,97,12,2,11,13,29,31,5,16,2,0,0,4,0,4,0,0,0,0
2018-06-08,99,0,16,73,14,13,19,8,19,41,5,13,3,3,4,3,0,4,0,0,0,0
2018-06-09,95,0,22,84,13,5,15,10,21,48,4,14,1,0,0,1,0,1,0,0,0,0
2018-06-10,115,0,20,86,19,1,11,6,25,35,7,11,1,1,3,1,0,3,0,0,0,0
2018-06-11,84,0,28,88,7,3,12,9,20,37,11,5,0,1,3,3,0,2,0,0,0,0
2018-06-12,85,0,20,88,10,7,15,16,25,44,9,10,1,1,1,3,0,1,0,0,0,0
2018-06-13,97,0,23,84,14,7,21,5,23,26,6,16,1,1,3,5,0,7,0,0,0,0
2018-06-14,119,0,21,96,21,9,25,6,21,37,11,13,1,0,3,2,0,4,0,0,0,0
2018-06-15,91,0,18,83,11,6,16,10,26,51,5,10,5,3,1,4,0,1,0,0,0,0
2018-06-16,98,0,24,100,11,9,12,8,16,43,8,9,3,4,3,4,0,1,1,0,0,0
2018-06-17,82,0,35,80,12,7,16,17,25,44,8,20,5,2,4,2,0,0,0,0,0,0
2018-06-18,86,0,23,84,13,9,14,7,21,46,8,6,3,3,0,1,0,3,0,0,0,0
2018-06-19,84,0,15,83,8,8,16,13,24,52,7,11,0,1,2,1,0,0,0,0,0,0
2018-06-20,73,0,19,69,16,7,15,7,26,37,6,12,5,4,3,8,0,1,0,0,0,0
2018-06-21,88,0,23,79,10,5,14,9,26,44,2,7,3,2,4,2,0,3,0,0,0,0
2018-06-22,74,0,17,79,12,9,14,8,32,40,3,14,1,2,4,2,0,1,0,0,0,0
2018-06-23,80,0,21,70,16,5,19,5,24,47,4,13,1,3,4,1,0,1,0,0,0,0
2018-06-24,106,0,30,75,15,10,14,10,27,33,8,7,2,0,3,0,0,0,0,0,0,0
2018-06-25,82,0,19,77,10,6,14,6,29,46,7,18,1,1,1,2,0,3,0,0,0,0
2018-06-26,99,0,15,93,8,13,14,10,25,54,2,9,3,2,6,3,0,1,0,0,0,0
2018-06-27,97,0,15,85,12,7,15,5,27,36,14,8,0,1,5,2,0,0,1,0,0,0
2018-06-28,82,0,20,72,14,7,19,10,24,39,5,12,0,4,4,1,0,4,0,0,0,0
2018-06-29,99,0,12,81,14,9,12,8,23,48,8,13,2,3,3,1,0,2,0,0,0,0
2018-06-30,111,0,24,78,7,3,12,5,29,48,5,12,4,0,5,4,0,2,0,0,0,0
2018-07-01,100,0,22,83,13,6,18,9,22,44,5,12,5,1,2,1,0,4,0,0,0,0
2018-07-02,85,0,29,65,12,8,11,3,28,46,10,8,1,3,3,2,1,0,1,0,0,0
2018-07-03,101,0,24,78,18,9,13,8,27,55,9,15,1,2,1,2,0,4,0,0,0,0
2018-07-04,87,0,25,84,19,7,13,7,17,35,4,14,1,0,5,2,0,4,0,0,0,0
2018-07-05,97,0,24,96,9,9,11,5,25,42,7,8,1,1,3,4,0,1,0,0,0,0
2018-07-06,83,0,20,73,8,4,22,15,19,45,8,12,2,0,2,3,0,3,0,0,0,0
2018-07-07,90,0,31,73,15,5,17,9,16,37,6,8,1,3,3,2,0,0,1,0,0,0
2018-07-08,90,0,29,84,10,5,15,6,28,47,10,13,0,4,2,2,0,5,0,0,0,0
2018-07-09,92,0,21,69,12,10,16,8,24,49,5,13,1,1,5,1,0,0,0,0,0,0
2018-07-10,90,0,17,66,18,5,18,8,29,30,7,10,0,1,6,4,0,1,0,0,0,0
2018-07-11,73,0,22,85,19,7,16,8,25,44,13,12,3,0,3,3,0,1,0,0,0,0
2018-07-12,91,0,14,76,11,3,17,9,34,40,13,6,3,1,1,4,0,1,0,0,0,0
2018-07-13,84,0,20,81,9,7,17,5,30,55,9,9,1,2,5,3,0,2,0,0,0,0
2018-07-14,77,0,22,71,8,7,9,8,22,51,6,11,2,3,2,3,0,1,0,0,0,0
2018-07-15,87,0,24,78,11,6,11,16,27,50,8,9,2,1,2,3,0,4,0,0,0,0
2018-07-16,91,0,23,82,16,4,13,8,19,48,8,9,3,1,2,1,0,2,0,0,0,0
2018-07-17,98,0,19,79,17,3,16,10,29,40,6,12,0,2,4,3,0,2,0,0,0,0
2018-07-18,77,0,21,81,6,7,13,4,20,53,5,10,2,0,4,2,0,3,0,0,0,0
2018-07-19,83,0,18,79,12,6,16,9,24,41,11,6,5,3,2,2,0,1,0,0,0,0
2018-07-20,81,0,14,73,14,5,17,5,29,57,14,7,1,4,2,2,0,4,1,0,0,0
2018-07-21,102,0,24,56,15,6,15,10,34,46,8,11,2,3,1,3,0,0,0,0,0,0
2018-07-22,106,0,22,91,16,11,21,14,25,34,9,11,2,3,3,3,0,1,0,0,0,0
2018-07-23,101,0,16,88,16,8,16,9,24,52,4,9,5,1,1,0,0,2,0,0,0,0
2018-07-24,110,0,25,81,13,8,22,11,20,51,7,5,2,2,4,1,0,2,0,0,0,0
2018-07-25,83,0,16,100,15,13,12,7,30,53,5,12,4,0,2,1,1,3,0,0,0,0
2018-07-26,111,0,15,92,15,9,20,9,17,44,4,11,3,2,4,1,0,2,1,0,0,0
2018-07-27,112,0,22,80,12,16,20,9,26,58,7,5,0,4,4,2,0,0,0,0,0,0
2018-07-28,99,0,27,71,13,7,16,9,15,49,4,9,3,2,5,4,0,2,0,0,0,0
2018-07-29,115,0,19,78,17,7,15,7,28,46,6,7,2,0,2,0,0,4,0,0,0,0
2018-07-30,97,0,28,81,19,10,15,12,36,55,9,14,2,3,3,0,0,1,0,0,0,0
2018-07-31,105,0,20,76,13,9,15,9,18,44,5,15,3,4,4,1,0,1,1,0,0,0
2018-08-01,115,0,25,77,15,8,17,9,22,39,4,8,6,2,2,2,0,2,0,0,0,0
2018-08-02,112,0,17,74,21,14,14,8,31,51,8,17,1,3,2,2,0,0,0,0,0,0
2018-08-03,107,0,17,75,12,12,7,10,32,41,6,14,1,4,6,3,0,2,0,0,0,0
2018-08-04,96,0,19,84,19,8,12,11,16,52,7,16,2,2,4,1,0,3,0,0,0,0
2018-08-05,89,0,31,68,13,15,14,9,21,67,10,10,2,7,1,1,0,0,0,0,0,0
2018-08-06,112,0,19,100,14,6,17,12,26,47,6,17,3,3,5,1,0,2,0,0,0,0
2018-08-07,84,0,19,82,7,13,20,9,22,55,7,12,0,0,2,2,0,2,0,0,0,0
2018-08-08,92,0,22,77,19,11,15,8,25,59,4,14,6,6,0,1,0,0,0,0,0,0
2018-08-09,98,0,21,77,18,9,13,7,26,48,9,9,1,3,4,1,0,2,1,0,0,0
2018-08-10,96,0,18,96,11,10,16,6,19,51,9,10,2,2,0,4,0,1,0,0,0,0
2018-08-11,84,0,21,96,11,3,14,11,18,44,6,8,5,2,3,2,0,3,0,0,0,0
2018-08-12,78,0,23,71,14,7,26,15,17,51,7,14,3,5,1,2,0,2,0,0,0,0
2018-08-13,112,0,21,73,15,7,14,5,16,53,9,9,2,4,1,3,0,1,0,0,0,0
2018-08-14,90,0,38,69,17,5,14,4,23,41,6,10,1,5,1,3,0,2,0,0,0,0
2018-08-15,95,0,15,85,17,4,7,11,17,54,6,10,0,0,0,1,0,3,0,0,0,0
2018-08-16,89,0,25,80,9,9,16,16,25,46,5,3,1,2,2,2,0,1,0,0,0,0
2018-08-17,76,0,16,82,16,11,18,8,24,41,7,10,1,5,5,3,0,4,0,0,0,0
2018-08-18,95,0,17,89,20,7,18,10,20,45,4,15,3,1,3,3,0,1,0,0,0,0
2018-08-19,80,0,22,77,12,8,10,7,16,45,7,7,1,0,1,2,0,3,0,0,0,0
2018-08-20,88,0,20,93,12,5,8,7,25,43,7,9,1,1,2,4,0,0,1,0,0,0
2018-08-21,89,0,16,87,10,7,21,11,20,43,3,6,3,3,2,3,0,2,0,0,0,0
2018-08-22,89,0,24,84,17,12,15,9,19,57,8,9,2,3,2,3,0,2,0,0,0,0
2018-08-23,82,0,29,75,17,10,15,4,18,49,5,9,2,4,4,2,0,0,0,0,0,0
2018-08-24,99,0,22,78,10,7,15,6,19,60,6,15,2,2,2,2,0,3,0,0,0,0
2018-08-25,91,0,24,95,14,7,14,8,19,45,10,12,1,3,0,1,0,2,1,0,0,0
2018-08-26,86,0,23,84,20,10,18,11,22,48,5,25,5,2,2,0,0,1,0,0,0,0
2018-08-27,85,0,17,87,13,10,11,5,20,54,12,7,0,0,3,2,0,2,0,0,0,0
2018-08-28,83,0,23,68,4,9,8,7,27,46,5,5,1,1,4,4,0,0,0,0,0,0
2018-08-29,104,0,15,80,9,9,19,7,24,41,9,7,2,1,3,0,0,3,0,0,0,0
2018-08-30,80,0,22,78,7,6,10,4,26,35,7,10,1,2,2,3,0,0,0,0,0,0
2018-08-31,88,0,19,67,10,12,12,6,26,51,4,12,1,0,4,2,0,4,0,0,0,0
2018-09-01,75,0,25,68,18,4,16,7,24,48,7,10,1,0,1,2,0,0,1,0,0,0
2018-09-02,90,0,17,68,13,13,15,10,12,42,5,10,2,3,0,3,0,2,1,0,0,0
2018-09-03,92,0,21,80,13,10,19,4,22,46,11,12,2,1,1,3,0,2,0,0,0,0
2018-09-04,76,0,17,84,11,10,14,7,19,45,9,18,1,2,1,2,0,4,0,0,0,0
2018-09-05,68,0,17,77,15,9,17,13,32,46,8,6,3,3,2,1,0,2,0,0,0,0
2018-09-06,77,0,14,80,14,5,13,7,21,44,4,11,1,3,3,6,0,6,0,0,0,0
2018-09-07,82,0,15,79,10,7,20,6,18,41,4,5,5,5,3,2,0,1,1,0,0,0
2018-09-08,76,0,21,97,10,8,10,4,24,43,8,6,0,3,0,1,0,5,0,0,0,0
2018-09-09,92,0,20,85,12,6,16,11,24,40,7,6,3,3,4,3,0,0,0,0,0,0
2018-09-10,81,0,17,70,16,4,13,2,18,52,7,8,2,2,2,1,0,1,0,0,0,0
2018-09-11,66,0,24,87,12,6,16,6,29,41,6,3,4,0,1,1,0,4,0,0,0,0
2018-09-12,63,0,22,69,17,5,11,4,23,47,6,7,2,0,2,4,0,0,0,0,0,0
2018-09-13,92,0,19,75,12,4,11,6,22,42,7,9,1,1,1,2,0,3,0,0,0,0
2018-09-14,82,0,29,68,7,11,15,4,17,41,9,5,1,6,4,5,0,2,0,0,0,0
2018-09-15,86,0,28,82,9,4,11,4,18,38,6,12,2,2,6,1,0,3,0,0,0,0
2018-09-16,84,0,26,91,6,4,12,11,28,38,5,15,2,1,1,2,0,5,2,0,0,0
2018-09-17,88,0,24,78,12,14,11,7,25,34,12,9,0,2,1,2,0,4,0,0,0,0
2018-09-18,88,0,35,64,14,10,13,14,26,47,7,7,2,3,2,1,0,1,1,0,0,0
2018-09-19,85,0,24,82,13,7,7,7,22,42,5,13,2,2,1,3,0,4,0,0,0,0
2018-09-20,85,0,24,71,13,5,14,12,20,41,13,8,2,1,3,2,0,0,0,0,0,0
2018-09-21,89,0,20,70,9,5,16,9,28,24,8,10,3,1,1,2,0,1,1,0,0,0
2018-09-22,73,0,23,87,14,15,16,5,25,56,2,11,1,2,5,1,0,1,0,0,0,0
2018-09-23,76,0,19,65,10,6,16,6,30,37,7,12,2,1,3,4,0,1,0,0,0,0
2018-09-24,74,0,14,66,6,6,14,5,19,44,11,13,3,3,0,2,0,1,0,0,0,0
2018-09-25,74,0,15,60,11,9,10,4,25,34,5,12,0,0,4,3,0,4,0,0,0,0
2018-09-26,72,0,21,75,13,5,18,4,24,45,7,15,1,4,4,3,0,2,0,0,0,0
2018-09-27,77,0,24,80,14,12,10,7,23,38,5,17,3,2,2,1,0,2,0,0,0,0
2018-09-28,82,0,11,69,8,12,11,5,29,34,6,9,0,1,2,2,0,3,0,0,0,0
2018-09-29,87,0,24,70,12,3,15,5,20,36,5,9,1,1,4,1,0,5,0,0,0,0
2018-09-30,82,0,28,68,13,7,14,2,18,26,10,3,1,1,6,1,0,3,0,0,0,0
2018-10-01,91,0,17,65,21,3,13,2,17,34,9,11,2,2,2,1,0,3,0,0,0,0
2018-10-02,82,0,18,78,10,8,11,9,16,41,5,11,4,2,0,2,0,1,0,0,0,0
2018-10-03,73,0,16,72,6,7,19,7,16,43,8,14,2,0,4,3,0,1,0,0,0,0
2018-10-04,90,0,15,64,18,6,12,9,31,41,8,13,2,3,2,0,0,3,0,0,0,0
2018-10-05,67,0,17,70,16,8,8,7,22,42,3,8,2,0,8,0,0,2,0,0,0,0
2018-10-06,97,0,15,68,15,7,8,5,19,37,5,11,2,0,2,4,0,2,0,0,0,0
2018-10-07,74,0,30,65,11,11,11,4,23,33,6,10,0,1,0,3,0,0,0,0,0,0
2018-10-08,83,0,15,57,14,5,14,7,17,33,5,7,1,1,4,1,0,3,0,0,0,0
2018-10-09,87,0,12,82,12,4,11,4,15,36,10,6,0,1,3,4,0,2,0,0,0,0
2018-10-10,81,0,14,64,14,5,5,8,19,34,10,7,3,3,0,4,0,2,0,0,0,0
2018-10-11,90,0,18,71,15,3,11,8,24,29,8,8,2,1,4,1,0,3,0,0,0,0
2018-10-12,85,0,16,77,11,3,8,9,20,22,6,7,2,1,1,2,0,2,0,0,0,0
2018-10-13,68,0,27,76,11,5,9,13,25,29,11,7,1,4,0,2,0,2,0,0,0,0
2018-10-14,86,0,25,67,12,7,8,2,29,40,2,14,2,1,0,3,0,1,0,0,0,0
2018-10-15,81,0,20,71,8,6,8,9,17,32,6,12,2,5,4,2,0,2,0,0,0,0
2018-10-16,71,0,21,75,8,6,17,7,22,37,9,8,2,3,3,1,0,1,0,0,0,0
2018-10-17,74,0,14,65,7,6,7,8,22,36,4,7,3,5,2,2,0,0,0,0,0,0
2018-10-18,70,0,20,76,15,3,9,5,17,25,5,6,1,3,2,2,0,2,0,0,0,0
2018-10-19,70,0,22,87,17,5,12,11,13,28,4,7,2,0,2,1,0,4,0,0,0,0
2018-10-20,76,0,21,84,11,10,11,10,27,23,5,7,3,1,3,6,0,2,0,0,0,0
