fecha,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema circulatorio ,Tumores [Neoplasias],Enfermedades del sistema respiratorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema digestivo,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Trastornos mentales y del comportamiento,COVID-19,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del ojo y sus anexos ,Enfermedades de la piel y del tejido subcutáneo,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,nan,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-02-08,12,64,65,21,8,3,21,16,11,8,1,3,0,2,2,0,1,0,4,0,0,0
2018-02-09,6,60,73,17,14,3,19,20,11,9,1,6,0,4,0,0,1,0,0,0,1,0
2018-02-10,8,82,78,27,11,6,20,29,12,10,1,3,0,2,3,0,1,0,2,0,0,0
2018-02-11,8,65,67,27,8,5,11,23,10,9,0,3,0,1,1,0,4,0,2,0,0,0
2018-02-12,5,69,82,18,9,11,15,30,11,17,0,3,0,1,2,0,3,0,4,0,2,0
2018-02-13,4,68,83,25,22,7,23,16,10,8,2,4,0,3,1,0,5,0,3,0,0,0
2018-02-14,3,79,79,21,8,6,19,23,7,14,1,4,0,1,2,0,1,0,5,0,0,0
2018-02-15,10,58,84,15,18,10,21,16,8,10,3,6,0,1,0,0,1,0,2,0,0,0
2018-02-16,3,59,79,16,14,3,31,27,7,12,4,5,0,1,1,0,4,0,1,0,0,0
2018-02-17,3,69,58,18,8,4,18,29,9,8,1,7,0,2,2,0,2,0,2,0,0,0
2018-02-18,8,74,72,21,14,7,23,23,7,12,3,5,0,3,2,0,1,0,2,0,0,0
2018-02-19,9,63,86,24,8,5,21,20,12,10,1,5,0,4,2,0,5,0,1,0,0,0
2018-02-20,6,69,65,28,8,2,17,15,4,10,1,2,0,3,1,0,3,0,5,0,0,0
2018-02-21,2,59,68,26,5,5,26,17,9,5,1,9,0,2,3,0,1,0,1,0,0,0
2018-02-22,8,70,88,27,9,3,26,21,11,7,4,2,0,2,1,0,1,0,2,0,0,0
2018-02-23,12,63,73,23,13,7,18,24,7,8,0,6,0,4,1,0,1,0,1,0,0,0
2018-02-24,1,59,68,27,10,7,16,26,12,7,0,6,0,0,3,0,5,0,0,0,0,0
2018-02-25,11,72,69,14,10,10,23,21,10,10,1,5,0,3,4,0,0,0,2,0,0,0
2018-02-26,5,75,80,24,15,7,15,17,12,3,1,2,0,1,0,0,3,0,2,0,0,0
2018-02-27,3,72,65,18,7,4,25,21,5,9,0,6,0,1,3,0,4,0,1,0,0,0
2018-02-28,2,54,85,33,11,7,23,16,10,4,2,4,0,2,1,0,2,0,1,0,0,0
2018-03-01,4,62,74,22,10,11,19,16,11,4,3,5,0,2,1,0,0,0,1,0,0,0
2018-03-02,7,54,73,32,16,5,21,13,8,8,2,2,0,2,2,0,2,0,0,0,0,0
2018-03-03,7,61,64,18,11,5,21,29,8,11,2,5,0,3,4,0,3,0,1,0,0,0
2018-03-04,7,75,73,28,5,3,19,29,10,8,1,6,0,3,1,0,5,0,1,0,0,0
2018-03-05,6,80,64,29,12,4,17,25,5,4,1,4,0,1,2,0,3,0,3,0,1,0
2018-03-06,11,61,79,16,7,5,19,19,10,7,2,6,0,1,1,0,0,0,1,0,0,0
2018-03-07,8,60,72,24,8,5,28,24,6,8,0,8,0,1,1,0,6,0,2,0,0,0
2018-03-08,8,70,85,27,13,4,29,25,11,13,4,6,0,2,4,0,3,0,2,0,0,0
2018-03-09,4,59,69,29,9,5,23,23,9,9,3,10,0,3,4,0,1,0,4,0,0,0
2018-03-10,3,67,87,34,8,7,23,17,4,15,0,4,0,0,2,0,0,0,3,0,0,0
2018-03-11,5,67,87,26,8,4,17,20,4,5,1,6,0,2,3,0,3,0,2,0,0,0
2018-03-12,4,68,68,17,8,5,17,15,10,10,2,8,0,1,2,0,0,0,1,0,0,0
2018-03-13,2,64,86,27,11,4,19,12,10,9,2,3,0,0,4,0,1,0,3,0,0,0
2018-03-14,5,50,80,14,13,6,24,24,14,4,0,10,0,0,2,0,2,0,2,0,0,0
2018-03-15,9,58,66,28,7,7,22,21,11,8,4,5,0,3,0,0,3,0,5,0,1,0
2018-03-16,9,58,67,28,10,2,23,21,9,11,0,6,0,1,1,0,5,0,3,0,0,0
2018-03-17,3,75,69,25,11,5,24,19,11,11,3,3,0,1,1,0,2,0,3,0,0,0
2018-03-18,3,66,79,24,8,3,20,30,11,16,0,2,0,3,2,0,0,0,2,0,0,0
2018-03-19,7,66,71,26,14,9,25,19,10,6,0,5,0,2,3,0,1,0,1,0,0,0
2018-03-20,4,73,76,24,17,5,27,13,5,13,1,6,0,0,4,0,1,0,3,0,0,0
2018-03-21,4,72,78,21,17,5,20,13,7,12,1,7,0,2,0,0,2,0,3,0,0,0
2018-03-22,7,65,77,23,6,2,14,17,8,14,5,6,0,1,4,0,0,0,3,0,0,0
2018-03-23,2,79,77,22,5,3,20,20,7,9,0,7,0,4,1,0,3,0,1,0,1,0
2018-03-24,5,56,64,27,8,5,18,26,6,8,1,8,0,0,1,0,2,0,2,0,0,0
2018-03-25,3,65,85,23,8,7,27,19,10,11,0,5,0,3,0,0,3,0,2,0,0,0
2018-03-26,6,86,77,26,7,6,21,12,9,9,3,8,0,1,1,0,1,0,1,0,1,0
2018-03-27,8,63,86,37,13,4,29,29,11,7,3,6,0,3,0,0,1,0,0,0,0,0
2018-03-28,4,65,92,29,17,11,24,14,8,13,4,7,0,1,2,0,0,0,4,0,0,0
2018-03-29,5,70,57,30,12,5,17,19,9,10,1,2,0,7,1,0,2,0,4,0,0,0
2018-03-30,5,69,85,25,14,4,21,22,9,14,2,9,0,2,2,0,2,0,3,0,0,0
2018-03-31,7,85,95,27,18,3,18,22,5,9,2,5,0,1,2,0,4,0,1,0,0,0
2018-04-01,8,68,68,31,8,3,19,19,10,5,0,4,0,3,1,0,2,0,1,0,1,0
2018-04-02,4,69,79,26,7,8,18,22,8,7,2,2,0,2,2,0,2,0,1,0,0,0
2018-04-03,4,64,75,31,9,5,14,23,20,17,0,7,0,1,1,0,4,0,0,0,0,0
2018-04-04,6,73,71,28,8,7,26,17,5,11,3,6,0,4,0,0,7,0,1,0,0,0
2018-04-05,5,65,68,16,9,5,25,9,7,12,1,5,0,4,1,0,1,0,0,0,0,0
2018-04-06,6,71,76,21,11,7,26,13,10,11,3,4,0,2,3,0,2,0,4,0,0,0
2018-04-07,11,84,84,40,11,6,23,29,8,12,1,4,0,6,3,0,2,0,3,0,0,0
2018-04-08,9,66,70,32,10,5,16,23,10,16,3,5,0,1,0,0,0,0,2,0,0,0
2018-04-09,4,66,79,20,10,2,28,24,9,16,5,8,0,4,1,0,1,0,2,0,0,0
2018-04-10,4,62,77,34,15,8,21,19,2,11,2,8,0,1,2,0,2,0,4,0,0,0
2018-04-11,7,69,86,35,9,1,28,18,7,11,1,7,0,0,1,0,5,0,3,0,2,0
2018-04-12,6,70,83,23,8,7,24,25,10,4,0,5,0,5,1,0,2,0,0,0,0,0
2018-04-13,8,93,57,33,9,9,23,18,10,10,2,8,0,6,0,0,0,0,1,0,0,0
2018-04-14,7,65,77,28,11,5,18,25,10,13,1,4,0,2,1,0,2,0,2,0,0,0
2018-04-15,9,78,69,22,10,7,15,24,10,14,1,2,0,1,3,0,1,0,1,0,0,0
2018-04-16,8,64,65,25,17,4,26,20,8,11,1,5,0,2,0,0,1,0,4,0,0,0
2018-04-17,4,56,68,26,9,4,16,22,13,13,3,3,0,1,0,0,2,0,0,0,1,0
2018-04-18,6,72,71,32,9,7,26,30,7,8,1,7,0,0,1,0,5,0,1,0,0,0
2018-04-19,4,75,79,33,5,7,22,26,9,7,2,10,0,5,2,0,1,0,1,0,0,0
2018-04-20,5,64,76,30,11,8,25,26,5,9,3,6,0,2,1,0,4,0,0,0,0,0
2018-04-21,4,79,73,35,12,9,23,27,8,11,3,2,0,0,3,0,2,0,1,0,1,0
2018-04-22,7,69,81,15,8,6,29,30,9,11,0,6,0,0,3,0,3,0,3,0,0,0
2018-04-23,9,64,68,36,13,2,18,14,8,10,0,4,0,2,0,0,3,0,2,0,0,0
2018-04-24,4,89,75,33,9,4,31,13,17,9,1,4,0,2,1,0,1,1,6,0,1,0
2018-04-25,8,69,78,18,8,10,15,14,12,8,3,2,0,6,0,0,2,0,1,0,0,0
2018-04-26,7,82,84,25,14,5,23,11,6,11,1,9,0,0,3,0,3,0,2,0,0,0
2018-04-27,9,75,63,21,11,4,29,20,14,11,2,7,0,2,0,0,1,0,4,0,0,0
2018-04-28,8,77,78,30,17,2,18,29,5,6,0,5,0,2,0,0,2,0,2,0,0,0
2018-04-29,7,60,80,25,7,9,24,28,5,9,2,5,0,4,1,0,2,0,1,0,0,0
2018-04-30,7,67,77,40,6,6,22,17,15,7,1,5,0,0,1,0,3,0,3,0,0,0
2018-05-01,2,73,85,29,12,9,23,25,13,14,3,6,0,1,2,0,3,0,5,0,0,0
2018-05-02,9,90,75,31,12,8,16,16,7,13,2,4,0,0,0,0,3,0,1,0,0,0
2018-05-03,6,69,72,25,13,6,33,15,3,7,0,5,0,3,3,0,1,0,4,0,0,0
2018-05-04,6,92,72,31,9,8,21,8,5,8,2,9,0,2,3,0,1,0,2,0,0,0
2018-05-05,7,88,78,34,12,5,23,21,9,9,1,6,0,1,1,0,0,0,4,0,0,0
2018-05-06,7,80,69,26,8,2,24,19,8,8,2,3,0,1,4,0,3,0,2,0,0,0
2018-05-07,2,59,71,29,6,2,21,18,3,11,1,6,0,2,0,0,1,0,4,0,1,0
2018-05-08,7,69,61,27,9,7,23,19,11,13,1,5,0,2,3,0,0,0,4,0,0,0
2018-05-09,5,55,72,40,7,2,20,23,6,8,0,5,0,1,2,0,0,0,1,0,0,0
2018-05-10,3,70,84,28,13,7,24,20,8,9,2,5,0,0,4,0,2,0,3,0,0,0
2018-05-11,3,82,80,27,12,6,15,10,7,11,2,3,0,3,0,0,2,0,1,0,1,0
2018-05-12,11,71,63,34,13,9,27,17,7,9,2,6,0,2,1,0,0,0,1,0,0,0
2018-05-13,7,76,92,31,15,0,21,27,5,13,1,7,0,1,1,0,4,0,0,0,1,0
2018-05-14,14,84,74,39,15,2,18,24,19,13,3,2,0,3,2,0,4,0,1,0,0,0
2018-05-15,7,57,83,38,10,5,28,17,8,16,1,7,0,3,0,0,1,0,3,0,0,0
2018-05-16,11,70,65,27,19,4,30,15,11,6,1,5,0,0,1,0,4,0,1,0,0,0
2018-05-17,5,69,79,27,5,6,19,22,12,13,2,4,0,4,1,0,1,0,3,0,0,0
2018-05-18,11,65,69,30,10,11,30,20,6,11,3,8,0,1,1,0,1,0,0,0,0,0
2018-05-19,6,90,65,37,10,6,20,25,8,13,1,4,0,1,1,0,2,0,3,0,0,0
2018-05-20,8,85,76,42,15,7,21,25,13,8,2,5,0,3,0,0,2,0,1,0,0,0
2018-05-21,6,83,75,28,18,7,22,22,8,15,2,2,0,0,1,0,1,0,0,0,0,0
2018-05-22,7,87,75,29,14,7,23,17,8,8,2,1,0,3,2,0,4,0,1,0,0,0
2018-05-23,4,96,97,42,9,10,19,18,16,6,1,6,0,0,2,0,5,0,0,0,1,0
2018-05-24,9,75,67,36,9,3,23,19,10,10,2,6,0,5,0,0,3,0,2,0,0,0
2018-05-25,6,86,88,24,8,10,24,19,7,18,1,5,0,2,1,0,5,0,0,0,0,0
2018-05-26,4,84,72,28,12,6,27,31,8,11,2,7,0,2,0,0,2,0,4,0,0,0
2018-05-27,8,95,76,32,7,3,27,22,4,7,1,10,0,3,1,0,1,0,1,0,0,0
2018-05-28,3,80,76,33,12,3,30,17,8,9,0,7,0,2,0,0,2,0,2,0,0,0
2018-05-29,5,74,66,34,13,9,25,11,7,9,2,9,0,3,1,0,6,0,2,0,0,0
2018-05-30,10,85,102,34,9,6,20,13,12,13,3,4,0,4,2,0,4,0,3,0,0,0
2018-05-31,6,86,84,41,10,0,25,27,12,10,3,7,0,4,1,0,1,0,2,0,0,0
2018-06-01,7,80,77,39,17,5,27,19,11,14,0,7,0,2,1,0,3,0,1,0,1,0
2018-06-02,8,84,80,39,12,5,14,24,11,16,3,5,0,2,1,0,0,0,3,0,0,0
2018-06-03,13,77,73,34,13,6,21,26,12,16,2,4,0,1,2,0,1,0,2,0,0,0
2018-06-04,9,91,72,46,9,12,22,17,8,15,2,8,0,3,2,0,1,0,3,0,0,0
2018-06-05,9,108,70,32,15,7,19,18,12,11,4,5,0,2,4,0,1,0,1,0,0,0
2018-06-06,13,103,91,42,23,8,21,22,19,16,1,5,0,4,1,0,4,0,3,0,0,0
2018-06-07,13,95,97,31,11,5,29,18,16,12,2,2,0,4,0,0,0,0,4,0,0,0
2018-06-08,8,99,73,41,19,5,19,16,13,14,3,13,0,3,3,0,4,0,4,0,0,0
2018-06-09,10,95,84,48,15,4,21,22,14,13,1,5,0,1,0,0,0,0,1,0,0,0
2018-06-10,6,115,86,35,11,7,25,20,11,19,1,1,0,1,1,0,3,0,3,0,0,0
2018-06-11,9,84,88,37,12,11,20,28,5,7,0,3,0,3,1,0,3,0,2,0,0,0
2018-06-12,16,85,88,44,15,9,25,20,10,10,1,7,0,3,1,0,1,0,1,0,0,0
2018-06-13,5,97,84,26,21,6,23,23,16,14,1,7,0,5,1,0,3,0,7,0,0,0
2018-06-14,6,119,96,37,25,11,21,21,13,21,1,9,0,2,0,0,3,0,4,0,0,0
2018-06-15,10,91,83,51,16,5,26,18,10,11,5,6,0,4,3,0,1,0,1,0,0,0
2018-06-16,8,98,100,43,12,8,16,24,9,11,3,9,0,4,4,0,3,0,1,0,1,0
2018-06-17,17,82,80,44,16,8,25,35,20,12,5,7,0,2,2,0,4,0,0,0,0,0
2018-06-18,7,86,84,46,14,8,21,23,6,13,3,9,0,1,3,0,0,0,3,0,0,0
2018-06-19,13,84,83,52,16,7,24,15,11,8,0,8,0,1,1,0,2,0,0,0,0,0
2018-06-20,7,73,69,37,15,6,26,19,12,16,5,7,0,8,4,0,3,0,1,0,0,0
2018-06-21,9,88,79,44,14,2,26,23,7,10,3,5,0,2,2,0,4,0,3,0,0,0
2018-06-22,8,74,79,40,14,3,32,17,14,12,1,9,0,2,2,0,4,0,1,0,0,0
2018-06-23,5,80,70,47,19,4,24,21,13,16,1,5,0,1,3,0,4,0,1,0,0,0
2018-06-24,10,106,75,33,14,8,27,30,7,15,2,10,0,0,0,0,3,0,0,0,0,0
2018-06-25,6,82,77,46,14,7,29,19,18,10,1,6,0,2,1,0,1,0,3,0,0,0
2018-06-26,10,99,93,54,14,2,25,15,9,8,3,13,0,3,2,0,6,0,1,0,0,0
2018-06-27,5,97,85,36,15,14,27,15,8,12,0,7,0,2,1,0,5,0,0,0,1,0
2018-06-28,10,82,72,39,19,5,24,20,12,14,0,7,0,1,4,0,4,0,4,0,0,0
2018-06-29,8,99,81,48,12,8,23,12,13,14,2,9,0,1,3,0,3,0,2,0,0,0
2018-06-30,5,111,78,48,12,5,29,24,12,7,4,3,0,4,0,0,5,0,2,0,0,0
2018-07-01,9,100,83,44,18,5,22,22,12,13,5,6,0,1,1,0,2,0,4,0,0,0
2018-07-02,3,85,65,46,11,10,28,29,8,12,1,8,0,2,3,1,3,0,0,0,1,0
2018-07-03,8,101,78,55,13,9,27,24,15,18,1,9,0,2,2,0,1,0,4,0,0,0
2018-07-04,7,87,84,35,13,4,17,25,14,19,1,7,0,2,0,0,5,0,4,0,0,0
2018-07-05,5,97,96,42,11,7,25,24,8,9,1,9,0,4,1,0,3,0,1,0,0,0
2018-07-06,15,83,73,45,22,8,19,20,12,8,2,4,0,3,0,0,2,0,3,0,0,0
2018-07-07,9,90,73,37,17,6,16,31,8,15,1,5,0,2,3,0,3,0,0,0,1,0
2018-07-08,6,90,84,47,15,10,28,29,13,10,0,5,0,2,4,0,2,0,5,0,0,0
2018-07-09,8,92,69,49,16,5,24,21,13,12,1,10,0,1,1,0,5,0,0,0,0,0
2018-07-10,8,90,66,30,18,7,29,17,10,18,0,5,0,4,1,0,6,0,1,0,0,0
2018-07-11,8,73,85,44,16,13,25,22,12,19,3,7,0,3,0,0,3,0,1,0,0,0
2018-07-12,9,91,76,40,17,13,34,14,6,11,3,3,0,4,1,0,1,0,1,0,0,0
2018-07-13,5,84,81,55,17,9,30,20,9,9,1,7,0,3,2,0,5,0,2,0,0,0
2018-07-14,8,77,71,51,9,6,22,22,11,8,2,7,0,3,3,0,2,0,1,0,0,0
2018-07-15,16,87,78,50,11,8,27,24,9,11,2,6,0,3,1,0,2,0,4,0,0,0
2018-07-16,8,91,82,48,13,8,19,23,9,16,3,4,0,1,1,0,2,0,2,0,0,0
2018-07-17,10,98,79,40,16,6,29,19,12,17,0,3,0,3,2,0,4,0,2,0,0,0
2018-07-18,4,77,81,53,13,5,20,21,10,6,2,7,0,2,0,0,4,0,3,0,0,0
2018-07-19,9,83,79,41,16,11,24,18,6,12,5,6,0,2,3,0,2,0,1,0,0,0
2018-07-20,5,81,73,57,17,14,29,14,7,14,1,5,0,2,4,0,2,0,4,0,1,0
2018-07-21,10,102,56,46,15,8,34,24,11,15,2,6,0,3,3,0,1,0,0,0,0,0
2018-07-22,14,106,91,34,21,9,25,22,11,16,2,11,0,3,3,0,3,0,1,0,0,0
2018-07-23,9,101,88,52,16,4,24,16,9,16,5,8,0,0,1,0,1,0,2,0,0,0
2018-07-24,11,110,81,51,22,7,20,25,5,13,2,8,0,1,2,0,4,0,2,0,0,0
2018-07-25,7,83,100,53,12,5,30,16,12,15,4,13,0,1,0,1,2,0,3,0,0,0
2018-07-26,9,111,92,44,20,4,17,15,11,15,3,9,0,1,2,0,4,0,2,0,1,0
2018-07-27,9,112,80,58,20,7,26,22,5,12,0,16,0,2,4,0,4,0,0,0,0,0
2018-07-28,9,99,71,49,16,4,15,27,9,13,3,7,0,4,2,0,5,0,2,0,0,0
2018-07-29,7,115,78,46,15,6,28,19,7,17,2,7,0,0,0,0,2,0,4,0,0,0
2018-07-30,12,97,81,55,15,9,36,28,14,19,2,10,0,0,3,0,3,0,1,0,0,0
2018-07-31,9,105,76,44,15,5,18,20,15,13,3,9,0,1,4,0,4,0,1,0,1,0
2018-08-01,9,115,77,39,17,4,22,25,8,15,6,8,0,2,2,0,2,0,2,0,0,0
2018-08-02,8,112,74,51,14,8,31,17,17,21,1,14,0,2,3,0,2,0,0,0,0,0
2018-08-03,10,107,75,41,7,6,32,17,14,12,1,12,0,3,4,0,6,0,2,0,0,0
2018-08-04,11,96,84,52,12,7,16,19,16,19,2,8,0,1,2,0,4,0,3,0,0,0
2018-08-05,9,89,68,67,14,10,21,31,10,13,2,15,0,1,7,0,1,0,0,0,0,0
2018-08-06,12,112,100,47,17,6,26,19,17,14,3,6,0,1,3,0,5,0,2,0,0,0
2018-08-07,9,84,82,55,20,7,22,19,12,7,0,13,0,2,0,0,2,0,2,0,0,0
2018-08-08,8,92,77,59,15,4,25,22,14,19,6,11,0,1,6,0,0,0,0,0,0,0
2018-08-09,7,98,77,48,13,9,26,21,9,18,1,9,0,1,3,0,4,0,2,0,1,0
2018-08-10,6,96,96,51,16,9,19,18,10,11,2,10,0,4,2,0,0,0,1,0,0,0
2018-08-11,11,84,96,44,14,6,18,21,8,11,5,3,0,2,2,0,3,0,3,0,0,0
2018-08-12,15,78,71,51,26,7,17,23,14,14,3,7,0,2,5,0,1,0,2,0,0,0
2018-08-13,5,112,73,53,14,9,16,21,9,15,2,7,0,3,4,0,1,0,1,0,0,0
2018-08-14,4,90,69,41,14,6,23,38,10,17,1,5,0,3,5,0,1,0,2,0,0,0
2018-08-15,11,95,85,54,7,6,17,15,10,17,0,4,0,1,0,0,0,0,3,0,0,0
2018-08-16,16,89,80,46,16,5,25,25,3,9,1,9,0,2,2,0,2,0,1,0,0,0
2018-08-17,8,76,82,41,18,7,24,16,10,16,1,11,0,3,5,0,5,0,4,0,0,0
2018-08-18,10,95,89,45,18,4,20,17,15,20,3,7,0,3,1,0,3,0,1,0,0,0
2018-08-19,7,80,77,45,10,7,16,22,7,12,1,8,0,2,0,0,1,0,3,0,0,0
2018-08-20,7,88,93,43,8,7,25,20,9,12,1,5,0,4,1,0,2,0,0,0,1,0
2018-08-21,11,89,87,43,21,3,20,16,6,10,3,7,0,3,3,0,2,0,2,0,0,0
2018-08-22,9,89,84,57,15,8,19,24,9,17,2,12,0,3,3,0,2,0,2,0,0,0
2018-08-23,4,82,75,49,15,5,18,29,9,17,2,10,0,2,4,0,4,0,0,0,0,0
2018-08-24,6,99,78,60,15,6,19,22,15,10,2,7,0,2,2,0,2,0,3,0,0,0
2018-08-25,8,91,95,45,14,10,19,24,12,14,1,7,0,1,3,0,0,0,2,0,1,0
2018-08-26,11,86,84,48,18,5,22,23,25,20,5,10,0,0,2,0,2,0,1,0,0,0
2018-08-27,5,85,87,54,11,12,20,17,7,13,0,10,0,2,0,0,3,0,2,0,0,0
2018-08-28,7,83,68,46,8,5,27,23,5,4,1,9,0,4,1,0,4,0,0,0,0,0
2018-08-29,7,104,80,41,19,9,24,15,7,9,2,9,0,0,1,0,3,0,3,0,0,0
2018-08-30,4,80,78,35,10,7,26,22,10,7,1,6,0,3,2,0,2,0,0,0,0,0
2018-08-31,6,88,67,51,12,4,26,19,12,10,1,12,0,2,0,0,4,0,4,0,0,0
2018-09-01,7,75,68,48,16,7,24,25,10,18,1,4,0,2,0,0,1,0,0,0,1,0
2018-09-02,10,90,68,42,15,5,12,17,10,13,2,13,0,3,3,0,0,0,2,0,1,0
2018-09-03,4,92,80,46,19,11,22,21,12,13,2,10,0,3,1,0,1,0,2,0,0,0
2018-09-04,7,76,84,45,14,9,19,17,18,11,1,10,0,2,2,0,1,0,4,0,0,0
2018-09-05,13,68,77,46,17,8,32,17,6,15,3,9,0,1,3,0,2,0,2,0,0,0
2018-09-06,7,77,80,44,13,4,21,14,11,14,1,5,0,6,3,0,3,0,6,0,0,0
2018-09-07,6,82,79,41,20,4,18,15,5,10,5,7,0,2,5,0,3,0,1,0,1,0
2018-09-08,4,76,97,43,10,8,24,21,6,10,0,8,0,1,3,0,0,0,5,0,0,0
2018-09-09,11,92,85,40,16,7,24,20,6,12,3,6,0,3,3,0,4,0,0,0,0,0
2018-09-10,2,81,70,52,13,7,18,17,8,16,2,4,0,1,2,0,2,0,1,0,0,0
2018-09-11,6,66,87,41,16,6,29,24,3,12,4,6,0,1,0,0,1,0,4,0,0,0
2018-09-12,4,63,69,47,11,6,23,22,7,17,2,5,0,4,0,0,2,0,0,0,0,0
2018-09-13,6,92,75,42,11,7,22,19,9,12,1,4,0,2,1,0,1,0,3,0,0,0
2018-09-14,4,82,68,41,15,9,17,29,5,7,1,11,0,5,6,0,4,0,2,0,0,0
2018-09-15,4,86,82,38,11,6,18,28,12,9,2,4,0,1,2,0,6,0,3,0,0,0
2018-09-16,11,84,91,38,12,5,28,26,15,6,2,4,0,2,1,0,1,0,5,0,2,0
2018-09-17,7,88,78,34,11,12,25,24,9,12,0,14,0,2,2,0,1,0,4,0,0,0
2018-09-18,14,88,64,47,13,7,26,35,7,14,2,10,0,1,3,0,2,0,1,0,1,0
2018-09-19,7,85,82,42,7,5,22,24,13,13,2,7,0,3,2,0,1,0,4,0,0,0
2018-09-20,12,85,71,41,14,13,20,24,8,13,2,5,0,2,1,0,3,0,0,0,0,0
2018-09-21,9,89,70,24,16,8,28,20,10,9,3,5,0,2,1,0,1,0,1,0,1,0
2018-09-22,5,73,87,56,16,2,25,23,11,14,1,15,0,1,2,0,5,0,1,0,0,0
2018-09-23,6,76,65,37,16,7,30,19,12,10,2,6,0,4,1,0,3,0,1,0,0,0
2018-09-24,5,74,66,44,14,11,19,14,13,6,3,6,0,2,3,0,0,0,1,0,0,0
2018-09-25,4,74,60,34,10,5,25,15,12,11,0,9,0,3,0,0,4,0,4,0,0,0
2018-09-26,4,72,75,45,18,7,24,21,15,13,1,5,0,3,4,0,4,0,2,0,0,0
2018-09-27,7,77,80,38,10,5,23,24,17,14,3,12,0,1,2,0,2,0,2,0,0,0
2018-09-28,5,82,69,34,11,6,29,11,9,8,0,12,0,2,1,0,2,0,3,0,0,0
2018-09-29,5,87,70,36,15,5,20,24,9,12,1,3,0,1,1,0,4,0,5,0,0,0
2018-09-30,2,82,68,26,14,10,18,28,3,13,1,7,0,1,1,0,6,0,3,0,0,0
2018-10-01,2,91,65,34,13,9,17,17,11,21,2,3,0,1,2,0,2,0,3,0,0,0
2018-10-02,9,82,78,41,11,5,16,18,11,10,4,8,0,2,2,0,0,0,1,0,0,0
2018-10-03,7,73,72,43,19,8,16,16,14,6,2,7,0,3,0,0,4,0,1,0,0,0
2018-10-04,9,90,64,41,12,8,31,15,13,18,2,6,0,0,3,0,2,0,3,0,0,0
2018-10-05,7,67,70,42,8,3,22,17,8,16,2,8,0,0,0,0,8,0,2,0,0,0
2018-10-06,5,97,68,37,8,5,19,15,11,15,2,7,0,4,0,0,2,0,2,0,0,0
2018-10-07,4,74,65,33,11,6,23,30,10,11,0,11,0,3,1,0,0,0,0,0,0,0
2018-10-08,7,83,57,33,14,5,17,15,7,14,1,5,0,1,1,0,4,0,3,0,0,0
2018-10-09,4,87,82,36,11,10,15,12,6,12,0,4,0,4,1,0,3,0,2,0,0,0
2018-10-10,8,81,64,34,5,10,19,14,7,14,3,5,0,4,3,0,0,0,2,0,0,0
2018-10-11,8,90,71,29,11,8,24,18,8,15,2,3,0,1,1,0,4,0,3,0,0,0
2018-10-12,9,85,77,22,8,6,20,16,7,11,2,3,0,2,1,0,1,0,2,0,0,0
2018-10-13,13,68,76,29,9,11,25,27,7,11,1,5,0,2,4,0,0,0,2,0,0,0
2018-10-14,2,86,67,40,8,2,29,25,14,12,2,7,0,3,1,0,0,0,1,0,0,0
2018-10-15,9,81,71,32,8,6,17,20,12,8,2,6,0,2,5,0,4,0,2,0,0,0
2018-10-16,7,71,75,37,17,9,22,21,8,8,2,6,0,1,3,0,3,0,1,0,0,0
2018-10-17,8,74,65,36,7,4,22,14,7,7,3,6,0,2,5,0,2,0,0,0,0,0
2018-10-18,5,70,76,25,9,5,17,20,6,15,1,3,0,2,3,0,2,0,2,0,0,0
2018-10-19,11,70,87,28,12,4,13,22,7,17,2,5,0,1,0,0,2,0,4,0,0,0
2018-10-20,10,76,84,23,11,5,27,21,7,11,3,10,0,6,1,0,3,0,2,0,0,0
2018-10-21,7,84,79,31,18,7,19,28,13,13,3,10,0,2,2,0,3,0,1,0,0,0
2018-10-22,3,73,74,32,11,6,19,25,12,8,1,8,0,2,1,0,1,0,3,0,0,0
2018-10-23,3,77,79,26,18,3,26,16,8,15,0,8,0,4,1,0,2,0,0,0,0,0
2018-10-24,3,89,85,41,14,9,23,25,7,11,4,6,0,1,3,0,2,0,1,0,0,0
2018-10-25,7,74,77,32,9,3,19,20,6,14,0,9,0,1,1,0,0,0,2,0,0,0
2018-10-26,6,65,74,28,12,8,15,22,12,14,1,7,0,0,2,0,3,0,0,0,0,0
2018-10-27,9,73,78,30,12,7,17,21,7,11,0,10,0,2,2,0,2,0,2,0,0,0
2018-10-28,6,94,76,42,10,11,23,21,8,11,1,4,0,2,2,0,1,0,3,0,0,0
2018-10-29,11,77,79,29,15,7,16,24,10,6,5,8,0,4,1,0,2,0,1,0,0,0
2018-10-30,9,70,63,37,11,3,16,12,9,9,0,5,0,2,1,0,2,0,3,0,1,0
