fecha,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema circulatorio ,Tumores [Neoplasias],Enfermedades del sistema respiratorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema digestivo,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Trastornos mentales y del comportamiento,COVID-19,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del ojo y sus anexos ,Enfermedades de la piel y del tejido subcutáneo,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,nan,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-02-05,7,21,26,13,3,4,6,9,9,3,0,1,0,0,0,0,1,0,1,0,0,0
2018-02-06,0,19,34,7,3,6,10,7,5,2,0,0,0,1,2,0,0,0,0,0,0,0
2018-02-07,3,27,31,6,7,5,2,10,2,4,0,0,0,3,0,0,1,0,1,0,0,0
2018-02-08,9,18,22,13,6,0,4,6,6,3,0,1,0,1,0,0,0,0,1,0,0,0
2018-02-09,2,18,34,8,6,3,5,11,5,6,0,1,0,1,0,0,0,0,0,0,1,0
2018-02-10,5,26,33,10,4,4,8,10,5,3,1,2,0,1,0,0,0,0,1,0,0,0
2018-02-11,4,28,25,9,3,2,5,9,4,4,0,1,0,0,1,0,3,0,0,0,0,0
2018-02-12,2,24,32,8,0,4,5,9,5,4,0,0,0,1,2,0,0,0,0,0,0,0
2018-02-13,0,25,34,12,11,5,5,6,6,0,1,3,0,1,0,0,2,0,1,0,0,0
2018-02-14,0,34,32,8,2,4,7,7,4,7,1,2,0,0,1,0,1,0,4,0,0,0
2018-02-15,3,17,33,6,9,5,9,7,4,5,1,3,0,1,0,0,0,0,1,0,0,0
2018-02-16,2,17,16,8,3,2,9,14,2,5,3,2,0,1,1,0,2,0,1,0,0,0
2018-02-17,3,21,18,7,4,1,3,11,4,0,1,2,0,1,1,0,0,0,1,0,0,0
2018-02-18,4,30,34,8,3,4,11,4,3,5,3,3,0,2,0,0,0,0,0,0,0,0
2018-02-19,6,23,22,12,4,1,10,7,7,3,1,3,0,4,1,0,2,0,0,0,0,0
2018-02-20,4,30,20,10,2,0,6,3,1,3,1,0,0,1,0,0,1,0,0,0,0,0
2018-02-21,1,24,30,6,2,1,8,5,3,2,1,4,0,1,0,0,0,0,0,0,0,0
2018-02-22,3,25,31,13,2,1,14,13,5,2,1,1,0,1,0,0,0,0,2,0,0,0
2018-02-23,5,21,30,9,4,3,6,7,2,3,0,2,0,2,1,0,1,0,0,0,0,0
2018-02-24,0,25,27,9,3,2,9,14,2,2,0,2,0,0,1,0,1,0,0,0,0,0
2018-02-25,3,26,22,3,6,4,6,6,3,3,0,3,0,0,1,0,0,0,1,0,0,0
2018-02-26,2,26,28,9,6,4,5,4,2,2,1,2,0,0,0,0,1,0,1,0,0,0
2018-02-27,1,30,21,9,3,2,7,4,0,2,0,2,0,0,1,0,2,0,0,0,0,0
2018-02-28,1,15,31,11,1,2,7,5,3,1,2,2,0,0,0,0,0,0,0,0,0,0
2018-03-01,0,25,26,9,5,5,6,7,5,2,1,1,0,1,0,0,0,0,0,0,0,0
2018-03-02,2,16,29,12,5,2,9,5,2,4,0,2,0,1,0,0,0,0,0,0,0,0
2018-03-03,5,22,20,6,6,2,9,15,3,2,0,2,0,0,1,0,0,0,0,0,0,0
2018-03-04,3,27,24,9,3,1,5,13,2,3,1,3,0,1,1,0,2,0,1,0,0,0
2018-03-05,3,27,24,11,3,2,7,8,3,3,1,2,0,1,1,0,0,0,1,0,1,0
2018-03-06,3,21,29,5,4,1,11,9,1,5,1,4,0,0,0,0,0,0,0,0,0,0
2018-03-07,3,28,22,10,2,2,10,8,2,2,0,5,0,0,1,0,3,0,2,0,0,0
2018-03-08,1,26,22,11,2,3,11,11,5,10,0,1,0,0,1,0,1,0,0,0,0,0
2018-03-09,1,27,25,8,1,3,10,7,4,3,1,4,0,1,1,0,1,0,3,0,0,0
2018-03-10,1,28,36,14,3,5,6,6,1,5,0,2,0,0,1,0,0,0,2,0,0,0
2018-03-11,4,29,27,7,2,3,6,4,1,1,0,5,0,0,2,0,1,0,0,0,0,0
2018-03-12,2,27,22,10,4,2,6,4,5,2,0,4,0,0,1,0,0,0,0,0,0,0
2018-03-13,1,24,29,15,2,2,4,5,2,3,0,0,0,0,2,0,1,0,1,0,0,0
2018-03-14,2,20,32,7,7,0,9,10,5,2,0,6,0,0,1,0,1,0,2,0,0,0
2018-03-15,4,22,26,15,0,3,8,13,1,2,2,3,0,0,0,0,0,0,5,0,0,0
2018-03-16,2,20,26,8,5,0,12,6,3,5,0,2,0,0,0,0,3,0,1,0,0,0
2018-03-17,1,27,20,9,5,1,10,10,3,4,1,2,0,1,1,0,2,0,1,0,0,0
2018-03-18,1,25,22,8,4,0,9,13,6,5,0,1,0,2,0,0,0,0,0,0,0,0
2018-03-19,4,20,22,12,5,4,4,4,2,1,0,1,0,1,2,0,0,0,1,0,0,0
2018-03-20,1,37,28,13,9,2,8,5,3,4,0,2,0,0,1,0,1,0,2,0,0,0
2018-03-21,4,36,31,9,6,1,7,4,2,2,1,3,0,1,0,0,1,0,1,0,0,0
2018-03-22,1,28,28,8,3,1,7,5,1,5,0,5,0,1,0,0,0,0,1,0,0,0
2018-03-23,2,32,32,12,3,1,9,10,3,3,0,3,0,1,0,0,2,0,0,0,1,0
2018-03-24,3,18,28,6,2,2,3,9,2,5,1,4,0,0,0,0,1,0,1,0,0,0
2018-03-25,3,28,37,7,0,6,7,5,4,3,0,3,0,2,0,0,1,0,1,0,0,0
2018-03-26,3,33,22,10,1,4,10,2,4,6,0,4,0,1,1,0,0,0,1,0,0,0
2018-03-27,4,25,33,11,3,0,12,14,7,2,0,5,0,2,0,0,0,0,0,0,0,0
2018-03-28,1,22,32,11,6,4,6,6,2,5,0,2,0,1,0,0,0,0,1,0,0,0
2018-03-29,2,27,22,10,5,3,4,6,3,1,0,2,0,4,1,0,1,0,2,0,0,0
2018-03-30,3,22,31,9,4,0,9,9,3,5,0,3,0,0,1,0,1,0,1,0,0,0
2018-03-31,2,28,33,10,3,1,7,6,2,4,1,4,0,1,0,0,2,0,0,0,0,0
2018-04-01,5,31,26,9,2,3,7,3,3,2,0,2,0,2,0,0,1,0,1,0,0,0
2018-04-02,1,28,28,13,1,7,5,6,3,4,1,2,0,1,0,0,1,0,0,0,0,0
2018-04-03,1,29,25,11,1,2,3,9,5,5,0,5,0,0,0,0,3,0,0,0,0,0
2018-04-04,2,34,21,7,2,0,9,4,2,5,1,2,0,0,0,0,3,0,0,0,0,0
2018-04-05,1,24,20,9,4,1,10,2,5,2,0,2,0,2,1,0,0,0,0,0,0,0
2018-04-06,6,25,39,8,5,3,8,5,4,6,2,0,0,1,0,0,0,0,1,0,0,0
2018-04-07,2,33,33,15,4,3,8,9,3,3,0,1,0,2,1,0,2,0,1,0,0,0
2018-04-08,5,26,27,6,6,1,8,7,1,6,0,2,0,1,0,0,0,0,2,0,0,0
2018-04-09,0,21,24,5,5,1,8,7,6,8,2,6,0,0,0,0,0,0,1,0,0,0
2018-04-10,1,24,25,13,0,5,9,5,0,3,1,3,0,1,0,0,0,0,1,0,0,0
2018-04-11,2,32,28,15,3,0,7,6,1,6,0,1,0,0,0,0,2,0,0,0,0,0
2018-04-12,0,16,32,7,5,2,8,5,5,1,0,2,0,3,0,0,1,0,0,0,0,0
2018-04-13,4,43,35,15,3,2,10,5,7,5,1,2,0,1,0,0,0,0,0,0,0,0
2018-04-14,0,24,27,10,3,2,7,8,3,5,1,3,0,1,1,0,2,0,1,0,0,0
2018-04-15,3,31,25,7,3,4,4,6,5,9,0,2,0,0,2,0,1,0,0,0,0,0
2018-04-16,2,27,25,9,7,1,9,9,1,3,1,2,0,1,0,0,0,0,1,0,0,0
2018-04-17,2,24,21,11,4,4,7,10,5,4,1,1,0,1,0,0,0,0,0,0,1,0
2018-04-18,4,30,24,15,4,2,10,8,3,1,1,4,0,0,0,0,2,0,0,0,0,0
2018-04-19,0,27,30,14,3,4,9,12,3,3,1,4,0,1,1,0,1,0,1,0,0,0
2018-04-20,3,24,20,8,5,5,10,13,2,3,3,5,0,0,1,0,1,0,0,0,0,0
2018-04-21,2,28,27,12,4,3,8,10,4,3,1,1,0,0,1,0,0,0,1,0,0,0
2018-04-22,3,36,29,8,4,0,12,9,4,1,0,2,0,0,2,0,3,0,1,0,0,0
2018-04-23,5,22,23,15,3,0,5,2,4,2,0,2,0,1,0,0,0,0,0,0,0,0
2018-04-24,3,34,24,11,3,3,8,3,6,4,0,4,0,1,1,0,0,0,2,0,1,0
2018-04-25,4,27,28,6,3,4,5,7,1,3,0,1,0,2,0,0,0,0,0,0,0,0
2018-04-26,4,30,30,10,4,3,6,3,2,4,0,5,0,0,1,0,0,0,0,0,0,0
2018-04-27,3,27,18,14,4,2,14,7,7,6,0,2,0,0,0,0,1,0,1,0,0,0
2018-04-28,5,31,25,16,5,0,8,9,0,1,0,4,0,0,0,0,1,0,1,0,0,0
2018-04-29,3,20,30,11,4,4,10,8,1,2,1,2,0,2,0,0,2,0,0,0,0,0
2018-04-30,4,24,26,17,2,3,8,6,8,5,0,2,0,0,1,0,0,0,1,0,0,0
2018-05-01,0,33,33,8,6,4,11,3,1,5,2,4,0,1,1,0,1,0,1,0,0,0
2018-05-02,2,42,23,15,10,1,8,4,1,4,0,3,0,0,0,0,1,0,1,0,0,0
2018-05-03,2,27,26,11,4,3,17,5,0,1,0,3,0,2,2,0,0,0,0,0,0,0
2018-05-04,3,31,22,13,3,5,10,4,1,4,2,3,0,1,2,0,0,0,2,0,0,0
2018-05-05,3,21,33,14,5,5,11,7,2,4,0,1,0,0,0,0,0,0,3,0,0,0
2018-05-06,3,29,21,10,3,1,6,6,3,4,0,3,0,1,2,0,1,0,1,0,0,0
2018-05-07,1,32,27,9,1,1,10,5,1,5,1,1,0,0,0,0,0,0,1,0,0,0
2018-05-08,4,27,30,11,2,3,8,7,3,7,1,2,0,1,1,0,0,0,2,0,0,0
2018-05-09,2,16,20,16,2,2,9,5,2,2,0,3,0,0,0,0,0,0,1,0,0,0
2018-05-10,3,24,40,9,5,3,13,10,5,3,0,3,0,0,0,0,1,0,0,0,0,0
2018-05-11,1,31,35,6,3,3,6,3,2,3,1,2,0,0,0,0,1,0,0,0,0,0
2018-05-12,5,36,20,16,6,3,12,4,2,2,0,4,0,1,1,0,0,0,1,0,0,0
2018-05-13,4,30,35,16,4,0,10,11,0,4,0,2,0,1,0,0,2,0,0,0,0,0
2018-05-14,5,35,31,16,6,0,4,7,9,3,0,2,0,2,1,0,0,0,0,0,0,0
2018-05-15,6,19,31,14,4,3,11,9,4,7,0,3,0,0,0,0,0,0,0,0,0,0
2018-05-16,6,34,28,10,4,1,10,4,5,3,0,2,0,0,1,0,0,0,1,0,0,0
2018-05-17,3,27,22,9,4,3,9,5,4,5,0,2,0,2,1,0,1,0,1,0,0,0
2018-05-18,5,24,26,11,2,2,15,10,0,2,1,3,0,0,0,0,1,0,0,0,0,0
2018-05-19,2,34,25,17,5,3,9,5,3,4,0,1,0,0,0,0,0,0,1,0,0,0
2018-05-20,2,30,31,18,4,4,10,10,6,7,2,4,0,2,0,0,2,0,0,0,0,0
2018-05-21,4,38,25,13,8,5,8,11,2,4,2,0,0,0,1,0,0,0,0,0,0,0
2018-05-22,4,39,18,11,6,2,14,9,5,3,1,1,0,2,1,0,1,0,1,0,0,0
2018-05-23,2,34,29,14,5,3,6,8,4,3,1,3,0,0,0,0,3,0,0,0,1,0
2018-05-24,4,21,25,12,3,0,8,8,2,3,1,3,0,2,0,0,1,0,1,0,0,0
2018-05-25,4,35,48,10,3,2,5,8,4,4,0,1,0,0,1,0,2,0,0,0,0,0
2018-05-26,2,27,19,13,3,3,10,6,1,5,0,4,0,0,0,0,1,0,3,0,0,0
2018-05-27,3,48,24,17,2,1,12,11,1,4,1,3,0,1,0,0,0,0,0,0,0,0
2018-05-28,1,31,37,9,2,0,10,4,2,5,0,3,0,2,0,0,1,0,0,0,0,0
2018-05-29,1,27,22,11,3,4,8,4,4,1,1,6,0,0,0,0,2,0,0,0,0,0
2018-05-30,3,46,34,10,1,4,11,2,2,4,2,1,0,1,1,0,1,0,0,0,0,0
2018-05-31,1,46,25,15,4,0,8,12,2,3,0,5,0,3,0,0,0,0,1,0,0,0
2018-06-01,4,24,33,17,8,1,8,8,3,10,0,3,0,1,0,0,1,0,1,0,0,0
2018-06-02,1,32,29,17,2,1,6,5,5,7,2,1,0,0,1,0,0,0,0,0,0,0
2018-06-03,4,32,37,12,4,2,5,9,6,9,0,3,0,0,1,0,1,0,0,0,0,0
2018-06-04,6,33,26,17,4,8,7,9,2,7,1,3,0,1,2,0,0,0,1,0,0,0
2018-06-05,3,50,28,18,3,4,7,4,5,7,1,2,0,2,2,0,0,0,1,0,0,0
2018-06-06,4,35,29,18,9,1,11,8,10,4,0,3,0,3,0,0,3,0,1,0,0,0
2018-06-07,4,42,40,10,6,2,12,6,6,7,0,1,0,1,0,0,0,0,0,0,0,0
2018-06-08,6,39,24,17,8,0,7,10,7,4,1,4,0,1,0,0,2,0,1,0,0,0
2018-06-09,6,40,28,18,8,2,4,8,4,5,1,2,0,0,0,0,0,0,0,0,0,0
2018-06-10,2,37,15,15,4,5,12,7,5,9,0,1,0,1,1,0,0,0,2,0,0,0
2018-06-11,2,30,29,16,7,3,12,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-12,6,30,31,18,7,4,13,9,5,4,0,4,0,0,1,0,0,0,0,0,0,0
2018-06-13,2,39,25,10,6,5,7,9,9,8,0,4,0,1,0,0,2,0,6,0,0,0
2018-06-14,3,53,38,20,11,7,8,6,6,5,0,6,0,2,0,0,1,0,1,0,0,0
2018-06-15,6,32,23,23,5,3,7,4,3,5,2,0,0,1,0,0,0,0,0,0,0,0
2018-06-16,1,45,47,15,6,3,4,7,4,5,1,2,0,2,1,0,2,0,0,0,1,0
2018-06-17,5,32,22,18,5,5,6,9,4,4,0,2,0,1,1,0,1,0,0,0,0,0
2018-06-18,4,33,29,21,5,2,9,11,2,6,0,4,0,0,1,0,0,0,0,0,0,0
2018-06-19,7,36,22,18,8,0,9,5,3,3,0,4,0,0,0,0,1,0,0,0,0,0
2018-06-20,3,24,29,14,5,3,7,4,5,4,2,2,0,2,2,0,1,0,0,0,0,0
2018-06-21,7,23,24,17,6,0,10,7,3,7,0,0,0,0,1,0,2,0,1,0,0,0
2018-06-22,6,38,31,9,2,1,17,11,3,6,0,4,0,2,2,0,1,0,0,0,0,0
2018-06-23,1,30,30,19,8,2,10,7,7,5,0,2,0,1,1,0,3,0,0,0,0,0
2018-06-24,5,49,29,9,4,4,10,10,5,8,1,5,0,0,0,0,2,0,0,0,0,0
2018-06-25,1,29,29,20,3,0,7,1,4,4,0,1,0,2,1,0,0,0,0,0,0,0
2018-06-26,3,34,37,12,5,1,8,5,3,5,1,5,0,0,1,0,3,0,0,0,0,0
2018-06-27,0,37,35,19,3,5,13,5,3,5,0,4,0,1,1,0,2,0,0,0,1,0
2018-06-28,6,30,30,13,5,1,8,6,3,5,0,3,0,1,1,0,2,0,3,0,0,0
2018-06-29,4,37,29,20,4,3,8,4,5,4,1,2,0,1,1,0,2,0,1,0,0,0
2018-06-30,4,35,22,25,2,1,10,7,4,4,1,1,0,3,0,0,3,0,0,0,0,0
2018-07-01,6,30,34,16,4,3,11,5,5,4,2,2,0,1,1,0,0,0,2,0,0,0
2018-07-02,1,37,25,11,1,5,10,8,3,4,1,4,0,0,0,0,1,0,0,0,1,0
2018-07-03,5,42,18,21,8,2,5,5,4,5,1,3,0,1,1,0,0,0,2,0,0,0
2018-07-04,2,36,32,11,7,0,9,8,5,7,1,5,0,1,0,0,1,0,3,0,0,0
2018-07-05,3,33,39,12,4,2,9,11,2,4,1,2,0,1,1,0,0,0,0,0,0,0
2018-07-06,3,28,33,16,9,3,10,8,5,3,0,2,0,1,0,0,0,0,1,0,0,0
2018-07-07,4,40,29,16,6,3,7,9,4,7,0,4,0,2,0,0,0,0,0,0,0,0
2018-07-08,2,43,31,16,7,2,16,10,5,4,0,2,0,0,2,0,0,0,3,0,0,0
2018-07-09,6,36,25,20,5,2,13,6,2,3,0,3,0,0,1,0,1,0,0,0,0,0
2018-07-10,2,35,28,12,5,2,11,6,4,8,0,3,0,2,1,0,1,0,1,0,0,0
2018-07-11,2,32,26,15,2,5,11,6,3,7,0,3,0,2,0,0,0,0,1,0,0,0
2018-07-12,4,33,26,11,3,5,15,6,3,5,2,1,0,1,1,0,0,0,1,0,0,0
2018-07-13,2,31,33,26,5,0,13,7,2,3,0,1,0,1,2,0,2,0,1,0,0,0
2018-07-14,2,31,28,21,3,1,3,13,4,2,1,4,0,0,2,0,0,0,1,0,0,0
2018-07-15,7,36,28,16,2,1,11,8,3,3,0,3,0,0,0,0,1,0,1,0,0,0
2018-07-16,2,34,27,11,4,2,8,6,3,8,1,1,0,1,0,0,0,0,1,0,0,0
2018-07-17,8,36,23,17,6,5,12,6,4,8,0,2,0,1,0,0,1,0,0,0,0,0
2018-07-18,1,30,36,23,6,2,5,5,5,2,0,2,0,1,0,0,0,0,1,0,0,0
2018-07-19,3,36,26,20,5,5,10,9,2,2,3,3,0,1,1,0,1,0,1,0,0,0
2018-07-20,0,36,22,16,5,6,10,5,1,4,0,1,0,1,3,0,1,0,3,0,0,0
2018-07-21,5,40,21,15,4,3,12,14,3,3,2,2,0,1,3,0,0,0,0,0,0,0
2018-07-22,3,41,36,15,8,5,11,9,7,6,0,4,0,0,1,0,0,0,1,0,0,0
2018-07-23,5,31,33,19,4,4,6,6,4,6,2,2,0,0,1,0,1,0,0,0,0,0
2018-07-24,4,36,35,21,8,1,7,11,1,3,0,5,0,0,1,0,2,0,0,0,0,0
2018-07-25,2,32,27,16,2,4,11,4,2,6,0,5,0,1,0,0,1,0,0,0,0,0
2018-07-26,4,40,42,14,6,2,3,6,2,6,1,8,0,0,1,0,1,0,2,0,1,0
2018-07-27,2,41,38,27,7,4,10,6,3,2,0,5,0,0,2,0,2,0,0,0,0,0
2018-07-28,1,40,28,21,3,1,3,5,2,3,2,0,0,1,1,0,2,0,2,0,0,0
2018-07-29,3,44,33,18,7,2,11,6,3,6,1,6,0,0,0,0,0,0,1,0,0,0
2018-07-30,4,37,30,20,5,3,12,6,4,8,0,5,0,0,0,0,2,0,0,0,0,0
2018-07-31,5,45,26,14,5,2,5,4,5,7,0,4,0,1,1,0,1,0,1,0,1,0
2018-08-01,2,51,30,17,5,4,7,11,4,10,2,4,0,1,0,0,0,0,1,0,0,0
2018-08-02,5,45,28,19,7,5,12,5,5,7,1,9,0,1,0,0,0,0,0,0,0,0
2018-08-03,3,40,23,11,2,3,19,6,3,5,0,4,0,0,2,0,1,0,0,0,0,0
2018-08-04,4,36,24,26,5,2,7,8,7,8,1,4,0,0,1,0,2,0,1,0,0,0
2018-08-05,5,30,22,22,4,5,6,8,5,4,1,6,0,1,3,0,1,0,0,0,0,0
2018-08-06,6,37,34,23,4,4,14,3,6,8,0,2,0,0,1,0,2,0,1,0,0,0
2018-08-07,5,35,32,18,8,1,7,6,5,4,0,5,0,1,0,0,1,0,2,0,0,0
2018-08-08,1,36,29,25,8,1,10,8,5,8,2,4,0,0,4,0,0,0,0,0,0,0
2018-08-09,3,37,27,20,4,7,6,7,4,8,1,7,0,1,1,0,0,0,2,0,0,0
2018-08-10,2,41,35,25,4,5,8,5,3,4,1,6,0,1,2,0,0,0,1,0,0,0
2018-08-11,6,37,38,14,9,2,5,11,0,5,2,0,0,1,1,0,1,0,2,0,0,0
2018-08-12,8,34,22,16,11,4,9,5,2,8,1,4,0,0,2,0,1,0,2,0,0,0
2018-08-13,2,40,34,14,4,3,1,6,3,4,2,3,0,1,1,0,0,0,0,0,0,0
2018-08-14,3,34,25,18,6,0,7,9,1,4,0,0,0,2,3,0,0,0,1,0,0,0
2018-08-15,4,37,31,20,2,2,5,5,5,7,0,3,0,0,0,0,0,0,1,0,0,0
2018-08-16,6,37,31,22,7,2,9,7,0,3,1,6,0,1,2,0,1,0,0,0,0,0
2018-08-17,1,36,33,13,6,0,6,4,4,5,0,3,0,1,4,0,2,0,1,0,0,0
2018-08-18,3,40,36,17,5,0,8,6,6,6,1,3,0,0,1,0,2,0,0,0,0,0
2018-08-19,3,21,25,22,4,4,6,6,4,3,0,3,0,1,0,0,1,0,1,0,0,0
2018-08-20,2,32,42,22,4,1,11,7,2,3,1,3,0,1,1,0,1,0,0,0,1,0
2018-08-21,4,31,30,21,5,0,6,7,2,3,3,5,0,2,0,0,1,0,2,0,0,0
2018-08-22,4,41,31,27,5,0,5,8,6,8,1,5,0,3,1,0,1,0,0,0,0,0
2018-08-23,2,35,28,26,5,2,9,9,5,4,1,4,0,0,0,0,2,0,0,0,0,0
2018-08-24,3,35,35,28,10,1,9,5,7,3,1,2,0,1,0,0,1,0,1,0,0,0
2018-08-25,1,34,46,27,2,5,10,12,3,6,0,1,0,0,2,0,0,0,1,0,0,0
2018-08-26,5,30,34,21,6,3,8,6,5,9,2,3,0,0,1,0,1,0,0,0,0,0
2018-08-27,2,34,30,31,6,3,8,5,2,6,0,2,0,1,0,0,1,0,1,0,0,0
2018-08-28,4,28,22,24,4,1,11,7,4,1,0,3,0,1,1,0,0,0,0,0,0,0
2018-08-29,5,36,31,18,5,2,10,5,3,1,2,5,0,0,1,0,0,0,2,0,0,0
2018-08-30,0,34,31,17,5,3,10,8,3,3,1,1,0,0,1,0,0,0,0,0,0,0
2018-08-31,2,34,23,19,3,1,12,8,6,3,1,6,0,1,0,0,1,0,2,0,0,0
2018-09-01,3,28,26,16,6,4,8,10,3,6,1,0,0,1,0,0,0,0,0,0,0,0
2018-09-02,4,32,31,17,6,2,4,9,5,4,0,6,0,2,0,0,0,0,0,0,0,0
2018-09-03,3,31,28,23,6,3,6,6,4,4,1,5,0,0,1,0,1,0,1,0,0,0
2018-09-04,6,30,31,20,4,4,9,5,6,4,1,5,0,2,1,0,0,0,1,0,0,0
2018-09-05,2,30,25,17,3,2,18,4,3,5,2,2,0,1,3,0,1,0,1,0,0,0
2018-09-06,3,30,34,13,5,1,8,3,4,5,0,1,0,2,2,0,1,0,0,0,0,0
2018-09-07,3,32,34,18,9,2,8,6,2,3,2,3,0,0,2,0,0,0,1,0,1,0
2018-09-08,0,25,36,14,1,4,15,6,1,4,0,4,0,0,1,0,0,0,4,0,0,0
2018-09-09,5,37,32,17,7,4,9,4,2,6,2,2,0,1,1,0,1,0,0,0,0,0
2018-09-10,0,25,27,16,5,3,8,10,5,7,0,1,0,1,0,0,1,0,0,0,0,0
2018-09-11,2,16,36,21,5,2,9,13,0,6,1,3,0,1,0,0,0,0,4,0,0,0
2018-09-12,0,25,21,19,3,1,10,4,2,6,1,3,0,1,0,0,1,0,0,0,0,0
2018-09-13,2,38,27,21,4,4,12,10,3,5,1,2,0,2,0,0,0,0,1,0,0,0
2018-09-14,2,37,30,13,5,2,9,11,1,3,1,6,0,3,1,0,1,0,1,0,0,0
2018-09-15,0,38,30,13,5,4,8,9,8,2,1,1,0,1,1,0,3,0,0,0,0,0
2018-09-16,4,40,38,14,5,1,12,9,4,3,1,2,0,2,1,0,1,0,2,0,1,0
2018-09-17,1,35,28,12,4,4,10,6,4,6,0,4,0,1,0,0,1,0,3,0,0,0
2018-09-18,5,29,26,16,6,1,9,12,5,5,1,5,0,0,1,0,0,0,0,0,0,0
2018-09-19,0,29,34,14,1,3,6,5,7,7,0,2,0,1,0,0,0,0,1,0,0,0
2018-09-20,4,32,28,17,5,4,9,13,1,3,0,3,0,1,1,0,1,0,0,0,0,0
2018-09-21,3,33,27,7,6,2,11,11,2,3,1,3,0,1,0,0,1,0,0,0,1,0
2018-09-22,0,31,24,17,4,2,4,11,3,6,1,3,0,0,1,0,2,0,0,0,0,0
2018-09-23,3,23,17,14,4,6,11,6,5,1,0,2,0,2,1,0,2,0,0,0,0,0
2018-09-24,2,22,25,19,7,5,5,7,2,2,0,1,0,0,1,0,0,0,1,0,0,0
2018-09-25,1,28,21,14,2,2,14,3,7,4,0,4,0,2,0,0,2,0,0,0,0,0
2018-09-26,2,28,32,20,8,3,6,10,5,5,0,1,0,2,3,0,0,0,0,0,0,0
2018-09-27,6,24,36,12,2,1,10,5,6,6,3,5,0,1,0,0,1,0,2,0,0,0
2018-09-28,3,29,28,7,4,0,10,2,3,2,0,6,0,1,0,0,1,0,1,0,0,0
2018-09-29,1,34,32,10,3,3,9,11,3,3,0,2,0,0,0,0,0,0,1,0,0,0
2018-09-30,1,30,23,10,2,4,6,7,1,2,1,3,0,0,0,0,0,0,1,0,0,0
2018-10-01,1,38,26,13,3,3,5,4,4,14,1,1,0,0,1,0,1,0,0,0,0,0
2018-10-02,4,32,33,15,4,2,4,2,6,3,3,1,0,0,2,0,0,0,1,0,0,0
2018-10-03,2,34,29,23,3,5,6,8,6,2,0,4,0,0,0,0,2,0,0,0,0,0
2018-10-04,4,30,19,16,4,3,13,7,4,6,1,1,0,0,0,0,1,0,3,0,0,0
2018-10-05,3,21,24,15,6,1,6,7,4,8,0,2,0,0,0,0,5,0,0,0,0,0
2018-10-06,2,45,25,20,3,1,4,6,2,5,2,3,0,2,0,0,0,0,0,0,0,0
2018-10-07,2,20,21,11,5,4,8,11,1,1,0,3,0,3,0,0,0,0,0,0,0,0
2018-10-08,4,30,16,15,3,2,5,5,2,8,1,3,0,0,0,0,1,0,2,0,0,0
2018-10-09,4,29,38,11,4,5,6,4,1,3,0,0,0,0,0,0,3,0,2,0,0,0
2018-10-10,3,27,24,14,2,1,3,5,2,4,2,2,0,2,1,0,0,0,0,0,0,0
2018-10-11,4,26,27,12,3,4,5,9,1,6,1,1,0,0,0,0,3,0,0,0,0,0
2018-10-12,7,27,26,10,3,1,7,3,4,5,1,2,0,2,1,0,0,0,0,0,0,0
2018-10-13,7,24,26,8,3,1,10,9,2,2,0,3,0,2,2,0,0,0,1,0,0,0
2018-10-14,1,38,20,18,2,1,8,7,5,4,1,2,0,1,0,0,0,0,1,0,0,0
2018-10-15,3,40,28,12,1,3,8,5,4,2,1,2,0,1,3,0,2,0,1,0,0,0
2018-10-16,3,16,22,11,9,2,8,6,4,2,1,3,0,0,1,0,0,0,0,0,0,0
2018-10-17,3,28,23,14,2,1,7,3,0,2,0,3,0,1,2,0,2,0,0,0,0,0
2018-10-18,2,27,34,6,2,3,6,8,5,6,0,3,0,1,2,0,0,0,1,0,0,0
2018-10-19,4,32,34,12,3,3,3,7,2,6,1,3,0,0,0,0,0,0,2,0,0,0
2018-10-20,5,28,23,11,2,1,10,7,3,3,1,5,0,3,0,0,0,0,1,0,0,0
2018-10-21,3,28,30,10,6,2,10,17,6,6,1,5,0,1,0,0,1,0,1,0,0,0
2018-10-22,2,31,35,10,7,3,5,8,3,3,1,6,0,1,0,0,0,0,1,0,0,0
2018-10-23,1,28,25,7,8,2,11,9,1,8,0,3,0,1,0,0,1,0,0,0,0,0
2018-10-24,1,27,28,14,5,3,10,8,1,4,1,2,0,0,1,0,0,0,0,0,0,0
2018-10-25,3,29,34,14,3,2,6,6,3,8,0,2,0,0,0,0,0,0,2,0,0,0
2018-10-26,2,29,30,15,3,2,3,6,6,7,0,3,0,0,0,0,0,0,0,0,0,0
2018-10-27,3,28,28,10,4,4,11,10,5,4,0,3,0,1,1,0,0,0,0,0,0,0
